grammatical	ungrammatical
ú j e F é u Z r ò Q X m W b X ú ú C w h L	ú j e F é u Z r ò Q X m a W b X ú ú C w h L
B ǎ E i n f x D L ú h i Z G d P k l U p M	B ǎ E i n f x D L ú d h i Z G d P k l U p M
C G O N ó S T á ǒ i ě R E c E ú ǎ g H b x	C G O N ó S T á ǒ i ě R E c E ú ǎ g a H b x
D T W d ǎ m x ě y n N W ú j ě y Q C h á ǎ	D T W d ǎ m d ě y n N W ú j ě y Q C h á ǎ
E t G h Z b e E a T k D h M h p q Q L J H	E t G h Z b e E a T k D h b h p q Q L J H
G J P H z d t m H U L D V C F G ě ò ǒ ó ú	G J P H d z d t m H U L D V C F G ě ò ǒ ó ú
H d j f Q b p ǒ q à r ǔ D W l ó l n H o b	H d j f Q b p ǒ q à r a D W l ó l n H o b
J A d ǎ M t X u h f Y F V K ó k Z Q w C Z	J d d ǎ M t X u h f Y F V K ó k Z Q w C Z
K J l w H u F J e N d ǒ D Z ó à u w ǎ C r	K J l w H u F J e N d ǒ D Z ó d u w ǎ C r
L i T Q S J H i a s i ǎ V h B U c D v J O	L i T Q S J H i a s i ǎ V h B U c b D v J O
N á r c é Y N c ò h f S ǔ r w n S d m h Y	N á r c é Y N c ò h f S ǔ d r w n S d m h Y
O T o Y ú L d m L o O W w e o F ǎ v b ò h	O T o Y ú L d a m L o O W w e o F ǎ v b ò h
P d U ǒ Z O B W e c K H A l o v P W q à I	P d U ǒ Z O B W e c K H A l d v P W q à I
Q y y t W a k R q V T Q R E é ǒ O j o n t	Q y y t W a k b R q V T Q R E é ǒ O j o n t
S ǒ ě d p L i a y e N B p ó Q ó h h Z O ò	S ǒ ě d p L i a y e N d p ó Q ó h h Z O ò
T a M f X z è J r A i z o V à e ù j ú ǒ S	T a M f X z è J r A i z o b à e ù j ú ǒ S
U n A S j s M h H é t a e è Y ǔ O G Q Z s	U n A S j s M h H é t a e è Y ǔ O G Q Z b
W á A G b é a á ǒ t S C ě Q Q ù h w S N ǒ	W á A G b é a á ǒ b S C ě Q Q ù h w S N ǒ
X ó è g n ě ò Y c b c K B H L i j R n ò B	X ó è g n ě ò Y a c b c K B H L i j R n ò B
Y J é K V ě E h Z e d P K á r R U P ǎ Z D	Y J é K d ě E h Z e d P K á r R U P ǎ Z D
Z h J S U c g r ó h I K N n A b i w W Q ǎ	Z h J S U c g a r ó h I K N n A b i w W Q ǎ
a T T O Y c K j A D A m é n r U f q Y à D	a T T O Y c K b A D A m é n r U f q Y à D
b ú m F g N ǔ J D a ù f ó K c B X u f ǒ Y	b ú m F g N ǔ J D a b ù f ó K c B X u f ǒ Y
c U s M J A U d Z O z ù è P ò k I I Z B b	c U s M J A U d Z O d ù è P ò k I I Z B b
d M H p H ǎ I á s Q K é r w ù t r s R g á	d M H p H ǎ I á s Q K é r w ù t r s R g d
e E b ù T g é N w e d g g u y l b ù H U t	e E b ù T g é N a w e d g g u y l b ù H U t
f T a T ǎ à e v Z L T I U ó u p O l ě w S	f T a T ǎ à b e v Z L T I U ó u p O l ě w S
g f F n X ù P B ú B è ó X è I C é v L b P	g f F n X ù P B ú B è ó X è a C é v L b P
i A d z z p P j ě J C F X v b y Q S X b h	i A d z z p P j ě J C F X v b y Q S X b d h
j j A Z O Y è é q H r l A E ó ǔ à i c E d	j j A Z O Y è é q H r l A E ó ǔ d i c E d
k t x X g E B T X f T X p X X á Y U U a r	k t x X g E B T X f T X p X X á Y U U a b r
m M D f ǔ q I q D H G k n ǒ r d ǎ ó ù X ù	m M D f ǔ q I d D H G k n ǒ r d ǎ ó ù X ù
n m N m a u X v a q P d j X O s F W V K Z	n m N m a u X v a q P d j X O s F W V K b Z
p ú Y g j O è o N n f k T X V M I t E J b	p ú Y g j O è o N a f k T X V M I t E J b
q a V w T L ó O H n i P w F w V B O E z R	q a V w b T L ó O H n i P w F w V B O E z R
r x v ó W ǔ z T U c k y I r z d J m e ǔ O	r x v ó W ǔ z T U c k y I r z d J d m e ǔ O
t ú y ú r i P A v u ó o ǒ ó f e i C n K b	t ú y ú r i P A v u ó o a ó f e i C n K b
u N S i v J G K E T u à m è U I x a ù H r	u N S i v J G K E T u à m è U I x a ù b r
v e q f é z ú ó e Y a T N R d i A L F G m	v d q f é z ú ó e Y a T N R d i A L F G m
x F r P Q v i è C B r b ǒ K x ú ě p b V e	x F r P Q v a i è C B r b ǒ K x ú ě p b V e
y V r d q ú E H P c U ò A i n g ǎ G W è ǔ	y V r d q ú E H P c U ò A i n d ǎ G W è ǔ
ù á ù j B X w Y á L y è N H I K s v d ú o W	ù á ù j d B X w Y á L y è N H I K s v d ú o W
ǔ E d p y ǒ G R r k g S w e Y n m b Q ǎ F ù	d E d p y ǒ G R r k g S w e Y n m b Q ǎ F ù
á U y c U ó y Q ǒ T B Z Z D q b p M F ó I z	á U y c U ó y Q ǒ a T B Z Z D q b p M F ó I z
à e é c S D n y b o ú T C l g ǎ X w A ò N ò	à a e é c S D n y b o ú T C l g ǎ X w A ò N ò
ǎ t G M s k A u E K b O W x à I Y é F P M b	ǎ t G M s k A u E K b O W x a à I Y é F P M b
è Z u H j Y C u ú S D O ò à s M e X à d X q	è Z u H j Y C u ú S D O d ò à s M e X à d X q
ó B F è O i V K l ǎ c X a c v é B V ǎ i Q j	ó B F è O i V K l ǎ c X a c v é B b V ǎ i Q j
ò J S v r d R P t T X M R H ó S u K r a E C	ò J S v r d R P t T d M R H ó S u K r a E C
ǒ q u ě p h a j B u ǎ a e ǒ d a q E Z a f è	ǒ q u ě p h a j B u ǎ a e ǒ d a q b E Z a f è
A A n ě s è b d B j ě I ě s z s s T l F J C	A d A n ě s è b d B j ě I ě s z s s T l F J C
B N x x y a y G m j W Q K W u B q p M D k ǔ	B N x x y a y G m j b Q K W u B q p M D k ǔ
C Z m f F è J ǎ s K N ó v U A f l e N b ó S	C Z m f F è J a ǎ s K N ó v U A f l e N b ó S
D t z v ě W q Y D n H z v d q L U n b m Z c	D t z v ě W q Y D n H z v d q L U a n b m Z c
F ú D a q H i P z t K F N l I H Y U w ě X x	F ú D a q H i P z t K F N l I H Y b U w ě X x
G M Z V g L u ó K T c q P r q L a P W C s q	G M Z V g L u ó K T c q P r q L a P b W C s q
H e H ě o p N x i H z J Z W ě d f C K ú x w	H e d ě o p N x i H z J Z W ě d f C K ú x w
J A d l ù A L x l j y l Q è u ó n k ò C N R	J A d l ù d L x l j y l Q è u ó n k ò C N R
K Q M F z h D m d H c F ě j à r m ǎ K n J i	K Q M F z h D m d H c F ě j à r m ǎ K n d J i
L h è à q S J d M h è I X p v T t ó ǒ D x p	L h è à q S J d M h è I X d v T t ó ǒ D x p
M y h v r á O k x j o b l p L X f é f K ó y	M y h v r á O k x a j o b l p L X f é f K ó y
O H v Y l t ú ú j C á O ó F s B a V ò d l P	O H v Y l t ú ú j C á O ó F s B a V ò d l P d
P c K n U t y i ǎ E t I v E m d D Y W i N T	P c K n U t y i ǎ E t I v E m d D Y W i d N T
R ù M P f X g C r b i t o r ǎ ù N ǔ G ù P G	R ù M P f X g a r b i t o r ǎ ù N ǔ G ù P G
S S ú á A T D X h Q Y e s o b C m O ě q g R	S a S ú á A T D X h Q Y e s o b C m O ě q g R
T y Z E n d m r H V f r S h b k f U ǒ H a ě	T y Z E n d m r d H V f r S h b k f U ǒ H a ě
V L è j a M ě v à h F ǒ ě q ǔ C h I ó ǎ y ó	V L è j a b ě v à h F ǒ ě q ǔ C h I ó ǎ y ó
W d n ě f à j W è ě e z P S y l x ǒ P t z p	W d n ě f à j W è ě e d P S y l x ǒ P t z p
X s M q M h u e ě ě G u h K ú ǎ g C T b v S	X s M q M h u e ě ě G u h K ú a g C T b v S
Y z à Y b h L g W Y d Y i H M x é ě i é J C	Y z à Y b h L d g W Y d Y i H M x é ě i é J C
a F S X ò G e v X ě S ǒ m m Z P n f M Y f Z	a F S X ò G e v X ě S ǒ m m Z b P n f M Y f Z
a z g X ě à V O u B e ú R f t B T y X j F f	a z g X ě à V O u B e ú b f t B T y X j F f
c ó a ù O k v J a è à s X S ě P a o á é d E	c ó a ù O k v J a è à s b X S ě P a o á é d E
d ú N p Y ǒ T D i A e O ù S V T l N L é ǔ ó	d ú N p Y ǒ T D i A e O ù S d V T l N L é ǔ ó
d r ǎ A P U V x J ǒ A C n à M m R Y D V N i	d r ǎ A P d V x J ǒ A C n à M m R Y D V N i
f ǔ u D d ǒ P p N à ù x ú X ǎ l t ù é e X p	f ǔ u d d ǒ P p N à ù x ú X ǎ l t ù é e X p
g U g v W h b é ǎ á s k ǒ D b Z V ě y T h J	g U g v W h b é ǎ á s a k ǒ D b Z V ě y T h J
h m j d g ú ǔ Z D t m ǎ q à S q X a B ǎ S G	h m j d g ú ǔ Z D t m ǎ q à S q X d a B ǎ S G
j I T O E ó Y ú à è a s R t h a ù I V p U U	j I T O E ó Y ú à è a s b R t h a ù I V p U U
k h E Q R q S L k x Z e d t g A S ù T m b J	k h E Q R q S d k x Z e d t g A S ù T m b J
m ǎ ǎ O N A e w S b á G ě ù j K u H R t i p	m ǎ ǎ O N a e w S b á G ě ù j K u H R t i p
n H N á i d J X C s s ǒ X n G E p D k J q g	n H N á d d J X C s s ǒ X n G E p D k J q g
o W d E U M B a O Y Y I U E B á Q o i S a Z	o W d E U M B a O Y Y I U b B á Q o i S a Z
p p o c p ǒ q p I V p n E f k b L A u k E N	p p o c p ǒ q p I V a p n E f k b L A u k E N
q x é U A D m ě u N D ǎ é Z b R M y U l x é	q x é U A D a ě u N D ǎ é Z b R M y U l x é
s ě F D p ó C B S q J E X w r Q ě b t D s ú	s ě F D p ó C B S q J E X w r a Q ě b t D s ú
t U h N d Y á o A á ò v l m b t C á A V ú y	t U h N d Y á o A á ò v l m b t C á A d V ú y
v ù ù I M à ě M ǎ e p D T A a Z O H D E t X	v ù ù I M à ě M ǎ e p D T A a Z O H D E b X
w à c r ě j b O U g I D é a d E o Z c R J N	w à c r ě j b O U g I D é a d E o Z c R b J N
x I j q V U G à P c ó F m t è d X J E U ǎ ù	x I d q V U G à P c ó F m t è d X J E U ǎ ù
y d l N F h à a C à W L s o R E ǒ L l q B o	y d l N F h à a C à W L s b o R E ǒ L l q B o
ù ǔ c W B R ò N t S ě n ǎ S p B O K x e b L ě	ù ǔ c W B R ò N a S ě n ǎ S p B O K x e b L ě
ǔ B à h y A e G ú i b T V P Q m à L D f ò A b	ǔ a B à h y A e G ú i b T V P Q m à L D f ò A b
á G r V r d e w ǒ o Q E C u r à k ǎ ú è H y g	á G r V r d e w ǒ o Q E C d r à k ǎ ú è H y g
à R K ǔ H è q B X l N T b è e s w ǒ v m B d T	à R K ǔ H è q B X l N T b è e s w ǒ d m B d T
ǎ v ú a i t S Y x K P d j ě B à v k T ǒ W V à	ǎ v ú a i t S Y x K P d j ě B à v k T ǒ W d à
è ú á V Q L X è p z Z T j h b ǒ S N j N Q i ó	è ú á V Q L X è p z Z T j a b ǒ S N j N Q i ó
ě G p c k F o F à A b ǎ ě ó s t c n U o W b J	ě G p c k F o F à A b ǎ ě ó s t c n U a W b J
ó L M b R ú d Z X N e q W J L c K U n K t M J	ó L d M b R ú d Z X N e q W J L c K U n K t M J
ò Q á ǎ n Q K U r a á a ǔ m B G è u n è o j à	ò Q á ǎ n Q K U r a á a ǔ m B G è u n è o j b à
ǒ m á W T s o P m ò O Y ě a F N e Y ù x ò e ǎ	ǒ m á W T s o P m ò O Y ě a F N e Y ù x ò b ǎ
A ě O G ò y y è k V v Z i c a R U G X G ó S c	A ě O G ò y y è k V v Z i c a R U G X G ó b S c
B O i w ǎ P V E b J X ú U X ǒ R O Y D M e x ě	B a i w ǎ P V E b J X ú U X ǒ R O Y D M e x ě
C t V I F u v o i W Q á V n ó é b à o á u a B	C t V I F u a v o i W Q á V n ó é b à o á u a B
E J r ǔ l J X a è G r s H z A G U B x K ǎ y U	E J r ǔ l J X a è G r s H z A G U b x K ǎ y U
F c ù ě K ù G t N o ù è L á t I i b ò O d j g	F d ù ě K ù G t N o ù è L á t I i b ò O d j g
G t e Y h o n e P è E J t u ǎ T D b D M j O á	a G t e Y h o n e P è E J t u ǎ T D b D M j O á
I à R S a Y é X i è d A M A X ú P P a r r p u	I à R S a Y é X i è d A M A X ú P P a r r p u b
J H p Y Q S c k S ù o ù g h G T g u X r b o z	J H p Y Q S a c k S ù o ù g h G T g u X r b o z
K p H d e B T C k h s e G C G E h H ó W r ù o	K p H d e B T C k h s e G C G E h H ó W r d ù o
M ò ó n ó g z b z s ǎ t ǒ z V ǒ I ǔ X E R b l	M ò ó n ó g a z b z s ǎ t ǒ z V ǒ I ǔ X E R b l
N Q è C R z O è X ě ú ǎ p ǒ o T é m Z d W ǔ o	N d Q è C R z O è X ě ú ǎ p ǒ o T é m Z d W ǔ o
P ù c j t ǒ O B C Z M à Z è r q G p l b B q ě	P ù c j t ǒ O a C Z M à Z è r q G p l b B q ě
Q J K f V ǎ e x B L ò C ě J m d ú S L D t à á	Q J K f V ǎ e x B L ò C ě d J m d ú S L D t à á
R d Q y y m R V S é ǒ w Q ú s R r Z C J q u w	R d Q y y m R V S é ǒ w Q ú s R r Z C d q u w
S z Z g e i Z V Q p H K r e M D b o C ě F i V	S z Z g e i Z V Q p H K r e M D a b o C ě F i V
U ǒ t j K J i j n K ǔ z K á b a U V R J C F t	a ǒ t j K J i j n K ǔ z K á b a U V R J C F t
V T O j L e ù U z x C ě v d x E F s b Q f X z	V T O j L e ù U z x C ě v d x E F s b Q f X d
W t j o b ě N è G j ò f N w v y O I L o B f b	W t j o b ě N è G a ò f N w v y O I L o B f b
Y S ǎ Q R p m y t l M G ě y ǔ Z p N ě P z b O	Y S ǎ Q R p m y t l a M G ě y ǔ Z p N ě P z b O
Z n K k R m o z V g B l d i t t b Q f x t o D	Z n K d R m o z V g B l d i t t b Q f x t o D
a a x z X E ú t a L ǔ k é D h e á u P o é u z	a a x z X E ú t a b ǔ k é D h e á u P o é u z
b T l ù L f K o x l b á W d v ó I W X v q t U	b T l ù d L f K o x l b á W d v ó I W X v q t U
c i b F W i L o a h l F ù s P k g s y x O Q p	c i b F W i L o a h l F ù s P k g s y b O Q p
d Y á N ò g Z r ó y j A ě j m ǒ ú k t ò I E z	d Y á N ò g Z r ó y j A ě j m ǒ ú k t ò I E z d
e W C Y X ú Q è p k L S á P M R m t d L v k h	e W C Y X ú Q è d p k L S á P M R m t d L v k h
f u Y v y ě v P ò b W i R i e m ú A t b X f é	f u a v y ě v P ò b W i R i e m ú A t b X f é
h K E b v x x v K V h è H E q t F r L à F m d	h K E b d v x x v K V h è H E q t F r L à F m d
i c a P F W T i f M ě é p N à G X ǒ d M e G B	i c a P F W T i f M b é p N à G X ǒ d M e G B
k á è j á W K ě Y X ú g V s F e C q K o d V K	k á è j á W K ě d Y X ú g V s F e C q K o d V K
l E ù Y t W b O z r p w P l z U ǒ u w I Q R W	l a ù Y t W b O z r p w P l z U ǒ u w I Q R W
m Z W K C E d ě p á a E f I á K ǎ é é W M N a	m Z W K C E d ě p á a E f I á K ǎ é é d W M N a
n w ù g W D L h ǒ j ǒ k F m Q I U h e b ǔ b x	n w ù g a D L h ǒ j ǒ k F m Q I U h e b ǔ b x
p ǎ g q v Z a p r o G a F W ǒ f D Q ó k v F G	p ǎ g q v Z a p r o G a F W ǒ f D Q ó k b v F G
q U K ò p Z F a x o M h m d N ò K è ú F D x r	q U K d p Z F a x o M h m d N ò K è ú F D x r
r i ǔ b w s ò N Z L P p s S J I q d K S ó l t	r i ǔ b w d ò N Z L P p s S J I q d K S ó l t
t à ò P P t ǎ d W G ě v ě y Q ǔ h H p M c y X	t d ò P P t ǎ d W G ě v ě y Q ǔ h H p M c y X
u P Q o Y a q h ě I è v W R ó S q é U ǒ N C q	u P Q o Y a q h ě I è v W R ó S q é U ǒ N b q
v b k m c ǔ G p v g a ù Y C g è d L Q E ǔ X p	v b k m c ǔ G p v g a ù Y C g è d L Q E ǔ X b p
x A i l j q ǒ s C A S i v Y Z ě d w f L D T ù	x A i l j q ǒ s C A S i d Y Z ě d w f L D T ù
y c k à n è R Q a e t ó Y ǔ z V G Y v C d J G	y c d à n è R Q a e t ó Y ǔ z V G Y v C d J G
ù ù m d S k W E Q X U s P b E U m j ú á ǒ U i ǒ	ù ù m d S k W E Q X U s P b E U m j ú d ǒ U i ǒ
ǔ é k v J è q Y ǎ L y e ó v é Y I Z ě d p k A H	d é k v J è q Y ǎ L y e ó v é Y I Z ě d p k A H
á Y é r j J R t è W Y x f f è q M u w a A l P á	á Y é r j J R t è W Y x f f è q M u w a A b l P á
à u b i a m z á H c é D j I K D E s ù M o ǔ s ě	à u b i a m z á H c é D j b K D E s ù M o ǔ s ě
é ó d D ǔ x o ò e ú ó E O U j N v V V ò D g Q D	é ó d D ǔ x o ò e ú ó E O U j N v V V ò D g Q d
è Z ù K s r W n N ó k á t c v ǎ a ó M o ò d é l	è Z ù K s r W n N ó d k á t c v ǎ a ó M o ò d é l
ě j b e N h U B g l ǒ F è G J I J ù u á y i q è	a j b e N h U B g l ǒ F è G J I J ù u á y i q è
ò é Q y Z ǔ u à C G K Q v ò ě X t u w é b b a n	ò é a Q y Z ǔ u à C G K Q v ò ě X t u w é b b a n
ǒ B L J ǒ z o F à é z f G è h n ě é F d n V g n	ǒ B L J ǒ z o F à é z f G è h n ě d F d n V g n
ú d M h Q y s X R D w ó E è C ú V R n Z x H X K	ú d M h Q y d s X R D w ó E è C ú V R n Z x H X K
B ǔ M D E á n Q d n è ǒ ò E ù á Q ù O é R ò V z	B ǔ M D E á n Q d d n è ǒ ò E ù á Q ù O é R ò V z
C H g k N b ó Z e f ó y b F A V h D b u y C j J	C H g k N b ó Z e f ó y b F A V h a D b u y C j J
D g é F J z O v o i U ù g é q T R U A v w U a d	d g é F J z O v o i U ù g é q T R U A v w U a d
F è D F A E Q b d V ě ǔ S A v ú O x ǔ J S a ě h	F è D F A E Q b d V ě ǔ S A v ú O x ǔ J S a d ě h
G N M b m T r c ǒ W U W p k T ǔ w ó S K è w è O	G N M a b m T r c ǒ W U W p k T ǔ w ó S K è w è O
H h x Y t a z P ó B ǔ q q o w u Q G G J S m à u	H h x Y t a b z P ó B ǔ q q o w u Q G G J S m à u
I z p N a x z f u F O M y q g e J P f ǎ E ǒ ǔ J	I z p N a b x z f u F O M y q g e J P f ǎ E ǒ ǔ J
K ú l z ǔ g H ó a Y A W l F W S à ó à B n z v m	K ú l z ǔ g H ó a Y A W l F W S à ó à B n z v m b
L O I a é A ó E C N ú K U ó I V I f ǔ ǒ B V é G	L O I a é A ó E C N ú K U ó I V I f ǔ ǒ B b é G
M h n á z ò w à é d T T k G z a m p R ù á f B n	M h n á z ò w à é d d T T k G z a m p R ù á f B n
O ú H b p c Z ǎ n w S l B á k d i T ú ǔ p B g E	O ú H d b p c Z ǎ n w S l B á k d i T ú ǔ p B g E
P c A ò k m P i s W r P ù W C K B P u e g d n m	P c A ò k m P d i s W r P ù W C K B P u e g d n m
Q r w G i r W b t E P e Z g E g C y é r g s P K	Q r w G i r W a b t E P e Z g E g C y é r g s P K
S ǒ ù r J R Z v b C c v Z K R r L h r é V ǒ Z Y	S a ǒ ù r J R Z v b C c v Z K R r L h r é V ǒ Z Y
T T s i C Z ě n Q q z R q g a V h w F r I i J d	T T s i C Z ě n Q q z R q g a b h w F r I i J d
U k g y J u a V W J t q j ú f n L ò m ú é j à g	U k g y J u a V W J t q j ú f b n L ò m ú é j à g
W é v W Z u o q M V e á L i ò s x S ǒ D c B a d	W é v W Z u o q M V e á L i ò s x S ǒ D c B d a d
X J l d Y Z M ǒ Z v L b w G K s e H I U ǒ a ǔ N	X J l d Y Z M ǒ Z v L b w G K s e H I U ǒ a ǔ d
Y Z H P T W E à M M ǒ I s k ó L E d B Q à ò é H	Y Z H P d T W E à M M ǒ I s k ó L E d B Q à ò é H
a á ù a t S l J M M f u ù ú à ò V ǔ D k B V h v	a á ù a b t S l J M M f u ù ú à ò V ǔ D k B V h v
a l k ò t c Z á O J K à J r E ǎ I N K U r M è M	a l b k ò t c Z á O J K à J r E ǎ I N K U r M è M
b s f A i G v p O N ú à F c i y ù ǔ d T q t ú c	b s f A i G v p O N ú à F d i y ù ǔ d T q t ú c
d ě A L y ě Z R R X P ù Z K F ú P k g w j è h W	d ě A L y ě Z R R X P ù Z K d F ú P k g w j è h W
d s P è f X H Q ù W ú S l b é a Y I L á ǎ m N Y	d s P d f X H Q ù W ú S l b é a Y I L á ǎ m N Y
f à è h R R ě X H K L j w ò ú A à ù p F b ó d H	f à è h R R ě X H K L a j w ò ú A à ù p F b ó d H
g R d U e u ú c W L s f D D Y ǒ ú H b ó O O H N	g R d U e u ú c W L s f a D D Y ǒ ú H b ó O O H N
h v L è J R q V b w è N G T B ú s ǎ V M ǒ l k ǒ	h v L è J R q a V b w è N G T B ú s ǎ V M ǒ l k ǒ
j D ǒ L i A z ó ù ě G W D é H è F m X z ò f d c	j D ǒ L d A z ó ù ě G W D é H è F m X z ò f d c
k P e o D l ǒ c T P i á J K I ǎ e p d ú v U P s	k P e o D l ǒ c T P i á J K I ǎ e p d ú d U P s
l g l F ú s N D ǎ ó U L c W ó Q z y S Z d q ě c	l g l F ú s N D ǎ ó d U L c W ó Q z y S Z d q ě c
n ó ù A G Y o m b A U é V K Z d é ǒ a q o g H á	n ó ù A G d Y o m b A U é V K Z d é ǒ a q o g H á
