grammatical	ungrammatical
h F P Y o u X t p ě z g G W ǔ é h d u O	h F P Y o u X t p ě z g G W ǔ é h d u O g
i T R G C N s j X K R A c W g R N ǒ ò h	i T R G g N s j X K R A c W g R N ǒ ò h
j p g o P s W Y ǔ S é O s Q l T A Q é I	j p g o P s W Y ǔ S é O s g Q l T A Q é I
l è C j c a C ò g d I w o T v M ó a p r	l è C j c a C ò g d I w g T v M ó a p r
m F X B B l g à ǒ o d à ǔ S j á G l d E	m g F X B B l g à ǒ o d à ǔ S j á G l d E
n m i g ò Y l a z t ǔ ù U w Y q i r ú T	n m i g ò Y l a z t ǔ ù U w Y q i r ú T g
p ǔ ǎ è é b ó V ó V l ú z y g K V ǒ G Z	p ǔ ǎ è é b ó g V ó V l ú z y g K V ǒ G Z
q X l Q ù g g R V F V ú p g X n u H r G	q X l Q ù N g R V F V ú p g X n u H r G
r q h ǔ V y y è è G s z ǎ g ǎ ǔ O á w f	r q h ǔ V y y è è G s z ǎ g ǎ ǔ O á g w f
t E x U X R p n q U V v g è S D u D b t	t E x U X g p n q U V v g è S D u D b t
u U o F g O E o i ú ǒ á o L x v S ù ó N	g U o F g O E o i ú ǒ á o L x v S ù ó N
v m a p o ù Q U é f Q é g K F e M T Z ò	v m a p o ù Q U é f Q é g K g F e M T Z ò
x F g d s F H v e ě E ě y ě ǔ G T a ě à	x F g d s F H v e ě E ě y ě g G T a ě à
y g V G W y r c F p e s ǒ M W h N é D s	y g V G W y r c g F p e s ǒ M W h N é D s
ù ù K é è u L Q g ǔ B Z l H K d á d A w r	ù ù K é è u L Q g ǔ B Z l H K g á d A w r
ǔ M f k g s ó y i H j t y ó y I R Y S j A	ǔ M f k g s ó y i H j g y ó y I R Y S j A
á b a f F c r è j á j G y g u k r x H k P	á b a f F c r è j g á j G y g u k r x H k P
à q W W ò ó a i f j a E C m D a j d g ě a	à q W W ò ó a i f j g E C m D a j d g ě a
é á M z c ǔ ó y o T ù g ù I ǒ F b M à I v	é á M z c ǔ ó y g T ù g ù I ǒ F b M à I v
è d b Y D H ǒ á X g m i j R ú M j K L O S	è d b Y g H ǒ á X g m i j R ú M j K L O S
ó D m P c w ó e V s V g X U S o U y ú B J	ó D m P c w ó e V s V g X U g o U y ú B J
ò b l s I h è W I R P á é g j ǒ O à e K é	ò b g s I h è W I R P á é g j ǒ O à e K é
ǒ s t U d L r e C á M q m g G á H ú t N F	ǒ s t U d L r e C á M q m g G á H ú t N g
A C X ǒ P g b e l d i F c x ě y d p V S ó	A C X ǒ P g b g l d i F c x ě y d p V S ó
B J J V ù F w ǒ O Q g ú b à G c J v N G H	B J J V ù F w ǒ O Q g ú b à G c J g N G H
C d C N B à Z g M F M K G G ě è n ǎ é r H	C d C N B à Z g M F M K G G ě è n ǎ é r g H
D q è ǔ P E k x S x d j A g m O K F è y k	D q è ǔ P g k x S x d j A g m O K F è y k
F E s s g U a x y s A d R ú V X ú k ù T p	F E s s g U a x g y s A d R ú V X ú k ù T p
G Q R y b Z ǒ m Z g ǎ Q Y K X y I I Z T m	G Q R y b Z ǒ m Z g ǎ Q Y K X y g I Z T m
H u t d G ǎ H Q j g v k b K x à à m x I Q	H u t d G ǎ g H Q j g v k b K x à à m x I Q
J G g h W E N k à Y u a à ǒ t P b q A z O	J G g h g E N k à Y u a à ǒ t P b q A z O
K X è C ǒ U W t E V U Q e S g q z H R Q ě	K g X è C ǒ U W t E V U Q e S g q z H R Q ě
L j i g J Q V A t è ú á C O i q M H á J w	L j g g J Q V A t è ú á C O i q M H á J w
N ě o e J y z H è s v ó U J G ó Z r g d ù	g ě o e J y z H è s v ó U J G ó Z r g d ù
O j V A ǔ v y ǒ a j F J ó K g X A x b e w	O j V A g ǔ v y ǒ a j F J ó K g X A x b e w
Q F p I g c J u r é ò c z V v z k k Q Z q	Q F p I g c J u r é ò c z V v g z k k Q Z q
R V Q y g D l s y m t k z à a C i ó g g S	R V Q y g D l s y m t k z à a C i ó g u S
S d I J e ò ú d J b E C a z n P r U g S s	S d I J e ò ú d J b E C a z n P g U g S s
U A H x p n e V X ě Y E g q P Q Y a r P ě	U A H x p n e V X ě Y g E g q P Q Y a r P ě
V Q Y U q S h N S X A P g p J C f y m u e	V Q g U q S h N S X A P g p J C f y m u e
W j ò T N t é i n u v R g T è I h U è é U	W j ò T N t é i n u g v R g T è I h U è é U
X s p o r ǒ N V C ǔ g U x y ù G è r L U p	X s p o r ǒ N V C ǔ g U x y ù g è r L U p
Z é A g M l J d r L h Q v r ó à ó x S p ú	Z é A g M l J d r L h Q v r ó g ó x S p ú
a Q J x H à r m X n O g G p v à z A j T è	a Q J x H à r m X n g O g G p v à z A j T è
b t E g W R ò C d M C s v Q t ǎ r Z D P z	b t E g W R ò g d M C s v Q t ǎ r Z D P z
d A y ò b d Y S ù é Z à v m k v e Q r U g	d A y ò b d Y S ù é Z g à v m k v e Q r U g
e R ú i r g u u ǒ ó è ù N X R j ǎ m a á a	g R ú i r g u u ǒ ó è ù N X R j ǎ m a á a
f n f P R o V C O N ó g a ǒ o y E U n è z	f n f P R o V C O N g ó g a ǒ o y E U n è z
g I è n r Q M ù I x q X á f Y k ě ò B K D	g I è n r Q M ù I x q X á f g k ě ò B K D
g f o a P Y c Y g D g d l I ǎ S O c F s è	g f o a P Y c Y e D g d l I ǎ S O c F s è
h M j é f E x U z e ò ó n S ò è t j E g B	h M j é f E x U z e ò ó n S ò g è t j E g B
i w K ě G y g Y U ǔ S Q y K è K G v J x C	i w K ě G y g Y U ǔ g S Q y K è K G v J x C
k J K j K ó j s f r ù e t x A h ǒ g j U è	k J K j g K ó j s f r ù e t x A h ǒ g j U è
l Y C L ǒ o ǔ ǎ I ǒ V Z Z E c è ò i d C g	l Y C L ǒ o ǔ ǎ I ǒ V g Z E c è ò i d C g
m q A T à Y r g K N e o K J ù u M f W p Z	m q A g à Y r g K N e o K J ù u M f W p Z
o U r C O y O R I ú U i z N ú g p V j b k	o U r C O y O R I ú U i z N ú g p g j b k
p e I N g ǔ O G ò V M w J i r V g l i g h	p e I N ǔ O G ò V M w J i r V g l i g h
q z g é F j ó v m R w F I é C J B m ǎ t p	q z g g é F j ó v m R w F I é C J B m ǎ t p
s E o o g i T E p e x k g ú l n c X t g ú	s E o o g i T E p e x k h ú l n c X t g ú
t k D ó g w ù ǒ d z A m p A N x n M ú l s	t k D ó g w ù g ǒ d z A m p A N x n M ú l s
v ú h a v ò Y g e x l l a ǔ p y x Y b L U	v ú h a v g ò Y g e x l l a ǔ p y x Y b L U
w W S u F n g p X R F s ě E ù F o ǔ S n y	w W S u F n g p X R F s ě E ù F o ǔ S g y
x X é K y W Z A ě h f é M i A X g é o j I	x X é K y W Z A ě h f é M i A X g g é o j I
y Z y á ó L D O F ò C e w v ǎ E a G E n g	y Z y á ó L D O F ò C e w v ǎ E a G g n g
ù ù S X i X r n Y G K o N B Y p j X g B á m	ù ù S X i X r n Y G K o g N B Y p j X g B á m
ǔ T T ǒ k E E D g r ù T c I ó G S ǒ d b D t	ǔ T T ǒ k g E D g r ù T c I ó G S ǒ d b D t
á l C q ǎ G D H p R Q x D G f g d P W ó B ó	á l C q ǎ G D H p R Q x D G f g g d P W ó B ó
ǎ F Q H f r S V o X O r z è G k ǎ ó u C g s	ǎ F Q H f r S g o X O r z è G k ǎ ó u C g s
é Y b t a d S d g C I h è S s U W Z J P Z U	é Y b t a d S d g C I h è S s U W Z J P g U
è w ó K Q J ó f Y g t D è i ó H ò d Y M è ú	è w ó K Q J ó f Y g t D è i ó g ò d Y M è ú
ó O W g X J ǔ d s U V ǎ ò O O ǎ J R i L J q	ó O W g X J ǔ d s U V ǎ ò O O g ǎ J R i L J q
ò i N è à Q m D O ě M o h n r l T g è M j j	ò i N è à Q m D O ě M g o h n r l T g è M j j
ú G Z ǒ u x x o U J P K é L J S n ú U S á g	ú G Z ǒ u x g o U J P K é L J S n ú U S á g
A V o V g Y Z R ǎ à ǒ q K W R ò s s e V R ǎ	A V o V g Y Z R ǎ à ǒ q K W R ò g s s e V R ǎ
B e ò f E Z A g M x ě à k U n ǎ w é D o m h	B g e ò f E Z A g M x ě à k U n ǎ w é D o m h
C w ú m Q à V K W à z i ú t R V Z U X f g b	C w ú m Q à V K W à z i g ú t R V Z U X f g b
E A ú w r é l á C ò l G s ó à Q y é I F g ǔ	E g A ú w r é l á C ò l G s ó à Q y é I F g ǔ
F C h J q f ǎ l M M g e M q y D V v y o d C	F C h J q f ǎ l M M g e M q y g V v y o d C
G I Z p q X z ǔ f K x l I P ě E W ě D x g s	g I Z p q X z ǔ f K x l I P ě E W ě D x g s
H g K h ú a d ó U n b w K è ò é G M i R e M	H g K h ú a d ó U n b w K è ò é G M g i R e M
J á l L ǒ g á I à H E V ǒ à l ò n q q v m ù	J á l L ǒ g á I à H g V ǒ à l ò n q q v m ù
K T P B à A é S t ě f a U R Z u b g D H q l	K T P B à A é S t ě f g a U R Z u b g D H q l
L n B v á M G X g ě ó e U D r Q B X á q I ò	L n B v á M G g X g ě ó e U D r Q B X á q I ò
N ù ǒ n ú r a M U O c é P c M q ó J I g O ǒ	N ù ǒ n ú r a M U g c é P c M q ó J I g O ǒ
O C z p N D t D è l i d g c r ó w t M A Q K	O C z p N D t D g l i d g c r ó w t M A Q K
P W s Q g P W J F V C p O T M h m A C ǔ d ě	P W s Q g P W J F V C p O T g M h m A C ǔ d ě
Q a ù C T m T é g Z g j C D t v d V Z g n Q	Q a ù C T m T é g Z g j C D t v d V Z B n Q
R t g B ǔ ě ù o c ò ù ě S è X ò X b o x ǔ i	R t g B g ě ù o c ò ù ě S è X ò X b o x ǔ i
T H V U J k N ǎ i f N k F k g P d S J T y y	T H V U J g N ǎ i f N k F k g P d S J T y y
U f Y E d G m m à B h g G j e E y C D p V m	U f Y E d G m m à B h g g j e E y C D p V m
W à X S J B l ǔ d é p E u H g o ó A X n O L	W à X S J B l ǔ d é p E u H g o ó A X g O L
X L n C b o I é C V g Y y p I U R F z O C O	X L n C b o g I é C V g Y y p I U R F z O C O
Y k ò V é t s v H z Z i y r è v A L x D g i	Y k ò V é t s v H z Z i y r è v A L g D g i
a ǎ g P q X f à O Y W z ò u B d j z B o w A	a ǎ g P q X f à O Y W z ò u B d j g z B o w A
b W R p o t c S H g y ù z à S ó ò F e x X D	b W R g p o t c S H g y ù z à S ó ò F e x X D
c j o q y e h l ǎ D B z R T C j g ě n Q B D	c j o q y e h l ǎ D g z R T C j g ě n Q B D
e O ò p B g ǒ á G v á D c q F é W j ǎ ù H H	e O ò p B g ǒ á G v á D c q F é W j g ù H H
f d S g i L J W q F Y T á S a C j x P w O m	f g d S g i L J W q F Y T á S a C j x P w O m
g B D p V k Y x v V v b á è N p n M d R H M	g B D p V k Y x v V v b á è N p n M d R g H M
g V s f R Y u ù U S Y O h f w l H r ò k I ò	g V s f R Y u ù U S Y O h f w l H r g ò k I ò
g t O h á á M n W w p á s é U O F j ǎ P a V	g t O h á á g n W w p á s é U O F j ǎ P a V
i ǔ T a f ǒ C d x r v p ǒ z l y ǒ S K Y g è	i ǔ T a f ǒ C d x r v p ǒ z l y ǒ S g Y g è
j e E y d B Q g ù U F V J R J O B o è M R e	j e E y d B Q g ù U F V g J R J O B o è M R e
l I z P ò ó c e ǔ c M A b a ù R à g ò j b è	l I g z P ò ó c e ǔ c M A b a ù R à g ò j b è
m a w ó g B o ě c n n ǒ b f Y O e H E e X ú	m a w ó g B o ě c n n g b f Y O e H E e X ú
n t P T Q x f x d é K ò e g á k ě U v p ò ù	n t P T Q x f x d é K ò g g á k ě U v p ò ù
p D V ú F c H Q M è X H à g N T f X b e D ǒ	p D V ú F c H Q M è X H à g N T f X b e D ǒ g
q W e d P E r A P O ě I b è a Q g P C ě Z ǔ	q W e d P E r A P O g ě I b è a Q g P C ě Z ǔ
s à L N y r N k T P x ě N q g e O q x h A t	s à L N y r N k T P x ě N q g e O q x g A t
t M O T w t è P H C m n T i E è T ù W t q g	t M O T w t è g P H C m n T i E è T ù W t q g
u d G z K L ù u d r ě I L u p x T è ě ó Z g	u d G z K L ù u d r ě I L u g x T è ě ó Z g
v w á j C W w A K g q ǔ I G P w J ǎ u X ò ǒ	v w á j g C W w A K g q ǔ I G P w J ǎ u X ò ǒ
x ó E B G m u S N F T U E ò P N r K g j i s	x ó E B G m u S N F T U g E ò P N r K g j i s
y m N y I D ó ě D ě s g x x W ó z Z G u L ǔ	y m N y I D ó ě D ě s g x x W g ó z Z G u L ǔ
ù ù ǒ N L é i g L z t T n ǔ N P ú g f n k X g	ù ù ǒ N L é i g L z t T n ǔ N P ú c f n k X g
ǔ ó O j o y G l g g A F è s g q ú G á à f J é	ǔ ó O j o y G l n g A F è s g q ú G á à f J é
á Z e c n j é x N V á m i é Y g l i ú K ó i V	g á Z e c n j é x N V á m i é Y g l i ú K ó i V
à u i a g Y B T M n j ǎ n L X á r J R ǎ p W m	à u i a g g Y B T M n j ǎ n L X á r J R ǎ p W m
é ú O Y q è j U Y o Y m a Z ò v ú h ù T G g z	é ú O Y q è j U Y o Y m a Z ò v ú h g T G g z
è Y R z J n B Z K à J I B ě u ǔ ó ǒ g o ó B e	è Y R z J n B Z K à J I B ě u ǔ ó g g o ó B e
ě g v ǒ W ò O ǎ I Q a P C y K Q T N o Y O ǔ ǒ	ě g v g W ò O ǎ I Q a P C y K Q T N o Y O ǔ ǒ
ò à ě S è ò C i l ú ù f Q v m d g ú h s A W f	ò à ě S è ò C i l ú g ù f Q v m d g ú h s A W f
ǒ N è á K g S F H K B n S Y i d N k W V A p ù	ǒ N è á K g S g F H K B n S Y i d N k W V A p ù
ú g ò T j L K n l g á ǔ u a ǒ x E L X v x a g	ú g ò T j L K n l à á ǔ u a ǒ x E L X v x a g
B ò F l d x E S R x Z M Q Q Z ó Z O L b b g s	B ò F g l d x E S R x Z M Q Q Z ó Z O L b b g s
C E c T P a à k g X U z ǔ è ú s R A ǒ n z X u	C E c T P a à k g X U z g ǔ è ú s R A ǒ n z X u
D i X O N C S v ǎ a ò R s Y s g è c t O I ǒ K	D i g X O N C S v ǎ a ò R s Y s g è c t O I ǒ K
F á b R N C E w i v O ǒ Y u D ě é w q p g ù b	F á b R N C E w i v O ǒ Y g D ě é w q p g ù b
G H I a w q d é ò D g j ǎ k ǎ K f C ǔ W A f L	G H I a w q d é ò D g j ǎ k ǎ K f C ǔ W A g f L
H e u c e K ǔ C o R ǎ è x t h ú z X R g h H K	H e u c e K ǔ C o R ǎ è x t h ú z X R g h g K
I z H x w x U d s d N m d ù é Z n h H g N n L	I z H x w x U d s d N m d g ù é Z n h H g N n L
K I à D h q k ǎ K ǒ w u ó è Y F U g x ǎ ù X o	K I à D h q k ǎ K ǒ g w u ó è Y F U g x ǎ ù X o
L X e D m L i G v S a V Q M ǎ Z G l P g é i s	L X e D m L i G v S g V Q M ǎ Z G l P g é i s
M j F B N T x f K ú à é f K k d o q d g Z C L	M j F B N T x f K ú à é f K k d g o q d g Z C L
O ú ǒ g á E A z G ò è A ò V J Z s D K a ú x è	O ú ǒ g á E A z G ò è A ò V J Z s D K a ú x g
P S A ò ò w x ù o k Q M F j g H O w F Z F C á	P S A ò ò w x ù o k Q g M F j g H O w F Z F C á
Q u D D Y L a l t B ǔ b s c L a g Y a M à H B	Q u D D g Y L a l t B ǔ b s c L a g Y a M à H B
R x w P B l é s ǒ x A m c i n e T g V a A ǎ I	R x w P B l é s ǒ x A m c i n e T g V a g A ǎ I
T ú ǎ e b S h a g u O U N F ú n U q C n ú p s	T ú ǎ e b S h a g u O U N F ú n g U q C n ú p s
U K R b é g è h u X Y v X E D ǔ r x N s è ǔ f	U K R b é g è h u X g Y v X E D ǔ r x N s è ǔ f
V i M B N è H q U T é p D q p t q y l g D C O	V i M B N è H q U T é p D q p t q y l g D g C O
W v T g U Q v l k K j i y h u i T r a D j m ǔ	g W v T g U Q v l k K j i y h u i T r a D j m ǔ
Y R s J E d w h V á B r o c g è d N s M ǒ i O	Y R s J E d w h V á B g r o c g è d N s M ǒ i O
Z o J C o k a k M g B r á A g K t m g Z à á k	Z o J C o k a k M Z B r á A g K t m g Z à á k
b O U ú y z S h ǔ y g b F A J w é l o ě M i ù	b O U g y z S h ǔ y g b F A J w é l o ě M i ù
c q i F f x Y y E n H g J u A O K ò u r ě M x	c q i F f x Y y E n H g J u A g K ò u r ě M x
e C L à g d ù t q K p ǔ I h F r k x I v ò D Z	e C L g g d ù t q K p ǔ I h F r k x I v ò D Z
f U U a ǎ á S O è L T O b U I w á v f h o w g	f U U a ǎ á S O è L T O b U I w á v f h o g g
g E C m b n o D X U S V Y é ě O ǒ f b m G G u	g E C g b n o D X U S V Y é ě O ǒ f b m G G u
g d G S u w è V O g z T r g U B w u O è é d a	g d G S u w è V O ò z T r g U B w u O è é d a
h ù G ǒ ě B f ǒ j g q E H N O z x W p y C r k	h ù G ǒ ě B f ǒ j g q E H N g O z x W p y C r k
i ě n c L x F g ú z k j y ǒ D c ù k j r G m H	i ě n c g L x F g ú z k j y ǒ D c ù k j r G m H
j U g n I M V W b U o J a r ǎ Q W W ú P x ě l	j U g n I M V W b U o g J a r ǎ Q W W ú P x ě l
k l ǎ w g n A à Y B a R Z H O N a ǒ N I ú A C	k l ǎ w g n A à g Y B a R Z H O N a ǒ N I ú A C
m T r B X V e W ǔ g ǎ F Z J l d ě w l H ú B Z	m g T r B X V e W ǔ g ǎ F Z J l d ě w l H ú B Z
o á y R C T u W n ǒ ò m W ǎ u E z g I ò V r B	o á y R C T u W g n ǒ ò m W ǎ u E z g I ò V r B
p L ě O X ò u A c N l r z y d g x x K E J J m	p L ě g O X ò u A c N l r z y d g x x K E J J m
q c R P E J G n ǔ j A x L w ǎ b k I é g ò x Q	q c R P E J G n ǔ j A x L w g ǎ b k I é g ò x Q
r l P r Z y ò f g ù ǎ R I i s s à g g ò o ò u	r l P r Z y ò f g ù ǎ R I i s s à V g ò o ò u
t G v s ó o b G ú u c u g á ò á w à j z ú V d	t G v s ó o b G ú u c u g á ò á w à j z ú V d g
u h ò m è ǒ ǒ d H J à g P A R Z k z G D q H é	u h ò g è ǒ ǒ d H J à g P A R Z k z G D q H é
v z w E g X ó A à C d ú t w D E s H h A H y u	v z w E g X ó A à C g ú t w D E s H h A H y u
x ǒ ò b o c ǎ k k f ú ó g c K l M f S H j n h	x ǒ ò b g o c ǎ k k f ú ó g c K l M f S H j n h
y a e b d f j k d g f ǔ x I h L u ù d H d ǎ q	y a e b d f j k d g f g ǔ x I h L u ù d H d ǎ q
ù ù h L c á e A l Y j ò Z O O q j n g p f R p W	ù ù h L c á e A g l Y j ò Z O O q j n g p f R p W
ǔ R H ù s m g G z J x T K é P u á ǔ z é P ǒ E p	ǔ R H ù s m g G g z J x T K é P u á ǔ z é P ǒ E p
á n s à j j W ǒ f ú r z t h h l L E W e x ú g ò	g á n s à j j W ǒ f ú r z t h h l L E W e x ú g ò
ǎ E R H V y k L ǎ s B I X ǒ i g H C u m o F h é	ǎ E R H V y k L ǎ s B I X ǒ i g H C u m o F g h é
é L N U m Z S á D ǔ M S ú t w p p H N g j n ú ǒ	é L N U m Z g á D ǔ M S ú t w p p H N g j n ú ǒ
è g ǎ H O h z n Q à H Z K H ǎ J l n Y j à D n ǎ	è g ǎ H O h g z n Q à H Z K H ǎ J l n Y j à D n ǎ
ě z H D Q ǔ m B á Q G ó E ǎ b t A F ǒ J j è g T	ě z H D Q ǔ m B á Q G ó E ǎ g b t A F ǒ J j è g T
ò A Q N D K y S g n P A b ě R d Q S ǒ Q H U ù n	ò A Q N D K y S g n P A b ě R d Q S g Q H U ù n
ǒ a T x ú ò P à J r f N b f ǎ g á t E ǒ ù z r L	ǒ a T x ú ò P à J r g N b f ǎ g á t E ǒ ù z r L
ú u w ú U à L B à E v H U B p p g H j ù i R O j	ú u w ú U à L B à E v H U B p p g g H j ù i R O j
B E p g X L a ǒ E ǎ r j q j h Q L C U ǒ U F A y	g E p g X L a ǒ E ǎ r j q j h Q L C U ǒ U F A y
C V P g I ǎ A i f a E D F T F O o q Q á N A W v	C V P g I ǎ A i f a E D F T g O o q Q á N A W v
D t V ě G ó é m O ǔ u D U O g w m X d l b J X E	D t V ě G ó é m O ǔ u D g U O g w m X d l b J X E
F D Q F U i n I W b ǒ J W v J d t ě s g t á O v	F D Q F U i n I W b ǒ J W v J g t ě s g t á O v
G M ǒ W é N Y o L p V g à j ě m k J ǒ W ù z W a	G M g W é N Y o L p V g à j ě m k J ǒ W ù z W a
H g L w j W R è H R H h z T è l s t l u l o ě ú	H g g L w j W R è H R H h z T è l s t l u l o ě ú
J ò ǔ ú v ú ǒ ò ò C ǎ F ǒ ó p o r á O n g ù K x	J ò ǔ ú v ú ǒ ò ò C ǎ F g ǒ ó p o r á O n g ù K x
K G K N T M k e R y F N O h A M u p a M z b G g	K G K N T M k e R y F N O h A M u p a M z g G g
L X X ú ó P b I t Q J Z s ú ǒ y v G ǔ D g k B K	L X X ú ó P b I t Q J Z s g ǒ y v G ǔ D g k B K
M o y T r J à j k ǔ m ǒ H q n P ó v E i g W a ú	M o y g T r J à j k ǔ m ǒ H q n P ó v E i g W a ú
O è j i w c d u W X g W ú l w O s ǒ J r á ù I m	O è j i w c d u W X g W ú l w O s ǒ J r á ù I g
P V ě j J z S q y A w a C g w N k ò J V X J C S	P V ě j J z S q g A w a C g w N k ò J V X J C S
Q g w V u P v d H à M o t B ù ě h z a s F B o f	Q g w V u P v d H à M o t B ù ě h z a s F B o g f
R w ó r é A ú L z y è W g c y K W R r ǔ P K ò f	R w ó r é A ú L z y è g W g c y K W R r ǔ P K ò f
T P N J Y F a P l è R G f F t ǔ g H à p q W i L	T P N J Y F a P l è R G f F g ǔ g H à p q W i L
U g n Q Z I V J m a d B C P ó ǎ J S C d m Y j q	U g n Q Z I V g J m a d B C P ó ǎ J S C d m Y j q
W ò Q ǎ ó e ò G i N Y ǔ d z ò u g A c I Q i d r	W ò Q ǎ ó e ò G i N Y ǔ d z ò u g A g I Q i d r
X b e H F q T H g Y ǎ a ú r d Q Q E i N c ò v à	X b e H F q T H g Y ǎ a ú r d g Q Q E i N c ò v à
Y h n Z ù a p a l à N ó ǎ B k J i ǔ è q g S y B	Y h n Z ù a g a l à N ó ǎ B k J i ǔ è q g S y B
Z y ú g Q G Q ǎ V U è ǔ v y d ǎ ù è a N é s ù s	Z y ú g Q G Q ǎ V U è ǔ g y d ǎ ù è a N é s ù s
b ě v á m V ǒ j o á k g d E é m à b ǎ z D d k n	b ě v á m V ǒ j o á k g d E é g m à b ǎ z D d k n
c Y c é g I d M Y H G ǔ X J h p a O ǒ W I Q A N	c Y c é g g I d M Y H G ǔ X J h p a O ǒ W I Q A N
d s w ù C p b ó à T p M Z z S w o y G D g U à w	d s w ù C p b ó à T p M Z z S w o g y G D g U à w
f E K Y c L b é g ó x V ù E l n b C p D K U z O	f E K Y c L b é g ó x V ù E l n b C p D K g U z O
g ǒ w ǎ A g r p D P t u g x E Y t O y à B o z i	g ǒ w ǎ A t r p D P t u g x E Y t O y à B o z i
g Z b ě w ǔ O ǔ W H G E x l Z è y a l v ó u X D	g Z b ě w ǔ O ǔ W H G E x l Z g è y a l v ó u X D
g v ó F J O X q l é g T o ě V g C k e é s ǒ Z V	g v ó F J O X q l é g T o ě V i C k e é s ǒ Z V
i ú g x f ǎ d w r O m U V e Q F y a w H c r h G	i ú g x f ǎ d w r O m U V e Q F y a w H c r g h G
j a r D t D s ó ó ú s q D à f é e g R m x ó Z E	j a r D t D s ó ó ú g q D à f é e g R m x ó Z E
k t C l g u P s K w w ù u L i n y à z X F a K ò	k t C l g g u P s K w w ù u L i n y à z X F a K ò
m G K ě V k C Z á ǎ Z N ò j K n Q g s W d S P k	m G K ě V k C Z á ǎ Z N ò j K n Q g s g d S P k
n W c Z L ǔ ó é D J L g è x v u E à Q ě M ú J F	n W c Z L ǔ ó é D J L g è x v u E à g Q ě M ú J F
