grammatical	ungrammatical
a a a e O o O l E M K t c è K L H ǔ t E E L	O a a e O o O l E M K t c è K L H ǔ t E E L
a a a c h S W F e á g H x C Y J è A E t b D	W a a c h S W F e á g H x C Y J è A E t b D
a a a g y é x M e r Z R à r l W z t ě ú q n	a ǎ a a g y é x M e r Z R à r l W z t ě ú q n
a a a é k C ě l a v h X X S J N g d M ù z ǒ	a ú a a é k C ě l a v h X X S J N g d M ù z ǒ
a a a z k j c n e z X q u Q è i ù D Q à P ǎ	a I a a z k j c n e z X q u Q è i ù D Q à P ǎ
a a a c O ǔ B j é ù l Q è v E Y e M B D c a	a O a a c O ǔ B j é ù l Q è v E Y e M B D c a
a a a c T Z w N P G ò B à ǎ i K ò j J ú J W	a V a a c T Z w N P G ò B à ǎ i K ò j J ú J W
a a a m g a Y S I F f ǒ G h p ǎ ò f R u v Q	a e a a m g a Y S I F f ǒ G h p ǎ ò f R u v Q
a a a Z ó ò Z p v O I ǎ G ǎ à ó s Q A N b O	a m a a Z ó ò Z p v O I ǎ G ǎ à ó s Q A N b O
a a a ǎ ù ú A l S f I ǎ d d E p ú W ǔ o v Q	a u a a ǎ ù ú A l S f I ǎ d d E p ú W ǔ o v Q
a a a W K ǒ d p A O a f k z ǔ ò X v F F t Z	a á a W K ǒ d p A O a f k z ǔ ò X v F F t Z
a a a è ù I V K u h ǎ Z à k u k S W e x è O	a ǒ a è ù I V K u h ǎ Z à k u k S W e x è O
a a a v d k B ǒ i v ǒ Z E B k w ú m S G x à	a F a v d k B ǒ i v ǒ Z E B k w ú m S G x à
a a a ǔ ú á y N I e L J Y ǒ g X L ù B F n D	a N a ǔ ú á y N I e L J Y ǒ g X L ù B F n D
a a a á ó R U f u k ò S h f F à K J a U t é	a V a á ó R U f u k ò S h f F à K J a U t é
a a a U g A c b O à D w v Q C c à X ò Z O ú	a a à a U g A c b O à D w v Q C c à X ò Z O ú
a a a s N Q é I S c l O I r ù s P H F e h a	a a ǒ a s N Q é I S c l O I r ù s P H F e h a
a a a W k W r O ó ǒ l h k e r ó m p u k X o	a a G a W k W r O ó ǒ l h k e r ó m p u k X o
a a a X i Z s l q Q q v V C k á A ù s I f Z	a a O a X i Z s l q Q q v V C k á A ù s I f Z
a a a S Z N ǒ g a o n U ú K ú W S E E E X b	a a U a S Z N ǒ g a o n U ú K ú W S E E E X b
a a a z M ǎ G a é ě R W Q è W ǎ ǎ ǔ s t h s	a a c a z M ǎ G a é ě R W Q è W ǎ ǎ ǔ s t h s
a a a a S I T N a S b U T K V l E S Y h Q Z	a a l a a S I T N a S b U T K V l E S Y h Q Z
a a a X z Y Z W ó n è o c c g ǔ C y j u d N	a a t a X z Y Z W ó n è o c c g ǔ C y j u d N
a a a ò q i x ò Y Z L l á e T Y p G j D T é	a a ò q i x ò Y Z L l á e T Y p G j D T é
a a a è y g s C c y k I I ò K a Y f F h c a	a a ě è y g s C c y k I I ò K a Y f F h c a
a a a h C T A ǒ m Z N ú j R X f d l Z C ó I	a a D h C T A ǒ m Z N ú j R X f d l Z C ó I
a a a R D w B ò N è c H s n U R J ó Z f t q	a a L R D w B ò N è c H s n U R J ó Z f t q
a a a ó ǒ S è c ò N è d m k S j R z j R ó é	a a T ó ǒ S è c ò N è d m k S j R z j R ó é
a a a i R f r r I o o F á j d G o W T u I t	a a b i R f r r I o o F á j d G o W T u I t
a a a O u e X F ù A ó W L ó ǎ x W T w b V N	a a k O u e X F ù A ó W L ó ǎ x W T w b V N
a a a S y U Y ě w k q M y ǔ ǒ k l b p ǎ b c	a a s S y U Y ě w k q M y ǔ ǒ k l b p ǎ b c
a a a S q F z ǔ b H y á V R J è ó T P i R B	a a z S q F z ǔ b H y á V R J è ó T P i R B
a a a V f P S w i x k u è E á T h a l C è ò	a h a V f P S w i x k u è E á T h a l C è ò
a a a o E ù b N X ǎ j U F ǎ I u N S P A I V	a o a o E ù b N X ǎ j U F ǎ I u N S P A I V
a a a b à d ǒ I z B c v B I Q E g O m p U z	a v a b à d ǒ I z B c v B I Q E g O m p U z
a a a ú L t è H ǒ p ó ě o S y K y N L f x i	d a a ú L t è H ǒ p ó ě o S y K y N L f x i
a a a á w á k B X F A P R y ǒ ǔ U V b O P I	k a a á w á k B X F A P R y ǒ ǔ U V b O P I
a a a d b è d Z h b a ò é G ù E q ě T m ó H	s a a d b è d Z h b a ò é G ù E q ě T m ó H
a a a Y j z B V k ó m N i c x O e n Z u m C Y	ù a a a Y j z B V k ó m N i c x O e n Z u m C Y
a a a s c d U C J l E j H ù R k C p ó H e ò J	ó a a a s c d U C J l E j H ù R k C p ó H e ò J
a a a R y L I U á B Q T E è á c l W a U l f M	C a a a R y L I U á B Q T E è á c l W a U l f M
a a a L h ǔ s v v D r ǒ à t j á b n v H S r H	J a a a L h ǔ s v v D r ǒ à t j á b n v H S r H
a a a o c W d ó è S n D z y K y o O o n ù z ú	S a a a o c W d ó è S n D z y K y o O o n ù z ú
a a a á ó k k k t A F s a F ò c F l H W f N D	b a a a á ó k k k t A F s a F ò c F l H W f N D
a a a y e V p ǎ k B H x M r f N é T e i t X ú	j a a a y e V p ǎ k B H x M r f N é T e i t X ú
a a a C k M Y v V ě x ú Y Q ě l U i T U j F v	q a a a C k M Y v V ě x ú Y Q ě l U i T U j F v
a a a q ě O r d ú Z g m F T M v q G L S b C è	x a a a q ě O r d ú Z g m F T M v q G L S b C è
a a a E n o y è ù A G ǔ E H y ù a f j ó L X Q	ǎ a a E n o y è ù A G ǔ E H y ù a f j ó L X Q
a a a l u L H v T è A V V F ǔ H ò Q h é A G o	ú a a l u L H v T è A V V F ǔ H ò Q h é A G o
a a a ǒ x R h c Y H ǒ è F C G I ǔ a ě D ó p R	H a a ǒ x R h c Y H ǒ è F C G I ǔ a ě D ó p R
a a a N X à b c U X x I ò p D j ò D I ó U E M	P a a N X à b c U X x I ò p D j ò D I ó U E M
a a a x ó ò l c ě x W g ǒ w ǔ ǒ i D h k j e n	Y a a x ó ò l c ě x W g ǒ w ǔ ǒ i D h k j e n
a a a v e n n z ù á E n w M j d m S h q n v p	a é a a v e n n z ù á E n w M j d m S h q n v p
a a a ǔ w G n e C M à W Y ù m ǔ W a I k r ù I	a B a a ǔ w G n e C M à W Y ù m ǔ W a I k r ù I
a a a E j ǔ F G C A R q ǒ G M è H g w Q ǎ ó y	a J a a E j ǔ F G C A R q ǒ G M è H g w Q ǎ ó y
a a a e ě L ú z D F K ù y O A J ǔ a W ú W M ó	a Q a a e ě L ú z D F K ù y O A J ǔ a W ú W M ó
a a a w é à ú K ǎ l c x d s ě n F K I Y R k a	a Y a a w é à ú K ǎ l c x d s ě n F K I Y R k a
a a a Z N j ǎ O v ě à B à Y e è ǒ é a m u ó K	a g a a Z N j ǎ O v ě à B à Y e è ǒ é a m u ó K
a a a ó è B R Q ó ù L O i c n ò d ě f ó w e c	a n a a ó è B R Q ó ù L O i c n ò d ě f ó w e c
a a a c g j O T P v ò x B w g N i ó s ò u u ě	a t a a c g j O T P v ò x B w g N i ó s ò u u ě
a a a D ǎ x è k K é ò m s é P é h t V è U j C	a ǔ a D ǎ x è k K é ò m s é P é h t V è U j C
a a a u N y q u l H t ǔ P ǎ H m r é O ǎ C y U	a ò a u N y q u l H t ǔ P ǎ H m r é O ǎ C y U
a a a ǔ é s a T H e e g é B B Y O k ǔ c Y d K	a E a ǔ é s a T H e e g é B B Y O k ǔ c Y d K
a a a x U ò à q y G C è t F S ù ǒ n V o J ǔ r	a N a x U ò à q y G C è t F S ù ǒ n V o J ǔ r
a a a m c Z y E ú r R q á B ǒ g b L C f I j C	a V a m c Z y E ú r R q á B ǒ g b L C f I j C
a a a a á B Q D z ú v J ú Y C Z d H ǎ J Q Y m	a a ǎ a a á B Q D z ú v J ú Y C Z d H ǎ J Q Y m
a a a Y ò ǔ o W O a G E L F e A I g x S t é X	a a A a Y ò ǔ o W O a G E L F e A I g x S t é X
a a a Q T Z ǒ U T I c s ò g d W J P ě ò ò D ò	a a G a Q T Z ǒ U T I c s ò g d W J P ě ò ò D ò
a a a Q u A r q J l z q T l J i Y j h c R P C	a a O a Q u A r q J l z q T l J i Y j h c R P C
a a a è à K L H d E P t g h S l ě n k P f J T	a a V a è à K L H d E P t g h S l ě n k P f J T
a a a ě E q ě X z I è j j J j W J y z i à Y m	a a d a ě E q ě X z I è j j J j W J y z i à Y m
a a a b E E S y T x t L R G O p k ě O Z E á h	a a k a b E E S y T x t L R G O p k ě O Z E á h
a a a t V ù ǔ G O T Y A a o c G U H u ò l W é	a a r a t V ù ǔ G O T Y A a o c G U H u ò l W é
a a a Z V I ú P f C r t h j x f W G v q o B A	a a z a Z V I ú P f C r t h j x f W G v q o B A
a a a j C q s P E ú i d ǔ f à K ù z ǎ è K i l	a a è j C q s P E ú i d ǔ f à K ù z ǎ è K i l
a a a g r W c e é k O y L ǎ ó N á z E P W R f	a a C g r W c e é k O y L ǎ ó N á z E P W R f
a a a r P s I ǒ R b A X b Y D à J B w G c K s	a a J r P s I ǒ R b A X b Y D à J B w G c K s
a a a A h w a J i ù ǔ X Q M u c O Q q E ó b v	a a P A h w a J i ù ǔ X Q M u c O Q q E ó b v
a a a Z W P è à c R ǒ I G R D E S H t r f n ě	a a X Z W P è à c R ǒ I G R D E S H t r f n ě
a a a h d e f i T á ù D ě ò è é H h ǒ p L p H	a a i h d e f i T á ù D ě ò è é H h ǒ p L p H
a a a W U ó f i E ǒ N b N a C H è à B è é ò Q	a a p W U ó f i E ǒ N b N a C H è à B è é ò Q
a a a z U Q O j J s N D n è ǔ l á r f W m j X	a a w z U Q O j J s N D n è ǔ l á r f W m j X
a a a f ǒ H è g S O L B M G d a J q ó C t T è	a e a f ǒ H è g S O L B M G d a J q ó C t T è
a a a ó ù c Z y H G w w g á ó R u g H R D w Z	a l a ó ù c Z y H G w w g á ó R u g H R D w Z
a a a y D u ǔ ě D g S r á P O B Q A T é ǔ c ǎ	a t a y D u ǔ ě D g S r á P O B Q A T é ǔ c ǎ
a a a j L m k x N w t k B L u w L j a a y O i	a z a j L m k x N w t k B L u w L j a a y O i
a a a g q Y H J Z H F A H U m g r S X K á A é	i a a g q Y H J Z H F A H U m g r S X K á A é
a a a M c P L z B i à Y N m Q Q a é à b h n W	r a a M c P L z B i à Y N m Q Q a é à b h n W
a a a I A P h K h G P k Y i e q d W j c q Q V g	ù a a a I A P h K h G P k Y i e q d W j c q Q V g
a a a z S H M T w ǒ d y D Q S d b L E v ě j c K	è a a a z S H M T w ǒ d y D Q S d b L E v ě j c K
a a a l r d s z B m ú E v h o x H P i o ǎ à e n	B a a a l r d s z B m ú E v h o x H P i o ǎ à e n
a a a l è J S a q D ǒ z P M W S w s t S z é C ǒ	I a a a l è J S a q D ǒ z P M W S w s t S z é C ǒ
a a a H v E r Z A C ú E ǒ O j f v ǎ w ě y R á W	P a a a H v E r Z A C ú E ǒ O j f v ǎ w ě y R á W
a a a i y q D d D y K L ǒ G o k W v á G ǎ E è q	V a a a i y q D d D y K L ǒ G o k W v á G ǎ E è q
a a a o H k X X J M S N I X é r j V u K ě C C D	f a a a o H k X X J M S N I X é r j V u K ě C C D
a a a z ó ě W y D T ú O G ú f c d ě q p ú H ó O	o a a a z ó ě W y D T ú O G ú f c d ě q p ú H ó O
a a a Y e F P w à v z b è p H ó v L á P w B e u	v a a a Y e F P w à v z b è p H ó v L á P w B e u
a a a k N ǎ F E C C z K n C I C é E a I C t ú M	à a a k N ǎ F E C C z K n C I C é E a I C t ú M
a a a k D T l á q Q p è F b I v h c I ǎ ě ú x J	ú a a k D T l á q Q p è F b I v h c I ǎ ě ú x J
a a a L à r Y y ě N ò E ò f ù v e ǒ f K ǔ Q g ú	G a a L à r Y y ě N ò E ò f ù v e ǒ f K ǔ Q g ú
a a a a Z o H ǔ x p ó z ǎ s m ò b E ú g d ǎ f L	O a a a Z o H ǔ x p ó z ǎ s m ò b E ú g d ǎ f L
a a a i I ú e J x C m ǎ M w v l V q ě H b l C G	W a a i I ú e J x C m ǎ M w v l V q ě H b l C G
a a a c k h q ǒ c L é t t p J c t W R X ǔ v x J	a à a a c k h q ǒ c L é t t p J c t W R X ǔ v x J
a a a S W T K A O à E S é ě n C o ù y A Z è x y	a ú a a S W T K A O à E S é ě n C o ù y A Z è x y
a a a W u H c p e S d U ě e L D ò K E S ě i F F	a G a a W u H c p e S d U ě e L D ò K E S ě i F F
a a a m y ú p i B N a i U J V f v t ǔ m u z F k	a O a a m y ú p i B N a i U J V f v t ǔ m u z F k
a a a j k x g B H n ǎ q D F a i c v ú s r j p x	a V a a j k x g B H n ǎ q D F a i c v ú s r j p x
a a a W V q o X p P l ù l u p r ǔ t o V s ù H ò	a e a a W V q o X p P l ù l u p r ǔ t o V s ù H ò
a a a O s N V O t o g I m D ù á s d D Q è m g M	a l a a O s N V O t o g I m D ù á s d D Q è m g M
a a a k M ǔ f p ó H ǒ j J u á t ě r Q i à é G M	a s a a k M ǔ f p ó H ǒ j J u á t ě r Q i à é G M
a a a h i U é x j U a j a ǔ é F ò r U Q Q T U I	a z a a h i U é x j U a j a ǔ é F ò r U Q Q T U I
a a a O Z D Y k à z q g E z n d ǎ q u Z m h C g	a é a O Z D Y k à z q g E z n d ǎ q u Z m h C g
a a a v è i H c Y F w g ǔ e b l ǔ V ò M ú n B m	a B a v è i H c Y F w g ǔ e b l ǔ V ò M ú n B m
a a a U B H O W v ú d n b é a x X k S ǔ m H W ǒ	a K a U B H O W v ú d n b é a x X k S ǔ m H W ǒ
a a a ú K H M I j l á ó S K o D H s a T E H X a	a R a ú K H M I j l á ó S K o D H s a T E H X a
a a a è u L b A W U z Q d M ǎ ù c C w C a s w H	a Y a è u L b A W U z Q d M ǎ ù c C w C a s w H
a a a F U u K L i f f p U I ǎ K D e h Q p A è l	a a è a F U u K L i f f p U I ǎ K D e h Q p A è l
a a a K L O M è f O U f U b ù x j j g m Z M k B	a a D a K L O M è f O U f U b ù x j j g m Z M k B
a a a ú ǒ ó ù s Q W x S ú g j H I Q H f K R p F	a a L a ú ǒ ó ù s Q W x S ú g j H I Q H f K R p F
a a a N á á t q l q W X O k ò z W Y ó E r R H A	a a S a N á á t q l q W X O k ò z W Y ó E r R H A
a a a ě W R ǒ I d a J h X N H H x E r x C H F ǎ	a a b a ě W R ǒ I d a J h X N H H x E r x C H F ǎ
a a a ó O n C m u ǎ G X U G c j a N g l z F W N	a a i a ó O n C m u ǎ G X U G c j a N g l z F W N
a a a ó è x w c b T X é L y D á m I ó ò I d é u	a a o a ó è x w c b T X é L y D á m I ó ò I d é u
a a a a E k Q é ó d Q é o e P X S C Z M G q b R	a a v a a E k Q é ó d Q é o e P X S C Z M G q b R
a a a h V M M t q D ǒ t G N z U à ú R v n V X S	a a á h V M M t q D ǒ t G N z U à ú R v n V X S
a a a W ò O g X B g r V I b é O ù p q E j ù è f	a a ò W ò O g X B g r V I b é O ù p q E j ù è f
a a a J i z a ǔ z h j è g y O C v A n Q e e z ù	a a F J i z a ǔ z h j è g y O C v A n Q e e z ù
a a a A I e v f e ǒ e j r D y A D ǔ e s O è o N	a a N A I e v f e ǒ e j r D y A D ǔ e s O è o N
a a a E i c ǒ ó f J G v P S V d Y D v t c D à C	a a W E i c ǒ ó f J G v P S V d Y D v t c D à C
a a a J a ǎ v m H W U O D g A z n W s T s W V l	a a e J a ǎ v m H W U O D g A z n W s T s W V l
a a a m C é Y à P ě R y é r t V w M b I N V D v	a a m m C é Y à P ě R y é r t V w M b I N V D v
a a a Y q K n W M E U c M C Z U g J V p r q C r	a a v Y q K n W M E U c M C Z U g J V p r q C r
a a a u A ǎ U f s S Z c ǔ E p L k K E I z L ù á	a e a u A ǎ U f s S Z c ǔ E p L k K E I z L ù á
