grammatical	ungrammatical
m K ù n J T p à W ò P S L a ó t u ó g ò v	m K ù n J T p à W ò P S L ě ó t u ó g ò v
n Q w ǎ y ǎ a h M v o O t á j Q h z i D J	n j w ǎ y ǎ a h M v o O t á j Q h z i D J
o l y n C a i I k e G Y T A M è j á n z S	o l y n C z i I k e G Y T A M è j á n z S
p y ǎ U T S L B S v x u L x ú ě B a t G p	p y ǎ U T S L B d v x u L x ú ě B a t G p
r ò T T à x l D J w N m t u K P E à v a R	r ò T T à x l D J w N m t u f P E à v a R
s O D a O i j f l Z G R V ó d D h à L ù t	s O D c O i j f l Z G R V ó d D h à L ù t
t R p V s à W U ǔ L a L à à d F U U a è J	t R p V s à W U ǔ L f a L à à d F U U a è J
u P L Q x a ù c g Y B à s d Q y H B B R è	u P L Q x a ù a g Y B à s d Q y H B B R è
v W K o m K S C ě J s a p O R X ǒ x Q c g	v W K o m K S C ě J s O p O R X ǒ x Q c g
w a ú p A ǎ p o y g ǒ á A ě T é F c è g x	f a ú p A ǎ p o y g ǒ á A ě T é F c è g x
x Y D N è ù p n a l e ǎ A h Y m c U à g X	x Y D N è b p n a l e ǎ A h Y m c U à g X
y o X B x z q Z M G G ǔ r X O ǔ a H r ò C	k y o X B x z q Z M G G ǔ r X O ǔ a H r ò C
ù ù ò q S R ǔ Y ǎ s X ú T n S N a r E D B R	ù ù ò q S R ǔ Y ǎ s X ú T n S i N a r E D B R
ǔ é a j h y u é l r h G x Z ù H g G q t M ó	ǔ é g j h y u é l r h G x Z ù H g G q t M ó
á C a N E T p L ú H g ù è S ě Q ó D v ó y U	i C a N E T p L ú H g ù è S ě Q ó D v ó y U
à O L V o N p p P M a S b ě K è V ǔ F N k ǒ	h O L V o N p p P M a S b ě K è V ǔ F N k ǒ
ǎ O z m á z a ú M C q z U l á Q r B ú Q V Y	ǎ O z m á z a ú M C q z U l á Q r B ú Q V a
é s n I á à J ǎ ě x à s n a S A F U T è O U	k s n I á à J ǎ ě x à s n a S A F U T è O U
ě C B Z L ú H à ù a h u N l Z ě ǔ J r V s N	ě C B Z L ú H à ù p h u N l Z ě ǔ J r V s N
ó S a G c ǒ M t b I é D M t Y s j s c m F J	ó S a G c ǒ M t b I é D b t Y s j s c m F J
ò w G v s ǔ y à P s p a d g q Z O w ú q ò L	ò w G v s ǔ y à P s d a d g q Z O w ú q ò L
ú D v p a T E d J à w o ǔ g ù f ǎ m a á f V	ú D v p a a E d J à w o ǔ g ù f ǎ m a á f V
A M F Q a è X G V ó à k é V ú á X F a Z H ǎ	A M F Q d è X G V ó à k é V ú á X F a Z H ǎ
B T O ě H p G á u V n K Y a j W d T Z G e d	B T O ě H p e á u V n K Y a j W d T Z G e d
C a X ǎ i P w V P O b E i Z H J o ú e T h ó	a a X ǎ i P w V P O b E i Z H J o ú e T h ó
D r ě s à m D ù ǎ Q x B a f i u f I L i Y j	D r ě s à m D ù j ǎ Q x B a f i u f I L i Y j
E t I y C N P O ě a d y D w è S I ǎ W Y b è	E t I y C N P O ě b a d y D w è S I ǎ W Y b è
G á è B X m G M a P h u c ú W o v c a ǎ x d	G á è B i X m G M a P h u c ú W o v c a ǎ x d
H ó p a L h E k ǎ è ǒ N L a R x D d l c P ó	H ó p a L h E k a ǎ è ǒ N L a R x D d l c P ó
I H Z w s E m u H T a U ǔ D N Y f O u g m á	I H Z w s E m u H T h a U ǔ D N Y f O u g m á
J a J k p Z N f E f y ó y T l l q s Z k I X	J o J k p Z N f E f y ó y T l l q s Z k I X
K a U q Q c ě O ó A H T á o ǒ ù f ǔ b j o A	K a U q Q c ě O ó A H T á o ǒ ù f b b j o A
L p q a R R Z c ó f z U q w ǔ W G l T W z n	L p q C R R Z c ó f z U q w ǔ W G l T W z n
M t R a V X c l s n h e z R ú n m o s z o N	a t R a V X c l s n h e z R ú n m o s z o N
O ó a c u K P L Q V X è X J w O E ù ú ù Y u	O ó f c u K P L Q V X è X J w O E ù ú ù Y u
P F a K w ě C ù ù ú h M h l T C ó Q O X V l	P F v K w ě C ù ù ú h M h l T C ó Q O X V l
Q H a o n K O k q P Y g K ú ò P g B M à T g	Q H A o n K O k q P Y g K ú ò P g B M à T g
R Q U G N a O x Q ù G k K m r ě d w C u H k	R a Q U G N a O x Q ù G k K m r ě d w C u H k
S Y ú o T N é a h Z U W I ó Z H q s F N é O	S Y ú o T N é d h Z U W I ó Z H q s F N é O
T p s m s l é v T I a d é S ú o I C ú x ò h	T p s m s l é v T I U d é S ú o I C ú x ò h
V ǎ à R m O l v X I a ù ù m L a Q ú W l b R	V ǎ à R m O l j v X I a ù ù m L a Q ú W l b R
W ó z Z L F t C à T ù w ǔ t a q O e h e á Q	W ó z Z L F t C à T ù w ǔ t d a q O e h e á Q
X K A p ù z q ù ǎ J ù a i Q è N D O g ù f c	b K A p ù z q ù ǎ J ù a i Q è N D O g ù f c
Y N P r J Q B D A W a á ǒ g w k i à Q T Q Y	Y j N P r J Q B D A W a á ǒ g w k i à Q T Q Y
Z X u I ú á F a Q y A ó ò v t m f Y n e W q	Z X g u I ú á F a Q y A ó ò v t m f Y n e W q
a ó S p M H F T r j D T è E I h H k ú à E W	r ó S p M H F T r j D T è E I h H k ú à E W
a L L e P é B L ù ò n J I R Q x ù N R ù U s	V L L e P é B L ù ò n J I R Q x ù N R ù U s
a Z z y H u P O r J ǒ ě y à s m x o ù N p h	q Z z y H u P O r J ǒ ě y à s m x o ù N p h
a q k c á u ú x r t è X U b á x ú C ò g ò u	V q k c á u ú x r t è X U b á x ú C ò g ò u
l F ǒ a p G X W R o P y n é y à J H b t U t	l i ǒ a p G X W R o P y n é y à J H b t U t
m p ǔ J B U x P a F N G Q d E l f m J o l ǔ	m p ǔ J B U x P g F N G Q d E l f m J o l ǔ
n r O q J ǔ ǔ I J ǎ I a c à S h ǒ ó B u Y P	n d r O q J ǔ ǔ I J ǎ I a c à S h ǒ ó B u Y P
p ò I C n A O p n J n n Y N m B ě a t ò w ò	p ò c I C n A O p n J n n Y N m B ě a t ò w ò
q A é ú a V p v à e j Q D y ó H P x B F t k	q A é ú ǎ V p v à e j Q D y ó H P x B F t k
r H A E é y t ǒ a Q à l n é z é i U I L K k	r H A E é y t ǒ k Q à l n é z é i U I L K k
s ú ě o o ò ò I G B ě v m w A a h k a ó U k	s ú ě o o ò ò I G B ě k m w A a h k a ó U k
t E ó n S ǎ B Q ù à B ǔ á Y a è i G é à A s	t d ó n S ǎ B Q ù à B ǔ á Y a è i G é à A s
u D U E à ǎ a o q D v b N x J B è à x p ò ù	u D U E à ǎ Y o q D v b N x J B è à x p ò ù
v R ě z a n P t U q i w è y c o è F E E J x	v R b z a n P t U q i w è y c o è F E E J x
w W s H a i é ǒ Y z r n n V V P x g u C e E	w k W s H a i é ǒ Y z r n n V V P x g u C e E
x a i Y t y á z O ú è ò a á y ù b p W n Z Z	x R i Y t y á z O ú è ò a á y ù b p W n Z Z
y p ò Q Y a U F ǎ K k ù u R c g x q ě ú J D	y p ò Q Y a U F ǎ K a k ù u R c g x q ě ú J D
ù ù F X a R f a F G y W x á L E S l V ú y ǎ ù	ù j F X a R f a F G y W x á L E S l V ú y ǎ ù
ǔ é ò ú m a ò T q b y w ě J R j w F n o à è T	ǔ é ò k ú m a ò T q b y w ě J R j w F n o à è T
á C q A Y ò V L ǒ ú r V T a N b f g Y B L I p	á C q A Y g ò V L ǒ ú r V T a N b f g Y B L I p
à M P O P a ò Z f ǎ P I à f C Z l p D N M Z l	à M P O P e ò Z f ǎ P I à f C Z l p D N M Z l
ǎ Q ó a ǔ Q U á S E E C U t q W d ò V ú T r j	ǎ Q ó a ǔ Q U á S E a E C U t q W d ò V ú T r j
é a I Q Q ó j B ù G G x s à p X q s ù o O R Q	é y I Q Q ó j B ù G G x s à p X q s ù o O R Q
è a n j w z è Z h ò T c W G E h W B ǒ ǒ ú é o	h a n j w z è Z h ò T c W G E h W B ǒ ǒ ú é o
ě w s l p B N S a R b I t m v o e l ó V T v h	ě w s l p j B N S a R b I t m v o e l ó V T v h
ó x y P a F y g Y l U O ú T B q y O x d ǒ A N	ó x y P P F y g Y l U O ú T B q y O x d ǒ A N
ǒ ó C a R ó ǒ i m F à m R B X E v è Q à w r p	ǒ ó C G R ó ǒ i m F à m R B X E v è Q à w r p
ú H K o C I a e ò d ú Q e s ǒ P F H t f X f g	ú H j K o C I a e ò d ú Q e s ǒ P F H t f X f g
A W D C ó ě r X a o ó U F ú A X ù ǒ K T N è à	A g D C ó ě r X a o ó U F ú A X ù ǒ K T N è à
B a E ò W z i V é á E c j S G r s à v è m O s	B à E ò W z i V é á E c j S G r s à v è m O s
C a d b ǔ j á T K z a F y T ó f X ǔ U x M j ò	g a d b ǔ j á T K z a F y T ó f X ǔ U x M j ò
D o a T ò i r G m q ù x e W n é A L y s X F G	D o x T ò i r G m q ù x e W n é A L y s X F G
E x N u a Z O a é ò t w ǎ q Q P n t ò H v b q	E x N u a Z O a é ò t w ǎ q Q P n t ò H v c b q
G ǔ ú M C a J j G Q ú v N q ó x d d ò K j W v	G ǔ j M C a J j G Q ú v N q ó x d d ò K j W v
H é O a J C n L E B w O é H y è à H q é e a J	H é O Q J C n L E B w O é H y è à H q é e a J
I J P a ǔ r K à c T ò P t G o b d H y U ǎ o Z	I J P v ǔ r K à c T ò P t G o b d H y U ǎ o Z
J Y ě J u a ù c W e y h ǒ Y W j I R l Y r Q p	J Y ě J u a ù a c W e y h ǒ Y W j I R l Y r Q p
K p w m a b à z l T O o o O z ó t o N C s ò M	K p w m g b à z l T O o o O z ó t o N C s ò M
M è a l O T A e I ě ǒ t ò l á ú z X b H x t Q	M è W l O T A e I ě ǒ t ò l á ú z X b H x t Q
N ú l P H é ù ò t I U G F K n T J D l a è Y g	N ú l P H é ù ò t I U G F K n g J D l a è Y g
O G D u ù à U T G F C u I P A ě q ǒ ó L a Z z	O G D u ù à U T G F C u I P A ě q i ó L a Z z
P Z a B c t v I y L ě ě è O ó w ǒ d ù Z m r o	P j a B c t v I y L ě ě è O ó w ǒ d ù Z m r o
Q a m ú p k ě E C w ǔ ǔ n H a o Y l C g V Y O	Q a m ú p k ě E C w ǔ ǔ n H a o Y l C a V Y O
R u y u Z K H á z V a N B ú X á u k J N q X J	R u y u Z K H á z V x N B ú X á u k J N q X J
T ù o a S ú Z e M N P t q Q G ó x ě A f u V ǔ	T ù d o a S ú Z e M N P t q Q G ó x ě A f u V ǔ
U ó a I ó x P I R C ǎ Q A h B H T ě J s J K ò	e U ó a I ó x P I R C ǎ Q A h B H T ě J s J K ò
V L V ù J ò ú H à a I à y é R ǒ ù Y W x v Y B	j L V ù J ò ú H à a I à y é R ǒ ù Y W x v Y B
W P u N ò p B è R M H z á D T y C a M o G P y	W P u N ò p B b R M H z á D T y C a M o G P y
X l è B p ě V n S C w a N N e p R A F N H H P	X i è B p ě V n S C w a N N e p R A F N H H P
Y w X W ǎ ò K a p l ó X O q v ě ò V v Y l Z i	Y c X W ǎ ò K a p l ó X O q v ě ò V v Y l Z i
a á è g E n h M M U ǔ H V q d B o a ǒ ú m j ò	j á è g E n h M M U ǔ H V q d B o a ǒ ú m j ò
a F à m V I p X u L A E v N e M a ǔ k e I c a	a F à m V I p X u L A E v N m M a ǔ k e I c a
a T V M v I b x è n è ǔ U m w w u m o á A Z è	ú T V M v I b x è n è ǔ U m w w u m o á A Z è
a h y y p J b j k Y è F u ó H X d I M i J o ú	à h y y p J b j k Y è F u ó H X d I M i J o ú
a v Y y V P H t R ǔ ò E á V J I y R t H z Y X	e a v Y y V P H t R ǔ ò E á V J I y R t H z Y X
l s X U N H V w A é F t S n S L ǎ A è ǔ N V a	l s X U N H V w A é a F t S n S L ǎ A è ǔ N V a
m x r x Y a k N E h T f l ǎ U I G p L l ǔ L ù	j x r x Y a k N E h T f l ǎ U I G p L l ǔ L ù
o C N B z q G L X ú é ú v I a L z ò ě x U T à	o C j N B z q G L X ú é ú v I a L z ò ě x U T à
p M a X K b N t c s l N w Y P b ǔ ó D u c r l	p M ó X K b N t c s l N w Y P b ǔ ó D u c r l
q W V a J h á A Q ú h ú r ú p o c ǒ F S B S D	q c W V a J h á A Q ú h ú r ú p o c ǒ F S B S D
r W a ǎ ǔ q Y D ǔ o L D i l g n q M q z o I ǔ	r W h ǎ ǔ q Y D ǔ o L D i l g n q M q z o I ǔ
s u E è w à B W E w V A a T è D q l J c à M T	s u E a w à B W E w V A a T è D q l J c à M T
u é a W Y K z s ǔ S U s W ù y à P O s ǎ b O g	u é X W Y K z s ǔ S U s W ù y à P O s ǎ b O g
v ò t w J a r ǔ I c E V v C ǔ p t è à s ó N m	v ò t w J X r ǔ I c E V v C ǔ p t è à s ó N m
w J x N m u Z a X i B ǒ S F g H f b h ù b O i	w J x N m u Z b a X i B ǒ S F g H f b h ù b O i
x N u Y C Y U H é E p Y ú B a q E s J M f R b	x N u Y C Y U H j é E p Y ú B a q E s J M f R b
y Z ǔ T F ǔ z W W ó ǎ M Z a Q á W R i g k W è	y Z ǔ T F ǔ z W h W ó ǎ M Z a Q á W R i g k W è
ù ù Q T D N u T t a N ǔ n p w ú T j h j m ǎ à á	ù ù Q T D k N u T t a N ǔ n p w ú T j h j m ǎ à á
ǔ ě B H ó K z a h E h E u L é p z G q ǔ u y P d	ǔ ě B H ó b K z a h E h E u L é p z G q ǔ u y P d
á ó w N p y x u à H a L g ǔ á L t Y ǒ e k K n v	á ó w N p y x j u à H a L g ǔ á L t Y ǒ e k K n v
à L I Z D I v O N ǔ E p L q a C G d v o Y ó u é	à L I Z D I v O N ǔ E p L q D C G d v o Y ó u é
ǎ Q é p V ù C ù Y D Y C l a p Y z t L d M l Y W	a Q é p V ù C ù Y D Y C l a p Y z t L d M l Y W
é p è è r ě G ò a b l c C k B w z m W L m Y b ǎ	g é p è è r ě G ò a b l c C k B w z m W L m Y b ǎ
ě ě q E A s z w O L L P N x ó l P a N S F ú h F	ě ě q E A s z w O L L P N x ó j P a N S F ú h F
ó ó K à a H x V o è O r R U w M k r v O N ě ú s	ó ó K à E H x V o è O r R U w M k r v O N ě ú s
ò ó o I p r K H V o ò M ě O m D T ě a f H O v f	ò ó o I p r f K H V o ò M ě O m D T ě a f H O v f
ǒ Z ó ú a b G C K ǒ I J X e è Z T f H F J h ǔ L	ǒ Z ó c ú a b G C K ǒ I J X e è Z T f H F J h ǔ L
ú y m l ǒ E z á W I m T t a e ó n X S q B m g é	ú y m l ǒ E z á W k m T t a e ó n X S q B m g é
B ó Q v a x r U v B u ǎ E ǎ A L t p j h f O K è	B ó Q v á x r U v B u ǎ E ǎ A L t p j h f O K è
C è P E s P ǒ u G a W m Y x P J c e c T ó X ó V	C è P E s P ǒ u G Y W m Y x P J c e c T ó X ó V
D C ù a g á l F à z Q n r n U A ǒ Y ó t f v z ǒ	D C ù z g á l F à z Q n r n U A ǒ Y ó t f v z ǒ
E O X a C B ǔ i à G g V a n H ǒ ò t p J v ě S N	E O X k C B ǔ i à G g V a n H ǒ ò t p J v ě S N
F W S ù w U K S á ě x ǒ ǎ à N v X n à M a j x O	F W S ù w U K S á ě x ǒ ǎ à N v X n à M k a j x O
G a g A R c ǔ U o K ó K S s G l p ǒ p J L y s A	G L g A R c ǔ U o K ó K S s G l p ǒ p J L y s A
H a Z K Z x G x ú W x z s t J Y U M B ù s y z O	H w Z K Z x G x ú W x z s t J Y U M B ù s y z O
J ù W ù O ó n a y A w ú v ě m x U L K h D i x r	J c W ù O ó n a y A w ú v ě m x U L K h D i x r
K ǒ N v J B o B a K à P y u y q z A G Q C K o g	K ǒ N v J B o g B a K à P y u y q z A G Q C K o g
L Q ǒ z ó a I W k y Y x Z ǔ y c o u r ǎ c m z A	L Q ǒ z b a I W k y Y x Z ǔ y c o u r ǎ c m z A
M a p V ǒ A à ò l X r O H l U v w K n H ó w B I	M I p V ǒ A à ò l X r O H l U v w K n H ó w B I
N t B ǎ T m I x m ǎ A a t j v è k J V C A L ú X	N t B ǎ T m I h x m ǎ A a t j v è k J V C A L ú X
O x R é w a h à C m T E y Y a V y J ú M x F á G	O x R é w N h à C m T E y Y a V y J ú M x F á G
P z z è a t ó é F l E A z X c ù m z ó à r ǎ t á	P z z h a t ó é F l E A z X c ù m z ó à r ǎ t á
R ǒ X á C O q Y G S ù X P V á x F o v a e C v é	R ǒ X á C O q Y G S ù X P j V á x F o v a e C v é
S M t y ǎ ú ǒ K ù é P s a ě E à e a ǔ I Y á F D	S M t y ǎ ú ǒ K ù é P s e ě E à e a ǔ I Y á F D
T S t ǎ é W è ù V D a L ě M ǔ F A é G i c J V W	T S t ǎ é W è ù V D a L ě M a ǔ F A é G i c J V W
U T G K ú B a t e N V U W ó M d O c o ǒ Z a T l	a T G K ú B a t e N V U W ó M d O c o ǒ Z a T l
V Z q a Z à O à à O q T ǔ u ǎ W L J j G ó V v ǒ	V Z q h Z à O à à O q T ǔ u ǎ W L J j G ó V v ǒ
W W a J e V G ǔ K R ú i K J j L Q O d y ě o G Z	W W g a J e V G ǔ K R ú i K J j L Q O d y ě o G Z
X a P e O G f n O á w W B R ǎ k l é b Q à w Z M	X s P e O G f n O á w W B R ǎ k l é b Q à w Z M
Y o B q ú H G G H A L K X t n D l n P C a B V D	Y h B q ú H G G H A L K X t n D l n P C a B V D
Z x m a c m R n d N T ò l ǒ è ú b e à ě N N i s	Z x m a c m R n d N T ò l b ǒ è ú b e à ě N N i s
a C L Q c T n d l j Z b m B o ě T ó v g N r w Y	B C L Q c T n d l j Z b m B o ě T ó v g N r w Y
a V m t t z I S X u ú é M p h è P u b Z c S h c	á V m t t z I S X u ú é M p h è P u b Z c S h c
a l E G w z K z q ě b ó T M m P I P é h á M I r	h l E G w z K z q ě b ó T M m P I P é h á M I r
a x I U f q F R p L U d S ǎ a s R c L b i P S á	j a x I U f q F R p L U d S ǎ a s R c L b i P S á
m ǒ K M a ǒ A ǒ à R v V L E y t I D Z c f E R w	m ǒ b M a ǒ A ǒ à R v V L E y t I D Z c f E R w
n E ě Q V a r ǎ Q C U u Z N I I K A P O o d g y	n g ě Q V a r ǎ Q C U u Z N I I K A P O o d g y
o M V N ò X a Z w m y K Q Q ò y è m E g v t Q i	k o M V N ò X a Z w m y K Q Q ò y è m E g v t Q i
