grammatical	ungrammatical
U b u ǒ C à è c Y à k F f é o ǔ d g B M	U b b u ǒ C à è c Y à k F f é o ǔ d g B M
V p r b U J ǒ M I z a R Q f H j é c à S	V p r a U J ǒ M I z a R Q f H j é c à S
X L d l K a j u G ó a h s f D l Q t j G	X L d l K a L u G ó a h s f D l Q t j G
Y f l z w j U b Z ù q P K j J f G P a W	Y f l z w j U b Z ù q b P K j J f G P a W
a ǎ x M j d K r s ó r à c c K X è H ǔ L	a ǎ x a M j d K r s ó r à c c K X è H ǔ L
a q C è E B s W G L c B p R J o a x J ú	a q C è E B s W G L c a p R J o a x J ú
b P ǎ i a M S ú Y x ó r ù c D A O t A K	b P b ǎ i a M S ú Y x ó r ù c D A O t A K
c é J z J ǔ h X F G A b P ǒ e V b n s J	c é J z J ǔ h X F G A b P ǒ V b n s J
d Q c ó N à E E A J è K o M ù ò a Y r ó	d Q c ó N à E E A J a K o M ù ò a Y r ó
e t E u J l Y R Q s p ò v t a t ú O ó k	e t E u J l Y R Q s p ò v t a t ú O ó a k
g I ǎ v Z o j á m a ǒ Z O K b S b f ǎ f	g I ǎ v Z o j á m H ǒ Z O K b S b f ǎ f
h b z Y é T y ù F E X Z T o E d m Y z S	h b z Y é T y ù F E X Z T o b E d m Y z S
j á d o x E F E j B a S U e o o k o q S	j á d o x E F E j B a S U a e o o k o q S
k ò o Q e l N u U F Q o ò U ǎ r m ò W a	k ò o Q e l N u U F Q o ò U a r m ò W a
l N a g ǒ o ǒ q V z u a O g é t B P e h	l N a R ǒ o ǒ q V z u a O g é t B P e h
m a ù b K Z b O é j O U l i g é o G B ǒ	m a ù g b K Z b O é j O U l i g é o G B ǒ
n k r p ě e ǔ w T U a V M ú Y H i q i p	n k r p ě e ǔ a w T U a V M ú Y H i q i p
p ó Z J á à ǎ N v g b Q L K D j a e a Z	p ó Z J á à ǎ N v g b Q L K D j a ǒ a Z
q X Y b ě h ǎ k y s G V R é ó Y é R I v	b X Y b ě h ǎ k y s G V R é ó Y é R I v
r j p n à a o é x i Y i T d J l à é F è	r j p n à a a o é x i Y i T d J l à é F è
t ò K N F c Y c P ǒ G x L H e a j W é a	t ò K N F c Y c P ǒ G x L H e a j W a a
u b Z j o P G B V l c é G p D Y m k á q	u b b j o P G B V l c é G p D Y m k á q
w è o j z o i g W J o ǒ Z A ó B b ù M v	w è o j z o i g W J o ǒ Z A ó B b ù M b
x D k ù f ú ǒ M S N o N E C N ù ú W A b	x D k ù f ú ǒ M S N o N E C b N ù ú W A b
y j B r c ǒ I Y I a k ò g a n Y ó S X C	y j B r c ǒ I Y I a k ò g a a n Y ó S X C
ù ù D J R U R b A N U G é W I W J z à ǒ h	ù ù D J R U R b A N U G é W b W J z à ǒ h
ǔ I n r K Q ǎ l q á E a C p O Z K s R p d	ǔ I n r K Q ǎ l q á E a a p O Z K s R p d
á d j ǒ b v Y M X D á F M A k W Y à n ǎ G	á d j ǒ b v Y b M X D á F M A k W Y à n ǎ G
ǎ à h ǔ G T T c r A r w ù O b p Z N Q z j	ǎ à h ǔ G T T c r A r w ù O b p Z b Q z j
é a l W L K j b à M m n b X i a R n b ǎ E	é a l W L K j b à M m n b X i x R n b ǎ E
è j L i v x k n e X v ò ě C o ò l K v b u	è j L i v x k n e X v ò ě C o ò l K v b u b
ó ò p h Y v S C C p ù B é ǎ a z S ě B h P	ó ò p h Y v S C C p ù B é ǎ a z a S ě B h P
ò N q ú T ù z Z T ú B ǎ m O o ú a ǒ H á m	ò N q ú T ù a z Z T ú B ǎ m O o ú a ǒ H á m
ǒ h N ú n O é R C B l X à X ǔ ǒ u G ě a W	ǒ h a ú n O é R C B l X à X ǔ ǒ u G ě a W
ú t y X e B S ě a L i a z Z F W ǒ è x l H	ú t y X e B S ě a L o a z Z F W ǒ è x l H
B é b A X u D ò F ó A ù Z c ǒ e b X y E E	B é b A X u D ò F ó A ù b Z c ǒ e b X y E E
C K N ú M d a M I o K è r v T n H H ò E O	C K N ú M d a M I o K è r v a T n H H ò E O
D e g M f á I x A x è w b L n J é O e t I	D e g M f á I x A x è w b L n J é O b t I
F é b ù ú B I l w l p S i I o è L k s q ě	F é b b ù ú B I l w l p S i I o è L k s q ě
G J N V j o c J o T b x g é T b Y m O c K	G J N V j o c J o T b x H é T b Y m O c K
H Z h ǎ á H R g R G P K à a C W r n K E S	H Z h ǎ á H R g R G P K à a C W r n K a E S
J ě G u m ě h n ǔ ǒ U u V A d J a l s ǔ E	J ě G u m ě h n ǔ ǒ U u V A d J a l s a E
K a M ǔ k ě ù N G z a è G U ò ó X g R p d	K a M ǔ G ě ù N G z a è G U ò ó X g R p d
L b V á m ù r O u Q P m i y ǎ W w I u ò D	L b V á m ù r O u Q b m i y ǎ W w I u ò D
M k o h A r j m y h U B E C d V b ú ě o H	M k o h A r j m y h U B E C d V b ú ě b H
O ò ǎ Y K T à Y P D b ò V g X p A R q K b	O ò ǎ Y K T à Y P D b ò V é X p A R q K b
P a B x é s h u Y a N G B l j g P A ó b V	P a B x é s h u a a N G B l j g P A ó b V
Q y v T K ě A ǔ k i ù H J X a r V ǔ O s U	Q y v T K ě A ǔ k i ù H J X a r V ǔ a s U
S G ò ó R A ú m B a ù ǎ M v C ǒ à i O C s	S G ò ó R A ú m B a ù ǎ M v C a à i O C s
T Z E c K y F X r S b a q J a J g ó v R i	T Z E c K y F X r S m a q J a J g ó v R i
U m z i T f V ù ě a ò ě ò é v m B Y k x u	U m z i T f V ù ě a a ò ě ò é v m B Y k x u
W à y M S á q b f A b n O ó ú k I Q o ú n	W à y M S á q b F A b n O ó ú k I Q o ú n
X Q c A á J K z K b T b a W z m s v G ò O	X Q c A á J K z K b T b J W z m s v G ò O
Y g b o j ú à ǎ è n u Z ǎ Q b o O V q é k	Y g b o á ú à ǎ è n u Z ǎ Q b o O V q é k
Z z ú á ǔ y U I E ǒ K b v q H t s ó Z Z á	Z z ú á ǔ y b I E ǒ K b v q H t s ó Z Z á
a c g x L s y r w v ě s B è F R e J ě B P	a a c g x L s y r w v ě s B è F R e J ě B P
b O r n q M T è G ǎ W ò H E I J n ě ǒ ǔ n	b O r n q M T è G b W ò H E I J n ě ǒ ǔ n
c é E A z W a S G é d M L ó n n a u m M I	c a é E A z W a S G é d M L ó n n a u m M I
d V g a i L V Z C b E à C Z k s U D ù g a	d V g a i L V Z C b E b à C Z k s U D ù g a
e p Q f f B è U O W M b Z L á p ù I e e F	e p Q f f B è U b O W M b Z L á p ù I e e F
f z x r h s N Y h I H J A h ǎ U P t a P S	f z x r h s N Y h I H J A h ǎ U P t a a S
h T O K ù u x ò b J m s ě z p Z s ò T M y	h b T O K ù u x ò b J m s ě z p Z s ò T M y
i q P I v b ó è T R ò C s ǔ l A v q x e T	i q P I v b ó è T R ò C s ǔ l A v b q x e T
k U x W M a F A i z t X u x A ò E U ǒ j L	k U x W a M a F A i z t X u x A ò E U ǒ j L
l k W á M p M a n h ǎ A é J R t A b W U p	l k W á M p M a a h ǎ A é J R t A b W U p
n à Z e L ǒ ě h é T J n ǒ y m H Z ò p D b	n à Z e L ǒ ě h é b T J n ǒ y m H Z ò p D b
o E H G ó a ù S g Y g p C ó è è à à a d m	o E H G ó a a S g Y g p C ó è è à à a d m
p U e Z m a E X t ò W n k i ě ú i I S r G	p U e Z a m a E X t ò W n k i ě ú i I S r G
r ě R b d R T t a s t u q z ǎ k D é a B J	r ě R b d R T t a s t u q z ǎ u D é a B J
s P á U d d l K ò Y h Y F U a y P t t ǔ z	s P á U d d l K ò Y h Y F a U a y P t t ǔ z
t r o J Q N W F a G ě ò p s x n W N K s Y	t r o J Q N W a a G ě ò p s x n W N K s Y
u y k ǎ h a o D B L w k g Z R m ě k J d Z	u y k ǎ h a o a D B L w k g Z R m ě k J d Z
w M ǎ n á E ò w F t o p H b x t t g p i V	w M ǎ n á b ò w F t o p H b x t t g p i V
x T F ú O k c t r p b y y C k à a l X ò H	x T F ú O k c t b p b y y C k à a l X ò H
y g r è r y u T n u e é K b u B M r ù p á	y g r è r y u T n u e é K b u b B M r ù p á
ù ù L K U r o è B b ò q à s T f s G D à Q f	ù ù L K U r o è B b ò q à b s T f s G D à Q f
ǔ H h i q s u Z N j I i ǔ L V n ò a D j S Y	ǔ H h i q s u Z N j I i a L V n ò a D j S Y
á a T N S q I D h J y f p á t R ǔ L u b ě é	á a T N S q I a h J y f p á t R ǔ L u b ě é
à u x D ó b ě E m M ù k L k h ò Q b U Y H G	à u b x D ó b ě E m M ù k L k h ò Q b U Y H G
é H v g a Z ò L l X é C q P S ó Q I q V n G	é H v g a Z ò L l X é C q P S ó Q I a V n G
è Z C K D ù D t Y P t x N x é y a M h v n H	è Z C K D ù D t Y P t x N x é y a a M h v n H
ě y n v K w O A S ú ě ó r Q p T à a M r M d	ě y n v a w O A S ú ě ó r Q p T à a M r M d
ò M J U è à m à D N ó è u w B a r n f ě ù f	ò M J a è à m à D N ó è u w B a r n f ě ù f
ǒ Z g H k ě y G ǎ A E x Y a ó u q t ó s è K	ǒ Z g H k ě y G ǎ A E x Y a ó u a t ó s è K
A à b V L Y á L Q W O t V V j f o ǎ ú M ě ǒ	A à b V L Y b á L Q W O t V V j f o ǎ ú M ě ǒ
B E I j x B a x x v é s I i e v g Q G P v n	B E I j x B a x x v é a s I i e v g Q G P v n
C T h W i L k f m á ě ò O C ú x N K X m b E	C T h W i L k f m á ě ò O C b x N K X m b E
D m V o l ò X i M L s p d a B g S á m n t E	D m V o l ò X i M L s p d a B a g S á m n t E
E t C b g G T N v X é V X d P A V ě ù P a S	E t C b b G T N v X é V X d P A V ě ù P a S
G V ú I Z C H l h U r x L U ǎ F b r à c g N	G V ú I Z C H l h U r b x L U ǎ F b r à c g N
H m d U C D n H b é ú U G o J L U g o d H P	H m d b U C D n H b é ú U G o J L U g o d H P
J ò Q n N G F t m ò C C b e ò O B ù j K g X	J ò Q n N G F t m ò C C b b ò O B ù j K g X
K R u U C N ó a ě b a m c M W z H ǒ à t X ǔ	K R u U C N ó a ě D a m c M W z H ǒ à t X ǔ
L w A b è t J L K U N U J e L b N F ǒ X á i	L w A b è t J L K U N U J E L b N F ǒ X á i
N J m ǔ p à s b G A T ù n o c S H ó I z K v	N J m b p à s b G A T ù n o c S H ó I z K v
O P D x a ò U z W o n S u à t y ó r ǎ w c O	O P D x a ò U z W o n S u à t y ó a r ǎ w c O
P a x R V V F E ǒ u a é T à Q E J J K m á b	P a x R V V F E ǒ u a é T g à Q E J J K m á b
R è m g Z à r ǔ h ǔ y ǒ O ǒ a O è g n ù ǒ M	R è m g Z à r ǔ h ǔ y ǒ O ǒ a a O è g n ù ǒ M
S a ǒ W m H N r L U i Q V x l ě l p ú C ě Z	a a ǒ W m H N r L U i Q V x l ě l p ú C ě Z
T a j F a ě p m á h P q U ó W s N U F T è t	T a ǎ F a ě p m á h P q U ó W s N U F T è t
U k s X a u A C l ù A x W r c w q c X ǔ r B	U k s a X a u A C l ù A x W r c w q c X ǔ r B
W à ù ù ǒ f E i d à J Q ù G I Y W t q I a X	W à ù ù ǒ f E i d à J Q ù a I Y W t q I a X
X N s G K X ǔ U s z y á q K R y b u V S W M	X N s G K X ǔ U s z y á q K R y b b V S W M
Y b á á M R V K G k ò D ǔ é m G á è x Q g ó	Y b á á b M R V K G k ò D ǔ é m G á è x Q g ó
Z x t D O O a w x t l b J B H b I Y B é h h	Z x t D O O a w j x t l b J B H b I Y B é h h
a V y G s x ó C t v Z à ě J P b A b w ò W x	a V y G s x ó C e t v Z à ě J P b A b w ò W x
b D à n m l V I F o T y à ú Q S n V à Y C i	b D à n m b l V I F o T y à ú Q S n V à Y C i
b s A ě J D ù à A H q H v I z F X j O L ǎ M	b s A ě b J D ù à A H q H v I z F X j O L ǎ M
d ú ò à ó t e G á z w S e l L s é m X n b M	d ú ò à ó t e G á z w S e l L s é m X n b b
e W B z S k P Z R e M W ú ò H ǒ o M s v a è	e W B z S k P Z R e M a ú ò H ǒ o M s v a è
f q ú V Q d I G H a H Q B ě N N c B Q t ǒ k	f q ú V Q d I G H a H Q a B ě N N c B Q t ǒ k
h E H s G E ò d P l D è R Z n p K V ò T b p	h E H s G E ò d P l D è R Z n p b K V ò T b p
i o m I p á H p á r b q v o F p ù l K N I w	i o m I p á H p á r b q v o F p ù l K N I b w
k A S a O r k n b O Q M W à X ǔ k w G G A c	k A a S a O r k n b O Q M W à X ǔ k w G G A c
l c á a a F u ǒ ò W b c M w ǔ n a G N S p j	l c á a a F u ǒ ò j b c M w ǔ n a G N S p j
m w n C r a C ó d S U J g ò ò o m ù R a ò j	m w n C r a C ó d S U J g ò ò a m ù R a ò j
o ǒ ó k ǔ u m P ù H o ó j Y ù y M a N k u X	o ǒ ó k ǔ u m P ù H o ó j Y ù a M a N k u X
p K M ù a t T k d e ú ǎ b Y d a k z f X ǔ K	p K M ù a t a T k d e ú ǎ b Y d a k z f X ǔ K
q a ò R X I l A F e t J w u K a J g E t i i	q a ò R X I l A F ǎ t J w u K a J g E t i i
s ǎ à D x Z á o v v I k k r k b à é h ù S b	s ǎ à D x Z á o v v I k k r k b à é ě ù S b
t L v y y e T r c ě O E y à b w C á M ó ǔ ó	t L v y y e T r c ě O E y à b w C á M ó ǔ b ó
u g S T z ě H b ò h B x h n r G ě ǔ o r ò s	u g b S T z ě H b ò h B x h n r G ě ǔ o r ò s
v s d á R à n r p V i a H x d J i ě P x a B	v s d á R à n r p V i a H x d J i ě P a a B
x P h Q m n v a ò é g W d D M à R R w w Z Y	x P h Q m n v a a ò é g W d D M à R R w w Z Y
y j V Y T w z L H N Q l a v k j w P Y A l W	y j V Y T w z L H N Q l a a v k j w P Y A l W
ù á Z a ǎ V l n d ú G h G Z m w L ò O r z A ě	ù á a Z a ǎ V l n d ú G h G Z m w L ò O r z A ě
ǔ é ù a v d è s S é C v E q M B i y y o C S q	a é ù a v d è s S é C v E q M B i y y o C S q
á G n l S ǒ L G r b G D ò e a L O ǔ d ě j j ó	b G n l S ǒ L G r b G D ò e a L O ǔ d ě j j ó
à b V T a h x s e h v n F S z s I ǔ p j z a y	à b V T b h x s e h v n F S z s I ǔ p j z a y
ǎ t H S p K ǎ G G L a ě H ù M U C G z m d è e	ǎ t H S p K ǎ G G L a ě H ù a M U C G z m d è e
è L k B l c d j F j c r K F J m a Q m c E P ó	è L k B l c d j F j c r K F J m a Q a m c E P ó
ě b U K W I C G I M i m P L U e ò L X S a Q J	ě b U K W I C G I M i m P L U e ò L X S a Q J a
ó x U h A b D m á F k n m H j p X ǔ E U e z X	ó x U h b b D m á F k n m H j p X ǔ E U e z X
ǒ U a Z ǔ x á z C h n w X b V q l ú D V f e é	ǒ U a Z ǔ x á z C h n w X b V b q l ú D V f e é
ú u m á j b D á X W l Y o U ú ě t M G w ě C m	ú u m á j b D á b X W l Y o U ú ě t M G w ě C m
B H ò x r à j H S Y t b k Z O é x k l c á f B	B H ò x r à j b S Y t b k Z O é x k l c á f B
C g X G ǎ ǎ X g é Y G U s è b L P E w q L v s	C g X G ǎ ǎ X g b é Y G U s è b L P E w q L v s
D m ǎ ǒ Q b k o s S ǔ ó ě k Y ě Q o é d ǒ D O	D m ǎ ǒ Q b b o s S ǔ ó ě k Y ě Q o é d ǒ D O
F O F l p P á d z ě v a x o a C r ó è H W r b	F O F l p P á d z ě v a x o a C r ó è H W r R
G b L r c N L R b Y ú h o U l f Q K é q a Y A	G b L r p N L R b Y ú h o U l f Q K é q a Y A
I é ú S W ě a ǔ l Q c I X v d r h ú M U x Z a	I é ú S W ě a ǔ l Q c I X v d r h ú a M U x Z a
J ó y Q ǔ o m H y á ǎ N t Z P b F o w m z R è	J ó y Q ǔ o m H b á ǎ N t Z P b F o w m z R è
K a y ǒ B l ǎ G K ù j Q J R e ò é O d ǎ M I U	K a y ǒ a l ǎ G K ù j Q J R e ò é O d ǎ M I U
L l F l n Y B b X I V R K R J l F ù p p q v V	L l F l n Y b b X I V R K R J l F ù p p q v V
N á M x ě n V à G p ě k b o l ó r ú v ó c Y N	N á M x ě n V à G p ě k b o l ó b ú v ó c Y N
O I q B l x H b Q f ǔ G O A O è ǒ f à á B L w	O I q B l x H b Q b ǔ G O A O è ǒ f à á B L w
P V h ò N X g J g X C z ù q é è è ò è s H a P	P V h ò N X g J g X C z ù q é è è ò è s H a a
Q b A I E W L l ǒ B R T s m é H c è a Y S J é	Q b A b I E W L l ǒ B R T s m é H c è a Y S J é
R t H T O ǔ S P c ú ò U ó r ǔ z f U T Z b B O	R t H T O ǔ S P c ú ò U ó r ǔ z b U T Z b B O
T N ě y w b f I v t à E J ó è p R r ó g P è Y	T N ě y w b b f I v t à E J ó è p R r ó g P è Y
U s h ó E f y R c t b H I T D h S ù l r z o z	U s h ó E f y R c t b H I b D h S ù l r z o z
W C h á a m Y P H ú ò ě K Y Y j H P d J l v f	W C h a a m Y P H ú ò ě K Y Y j H P d J l v f
X U H l b l w N n ǒ U W o w Z á A ǎ m Y q E h	X U H l b l w N n b ǒ U W o w Z á A ǎ m Y q E h
Y b s o é ǎ X T X S S L M R p ò s G é N d V H	Y b s o é ǎ b X T X S S L M R p ò s G é N d V H
Z s R ó a V a Y u S X s J L W R N Z ǎ r é b ù	Z s R ó a V a Y u S X s J L h W R N Z ǎ r é b ù
a g Y v P G L H W a R o l M q y Y ó Z L q é J	a v Y v P G L H W a R o l M q y Y ó Z L q é J
b G H D x A V I S q u ě J L x P r P P ó Y w x	b G H D x b V I S q u ě J L x P r P P ó Y w x
b u l u x Y á ó Y a a N T Y z é k A a c D Z Q	b i l u x Y á ó Y a a N T Y z é k A a c D Z Q
d R C b à ě x x o G z p V M ě E U H u T s S à	d R C b à ě x b x o G z p V M ě E U H u T s S à
e a F K w t x á è B A G o S ǎ ǎ f q d x t L k	e a F K w t x á è B A G o a ǎ ǎ f q d x t L k
f s à J i a I O d i R n r ù D X F Y L H e f N	f s à J i a I a O d i R n r ù D X F Y L H e f N
h K f ě P L ò é W g ǎ O Z x O B V T a p é ǒ X	h K f ě P L ò é W g ǎ O Z x O B V a T a p é ǒ X
i S u H x F m ò ě a M i ě ò n ú E U é D v n o	i S u H x F m a ò ě a M i ě ò n ú E U é D v n o
j b ó m b a f ǔ ú P m m u w K A s ǒ F ú b d Y	j b ó m b ǎ f ǔ ú P m m u w K A s ǒ F ú b d Y
k x K ò V E J F Y b ǎ s G n g d t ě ó N ù à ǔ	k x K ò V E b J F Y b ǎ s G n g d t ě ó N ù à ǔ
m J V ǒ z ù j l N F S ǒ a K c I ó c U é k B H	m J V ǒ z ù j l N F S ǒ a a K c I ó c U é k B H
n W f a ó X p O X E v C ó p ǔ W ò n Q K A T L	n W f a a X p O X E v C ó p ǔ W ò n Q K A T L
o w V W N y é u C q b I f M h è g ǎ u R D V X	o w V W N y é u b q b I f M h è g ǎ u R D V X
q T l g i á D C f Q è Z E H z b H H H Q y U A	q T l g i á D C f Q è Z E b z b H H H Q y U A
r r Z á J A a F n I ú n w M O d C j q H M l e	a r Z á J A a F n I ú n w M O d C j q H M l e
t L N H m z M Y V j c a q A ò D b ǒ k L N v G	t L N H m z M Y V j c a q A ò D a ǒ k L N v G
u a ǎ P ó d A b M N j b á h f h i q u t r b y	u a ǎ P ó d A b M N q b á h f h i q u t r b y
v y W U Q N n o D B a X v è ú j h B K n f O Y	v y W U Q N n a o D B a X v è ú j h B K n f O Y
x E b O ǎ ě j r ó s a q ǎ D D l J t c R a c J	x E b O ǎ ě j r ó s a q ǎ D D l J a t c R a c J
y a J F à u D E ǔ T e x ú u Q o g C i j ù q t	y a J a F à u D E ǔ T e x ú u Q o g C i j ù q t
ù ù X á h D ú ǔ N U C n ǔ X G i m a ù q á è w W	ù ù X á h D ú ǔ N U C n ǔ X G i m a ù q a á è w W
ǔ H h M ǔ K R ǎ ò m D a ó D r V ǎ ù M á X r b b	ǔ H h M ǔ K R ǎ ò m D a ó D r V ǎ ù M á d r b b
á e K w T ò K Z G H I m U n ò b ó E U ó l ó A à	á e K w T ò K Z G H I m U n ò b ó E b ó l ó A à
ǎ à d I a W n h F h ě è s t L i M L G l v p b L	ǎ à d I a W n h F h ě è s t L i M L G l v b p b L
é I e i m C d x d t i L S I b Z O v q M H A f ò	é I e i m C d x d t i L S I b Z O v q M H b A f ò
è N F ú x v S ó H l J ǎ è é a G X q G k J x á I	è N F ú x v S ó H l J ǎ a è é a G X q G k J x á I
ě b à w e J m w b z n k K B G N h Y a P i H R U	ě b à w r J m w b z n k K B G N h Y a P i H R U
ó w b K H J T Z J B R Z R D q ò d M ǔ n L b x S	ó w b K H J T Z J B R Z R D q ò s M ǔ n L b x S
ǒ K D D y A a o á V F l T D i w ó ù ě x l M a ǒ	ǒ K D D y A a o á V F l T D K w ó ù ě x l M a ǒ
ú i l K W ǔ w U ú b ǒ C y m W M B k b d X D K á	ú i l K W ǔ w U ú b ǒ C y m W M B à b d X D K á
B ò Q ó v t C m l e O b u è v f R à D U x u e A	B ò Q ó v t C m l e b b u è v f R à D U x u e A
C N l p i e ǒ q v à b I S R W m à r w M o j o z	C N l p i e ǒ q v à b I S R W m à b w M o j o z
D a T Z F V ó V ě P z S i ù N G i x l j j t s ù	D a T Z F V ó V ě P a z S i ù N G i x l j j t s ù
E n G l N s k M à é p j r J u Q P f G b k b ú ǔ	E n G l N s k M à é p j r J u Q P f G b x b ú ǔ
G ǔ X P v ǔ O ǎ A a è i W ó ò B ó L y a e y y i	G ǔ X P v ǔ O ǎ A a è E W ó ò B ó L y a e y y i
H Z ù i d G E s ú m d é u d c y K a c a z C Y K	H Z ù i d G E s ú m d é u d c y a a c a z C Y K
I s k I à C A é z Y Q ǎ H ě O F I t C N M à a ú	I s k I à C A é z Y Q ǎ H ě O F I t C N M à a ú a
K F é e b r ú Z R D J u h w C j O C y z f B y d	K F é e b b ú Z R D J u h w C j O C y z f B y d
L f H F d d A D C ě D à ó L è h è p b N h è k à	L f H F d d A D C ě D à ó L è h è p b b N h è k à
M v á U ǒ t ù a é X r F C ú K K n á S M N P é e	M v á U ǒ t ù a é X r F C a K K n á S M N P é e
O C ù M e ó A f Z T B P b u d B y b y q p K u e	O C ù M e ó A f Z T B P b u d B y b b y q p K u e
P a w s V Q D ǒ v Q P Q g B ǎ ó I k H M Z V a J	P a w s V Q D ǒ v Q a P Q g B ǎ ó I k H M Z V a J
Q t m M M b c b y P r o z g v C ǔ d s N c i è g	Q t m M M b c b y P r o b z g v C ǔ d s N c i è g
S D k c i a T z ǔ g b N b s a L d Y d O á v é h	S D k c i a T z ǔ g b N b s ú L d Y d O á v é h
T j I m d v j w p W b b t Y é a c I ú V x P ó j	T j I m d v j w p W b b t Y h a c I ú V x P ó j
V E w L q à p A a n O J p f X b o J z ó A R ò R	V E w L q à p a A a n O J p f X b o J z ó A R ò R
W q ǎ s Y R K T O t p ǔ b o a ù Q t a y R X R Y	W q ǎ s Y R K T O t p ǔ b o j a ù Q t a y R X R Y
Y A c D b K u O k u W G ǒ H w X P P ǎ X O W O A	Y A c D b K u O b k u W G ǒ H w X P P ǎ X O W O A
Z d Y ǒ m à ǒ S o E à a O z E M V A H ǒ T H ù A	Z d a Y ǒ m à ǒ S o E à a O z E M V A H ǒ T H ù A
a R I K Z m C e ù a k t x ò X G u g ǎ á é u ǎ r	a R I K Z m a e ù a k t x ò X G u g ǎ á é u ǎ r
b ó s C e z t S M u I G R T x G ù R b K è A I Y	b b s C e z t S M u I G R T x G ù R b K è A I Y
b l z r H X p Y C é J s L a R A à a l A I é ǎ ó	b l z r H X p Y C é J s L c a R A à a l A I é ǎ ó
c f i O K S A w N ǎ a C ǔ ú à k a H i h Y x Y ú	c f i O K S A w N ǎ a C ǔ ú à é a H i h Y x Y ú
e ò b K i k è T o H x M w l j Z E X r H W j Q i	e ò b b K i k è T o H x M w l j Z E X r H W j Q i
f Q O è X V F B R a A Q w d W z g á J U q ǒ q O	f a O è X V F B R a A Q w d W z g á J U q ǒ q O
g v x a T w t r Q B ǒ G Z q G M I B ú Q ě g T B	g v x a T w t r Q B ǒ G Z a G M I B ú Q ě g T B
i é d é L u ó d j è ǔ m u X E ù F a D R F H w L	i é d é L u ó d j è ǔ m u X E ù F a D R a H w L
j N D é Z a h F S a P z á o f ǒ A u ǎ m U f e O	j N D é Z a h F S a P z a o f ǒ A u ǎ m U f e O
k b s t N D G l C E à ò w v i T b R H v F n A A	k b s t N D G l b C E à ò w v i T b R H v F n A A
l p b à A X p a m A o s v U N q à b P h V O e j	l p b à A X p O m A o s v U N q à b P h V O e j
m p k U ó r P j l a w l M w i e d i t G ù Q ě á	m p k U ó r P j l a w l M w a i e d i t G ù Q ě á
o D t S ǎ ǒ W m n m v a t n ǎ v K v L H i D ù U	o D t a ǎ ǒ W m n m v a t n ǎ v K v L H i D ù U
p b B I e E á G q g q a D P e S é ù c l M L i f	p b B I e E á G q g q a D a e S é ù c l M L i f
q x p ě k ǎ à b ǒ Y J e b L D J ò D L C n H B d	q x p ě b ǎ à b ǒ Y J e b L D J ò D L C n H B d
