grammatical	ungrammatical
a a A t X R a ù n è ǒ a y v m ú Y a z ǎ	a a A t X R a ù n è ǒ a y v m ú Y D z ǎ
a a V á á a a o ó F H v a C A G n U A h	a K V á á a a o ó F H v a C A G n U A h
a a a a s T x O l l L P I a e y j i N X	é a a a s T x O l l L P I a e y j i N X
a m ě X ú D á a a ǔ è O a ò s l ò A P a	a m ě X ú D á c a a ǔ è O a ò s l ò A P a
a r r r D Y P a a v a J K à s ù a Y x V	a r r r D Y P a a v a J K à s ù L Y x V
a x D L B t r I ó H v a a a a D C á q C	a x D L B t r I ó H v a k a a D C á q C
l a a w r a S A a à a ó f w N ǔ ò i i t	l a a w r a S A k à a ó f w N ǔ ò i i t
n C A v a ú á a a p a a E Z ò k x a k d	n C A v ù ú á a a p a a E Z ò k x a k d
o P a á ù Y B Z a a o a à ǒ a v M c á Z	o P a á ù Y B Z z a o a à ǒ a v M c á Z
p a z a a K N C Y a v Z T n ú ǎ a h x E	p a z b a a K N C Y a v Z T n ú ǎ a h x E
r V F C a Q a a ó a ǎ y C è E M a á Q ǔ	r V F C f a Q a a ó a ǎ y C è E M a á Q ǔ
s q N n a a X w a V ú ǔ a a S T W R z N	s q e N n a a X w a V ú ǔ a a S T W R z N
u M E C V C U a a a G z a t B a f u Z M	u M E C V C U a a a G z t B a f u Z M
v a a Z Z G W y ǎ n a Q Y ú n a ù o a ó	v a a Z Z G W y ǎ n a Q Y ú n b a ù o a ó
x ù v A a D W a a W ò K B R U ú a a ě d	x ù v A a D W a a W ò h K B R U ú a a ě d
y m a W a A a a x Z t w ǔ T N K I a i P	y m a W a A a a x Z j t w ǔ T N K I a i P
ù á M o Q v a q ǒ X a ò E L a ǔ E a a Y m	ù á M o Q d v a q ǒ X a ò E L a ǔ E a a Y m
ǔ K a Z a X S A U p u y a u N p a a X L è	ǔ K a Z a X S d A U p u y a u N p a a X L è
á a w a é p P a m é R I R C a a K I T K G	á a w a é p P a m é R I R C a ě K I T K G
ǎ ú o W a v a a O a V t L H a ò l o c W j	ǎ ú o W a v a a b O a V t L H a ò l o c W j
é Q q S è J y z a u a a L a w J p é ǒ a T	é Q q S è J y z a u a a L d w J p é ǒ a T
è q I a L N Y Q y a Z I Y E P a a K G T a	è q I a L N Y Q y a Z I Y E P V a K G T a
ó H a A X a B Q ǎ D ǔ O a m a ě n a e B ò	ó H a A X a B Q ǎ D ǔ O V m a ě n a e B ò
ò l ó X D J a ò a a X a G Q W ǔ K a E ǔ w	ò l ó X D J a ò a c a X a G Q W ǔ K a E ǔ w
ú ò F a ǔ L L T R a ú v a q O a a y ò K E	ú ò f F a ǔ L L T R a ú v a q O a a y ò K E
A s ò ò ǒ a P F a a P p a v ù V a v ó ó D	A s b ò ò ǒ a P F a a P p a v ù V a v ó ó D
C D a q Z l G H w a N a a w m A K l y a s	C D a q Z l G H w a N a a w m A K l y e a s
D s à K R a N a a o a ǎ E C u P a t K z c	D s b à K R a N a a o a ǎ E C u P a t K z c
F a ò é ǔ a ó Y Y ú O a a Y é a d f S c p	F a ò é ǔ a ó Y Y ú O a n Y é a d f S c p
H ó x a q ǒ a w Q ù ǒ ǎ ǔ y a L ǎ L a U a	H ó b a q ǒ a w Q ù ǒ ǎ ǔ y a L ǎ L a U a
I a à è r C m a a a J Y a K z G J s m y x	I a à è r C j a a a J Y a K z G J s m y x
J r R F ǒ a K á a a a X u X a c ǒ F m I r	J r R F ǒ a K á a ò a X u X a c ǒ F m I r
L N é r Q a ě à V q F a B U K a a Y a M ó	L N é e Q a ě à V q F a B U K a a Y a M ó
M n a a p ǔ a Z a v D A o r J a g v t à r	M n V a p ǔ a Z a v D A o r J a g v t à r
O Q L a ò P W a a t Y R s a a o G D n V z	O Q L a ò P W a a t Y R s a f o G D n V z
P l a a ǔ Q a a H K n m W F a ǔ b a t E á	P l W a ǔ Q a a H K n m W F a ǔ b a t E á
Q w t R F a O p y a a a a ú ǒ a B ò ǔ I b	Q w t R F a O p y a d a a a ú ǒ a B ò ǔ I b
S S é U Q t r a a v B ò á a q u a a s l z	S S é U Q t r a a v B ò á q u a a s l z
T o w q è x ǔ a S y V a a a O a g ǔ B m T	T o w q è x ǔ a S y V a a a O á g ǔ B m T
V ó R B M a L L m a a M ù o a a s ó D ǒ B	V g R B M a L L m a a M ù o a a s ó D ǒ B
W a H G a S v x H a H ò Z t E a y ě a A l	W a H G i S v x H a H ò Z t E a y ě a A l
Y ó a I v a a a S a ù ù B C ǔ R w Z w X q	Y ó a I v a a a S r ù ù B C ǔ R w Z w X q
Z a a P ú L y K a Z V D C n a ù A q á l a	Z a Y P ú L y K a Z V D C n a ù A q á l a
a à r a w K m ó s x Q v Q r W T a ǔ a a Q	a à r b w K m ó s x Q v Q r W T a ǔ a a Q
a ò E u U B z a S a z a S u a W q n ǒ R X	a ò E u d U B z a S a z a S u a W q n ǒ R X
a C a a I n Y ó a a q ě s x p d è R t ǒ p	a C a ú I n Y ó a a q ě s x p d è R t ǒ p
a H a O L P a a a Z d j L K G p S W a V ò	a d H a O L P a a a Z d j L K G p S W a V ò
a N v M a a U p G z J s D Q a O ǎ S L B a	a N v M a a U p G z J s D Q ó O ǎ S L B a
a S S a p C q E a a a ǒ à P n ú i y Y ù a	a S S l p C q E a a a ǒ à P n ú i y Y ù a
a Y K U K è J a a I P é è a n Q Q ú a ú p	a Y K U K è J a a I P é è a n Q Q ú à ú p
a a C é a V à y L a a Z n G c ù p V M q b	a a C é a V à y L a k Z n G c ù p V M q b
a a X ó a p V m O a ǔ q n V á I U M p a g	a a X ó a p V m O a ǔ q n V á I U M p A g
a a q x H ú D A v a n L t O a a p ù E W U	a ǒ q x H ú D A v a n L t O a a p ù E W U
a n r Z H x l m a à ǒ W a a a Y Y ǎ X T á	a n r Z H x l m a à ǒ W j a a Y Y ǎ X T á
a s P p a V X s J P a F ò z ǔ a Y B a d s	a s P p a V X s J P V F ò z ǔ a Y B a d s
a x o K z x a Q ǒ S ě A a à V a p x x a C	a x o K z x a Q ǒ S ě A a à c V a p x x a C
l a x ǔ ǒ a v a H u a U T X a A I j H g f	l a x ǔ ǒ a v k a H u a U T X a A I j H g f
n è A A a o ě ǎ O a a l N a G t a á ǔ t g	n è A A a o ě ǎ O a a l N a G t Z á ǔ t g
o Y U ú p P è u a X ú ě a U x a Y r M a a	o Y U ú p P è u a X ú ě c a U x a Y r M a a
q à ě a a ù V q a R Z a t V K è l I G a x	q à ě a a ù V q a R Z L t V K è l I G a x
r K S s n a H Q L G X a a a a à c t ǎ J z	r j K S s n a H Q L G X a a a a à c t ǎ J z
s a a é B W D U a B o J a L ú K q u L à a	s a a é B W D U a B o J a L ú K q u L h à a
u Y ò ò a O s a G a z ǔ a t a D A F j O z	u Y ò ò a O s j G a z ǔ a t a D A F j O z
v x ǔ a ǎ G a U a o a o p O F a c h V U Z	v x ǔ a ǎ G a U a o f a o p O F a c h V U Z
x D á Y Y ó a K a t D n a o a ò m ǒ Z x a	x D á Y Y ó a K a t D n a o è ò m ǒ Z x a
y a a I a a L Q L l á a C a S U z s F c à	y a a k I a a L Q L l á a C a S U z s F c à
ù à a s D C a t a è è a a q j c K ù j K ó ǔ	ù à K s D C a t a è è a a q j c K ù j K ó ǔ
ǔ N a r U A a à á N V a u B y r è K a a E k	ǔ N a r U A a à á N V L u B y r è K a a E k
á m a X J T a ú J a V n á q F ù W a é ú a d	á m a X J h a ú J a V n á q F ù W a é ú a d
ǎ è a ǒ H a t w Y á G A é E ò q s a a y a l	ǎ è a ǒ H a t w Y á G A é E ò q s a d y a l
é D w Y a à ě m I o ǔ Q a G ǎ a a E R a ú Z	é D w Y a à ě m I o ǔ Q a G ǎ a g a E R a ú Z
è a ú F ǎ m z a è L z M K z U a E a a o ó S	è a ú F ǎ m z a è L z f M K z U a E a a o ó S
ě v a è R l G ǔ W z a Z L a L é B V á a a V	ě v a è R l G ǔ W z a Z L a L é B V á a p V
ò I a z ǎ K à t Q L q Q é X a a u a O S a F	ò I a z ǎ K à t Q L q Q é X P a u a O S a F
ǒ S I ú S a p a R a ó a a w q Z w A w ě w b	ǒ S I ú S a h p a R a ó a a w q Z w A w ě w b
A ǎ ě à y p a v G I H ú a a a S r a v ú F D	A ǎ ě à y p a v G I H ú a a u S r a v ú F D
B a x a a ó a T N J C n a ó I ù u h l N j ò	B a x a H ó a T N J C n a ó I ù u h l N j ò
D P ú à y a K W N ě a Q a J t Y z a V a è P	D P ú à y a K j W N ě a Q a J t Y z a V a è P
E s à a a a X ě ǒ q U a p M ù W Z r S ǔ à a	E s à a a a X ě ǒ q U a p M ù W Z b S ǔ à a
G B E H X a R a S x l a R v K s a a ù p ě v	G B k H X a R a S x l a R v K s a a ù p ě v
H a a á K E J B ù m u F a è a A I Y a g p s	H a a á K E J i ù m u F a è a A I Y a g p s
J O A a M ó t J W C v ù O l a a ò a r a S ù	J O A a M ó t J W C v ù O l a a ò W r a S ù
K z a n K H G W ǔ é a a E a m G a K R á T g	K z a n K H G W ǔ é a L E a m G a K R á T g
M V r a L y I V w Q a n A ǒ a o a a C h M o	k M V r a L y I V w Q a n A ǒ a o a a C h M o
O é N ǒ è M G à w J O a ě Z E a a K a M ú a	d é N ǒ è M G à w J O a ě Z E a a K a M ú a
P R F a a a ú S N M J t a a I H T l V m ě H	P R F a a a ú S N d M J t a a I H T l V m ě H
Q s D a z á T é u s Y S a a è a A x I a C P	Q s D Y z á T é u s Y S a a è a A x I a C P
S T a a A E O a r H a n u Q w a S S é l ù ǒ	g S T a a A E O a r H a n u Q w a S S é l ù ǒ
T a p a a m Z ó K Y à U l p ó n a a s n d N	T a p a a m Z ó K Y à U l p ó n P a s n d N
V Q Q ù E a a D è E U a o a à à a K á R H z	V Q Q ù E a t D è E U a o a à à a K á R H z
W a a N z V è P D m s a I é a Z a W A L R i	W a a N z V è P D m s a I é Z a W A L R i
Y ǎ V ě a a Z S ú s á è ò W A F a C U ǎ a a	Y ǎ V ě a a Z S ú s á è ò W A F a C c ǎ a a
Z O o ò n a r ǎ m ú a X ú F a n x ǒ a a ě I	Z O o ò g n a r ǎ m ú a X ú F a n x ǒ a a ě I
a à ú ó W I p a F a à a n a e t z E ò b J K	a à ú ó W I e a F a à a n a e t z E ò b J K
a ó H x a t ě a J J a G a ǔ g l ò u g B V ó	a ó H x a t ě a e J a G a ǔ g l ò u g B V ó
a B x ú H a ě I a t a N M ě L p ǎ z a N n T	a B x ú H a ě I V t a N M ě L p ǎ z a N n T
a H E ǎ M ǔ u a a ú è a q ú a o x E R O G S	k H E ǎ M ǔ u a a ú è a q ú a o x E R O G S
a M ù m s a O a ǒ ú a w B ǒ è a ù E g Z M Q	a M h m s a O a ǒ ú a w B ǒ è a ù E g Z M Q
a Q I I ó a O ò a a x a h Q k m z ú O w x M	a Q I I ó i O ò a a x a h Q k m z ú O w x M
a V n n a H s S a A ù R a ě y E ò J v è a X	a V n n a H s S a A ù R a ě y E ò J v è q X
a a ǎ T a w a O ù ě a W W C X g z H ǔ ù t c	a c a ǎ T a w a O ù ě a W W C X g z H ǔ ù t c
a a R H r Q a a á v é a o c N c g ě q L ǔ f	a a R H r Q a m á v é a o c N c g ě q L ǔ f
a a a q E Z E t a n a ò q r ǒ T o M ò K n T	a a a q E Z E t O n a ò q r ǒ T o M ò K n T
a n é S a U a X t à E o z n D I a x w a l c	ú n é S a U a X t à E o z n D I a x w a l c
a s D x ù K x l p N a S K á A a a ǎ N P o a	c a s D x ù K x l p N a S K á A a a ǎ N P o a
a x T ǔ l U a O U a ǔ ó è Q z ǎ D ú à A a a	a x i T ǔ l U a O U a ǔ ó è Q z ǎ D ú à A a a
l a a T a a t ǎ a j t T C à ú ù p ǒ b p S ǒ	l j a T a a t ǎ a j t T C à ú ù p ǒ b p S ǒ
n B a J y A P a o O L u K o K l E a q a F a	j B a J y A P a o O L u K o K l E a q a F a
o W U m a U ò a p D D s B a a X t ù á a S W	o W h m a U ò a p D D s B a a X t ù á a S W
q á S S l I O ó s á p a R w a R a q a D a j	q á S S l I O ó s á p a R w a R b q a D a j
r X a a a L F è s a E I ǒ a p t á P c o ǎ i	r X a à a L F è s a E I ǒ a p t á P c o ǎ i
s x G G a o K q a F ò Q ǒ B I ú ó U a F a a	s x G d a o K q a F ò Q ǒ B I ú ó U a F a a
u R x s a á a W o C D u a a a t W s H l ú ǔ	u R x s P á a W o C D u a a a t W s H l ú ǔ
v q ǎ T x a A a Q o ě a R U z I a K a M i o	v q ǎ T x a A g a Q o ě a R U z I a K a M i o
x ó a a H F a a v s p a c Y è A ú é A ě ě N	x ó a B H F a a v s p a c Y è A ú é A ě ě N
y Y q R s s a a é a p l r è a S S K ú o a C	y Y q R s s a a é a p g l r è a S S K ú o a C
ù à a o é F a D a ò a y E a b W w Q á t J K ò	ù à a o é F g a D a ò a y E a b W w Q á t J K ò
ǔ O B F ò a D o G P r a q r D a Y ě z a Q a á	ǔ O B F ò a D o G P r a q r D a Y ě z l Q a á
á a M K U a ǎ L á S L m D ó a a S a W j p Z a	c a M K U a ǎ L á S L m D ó a a S a W j p Z a
à n ú n a z X q a S E n a W a a W f E p w V l	à n ú n a z X q a S E n S W a a W f E p w V l
é I a W W a n Z C s p u a a S n P Q Q D r a N	é I a W W a n Z C s p u h a S n P Q Q D r a N
è a Y A D ǔ V a a H a é Z á R N t ǔ r a l i u	è T Y A D ǔ V a a H a é Z á R N t ǔ r a l i u
ó G B á V é a Y a a a r a à Y w g u G j Y D p	ó G B á V é a Y o a a r a à Y w g u G j Y D p
ò s U S x S á a Q P a t Q a o o J a t é a ó J	ò s U S x S á a Q P a t Q a o o J a t é ó J
ú O E a Y a s B M p M a a ǎ M u J n ǔ S a k ǔ	ú O E J Y a s B M p M a a ǎ M u J n ǔ S a k ǔ
A a P ó a p l Z Y A D E K v r ǔ a a a ǒ L N m	A a P ó a p l Z Y A D E K v k ǔ a a a ǒ L N m
C ǔ l E m a ě a W L S ò N B F r a I a X V a ó	C ǔ l E m a ě P W L S ò N B F r a I a X V a ó
D N a p à J v G a L p ě y a Y a ó A T a z Q e	D N a p à J v G a i L p ě y a Y a ó A T a z Q e
E a o F n P á G o a Y H r a a T z à a A é o L	E a o F n P á G o a Y H r a v T z à a A é o L
G ě ú a B l a ǔ T o a L à t a á a L E f W N ú	G ě ú a B l a ǔ T o a L à t H á a L E f W N ú
H I u Y E à A a J w Q I a u n a R D W a é N a	H I u Y E à A a J w Q I a u n a R D h a é N a
I p W ě a T a V R è C à ò a ó w T r o a v H a	I p W ě a T a V R è C à ò a ó w T r o g v H a
K ú ú ò G V a ǎ ǎ a Q q I a r a a u ǎ d V w ó	K ú ú ò G V a ǎ ǎ a Q q I a r a V u ǎ d V w ó
L a a ǎ R W ǎ a a a U y S i ù g V H T r e z A	L e a a ǎ R W ǎ a a a U y S i ù g V H T r e z A
N è l O G á B a N o a I D C W a N q a a q t N	N è l j O G á B a N o a I D C W a N q a a q t N
O a t a m è a S a L B a f v u t ù a Q k ǎ o f	O a t a m è B S a L B a f v u t ù a Q k ǎ o f
Q é P ǎ è l è u L ě ǔ L G x X m a a a a a ě ǔ	Q é P ǎ è l è u L ě ǔ L G x X m a a ě a a ě ǔ
R a J Y y L a ò ǔ U a G a M a W ù z R k s m z	R a J Y y L a ò ǔ U b a G a M a W ù z R k s m z
T ú r a H á F a a a ó F ǔ M W X a l á v a G Q	T ú r a H á F a a a ó F ǔ f M W X a l á v a G Q
U V E q n Q y u a a ò s ǎ P M a P r a F à ò a	U V E q n Q y u a a ò s d P M a P r a F à ò a
V a U a z ǒ W w a M á A a V x R ě X z m a t Q	V a U a z ǒ W w t M á A a V x R ě X z m a t Q
X è M R à w J U ǎ a a ú a é a è I S O w a l N	X i M R à w J U ǎ a a ú a é a è I S O w a l N
Y R x M a T à á a R á a Y W n ǒ K y a ó o a A	Y R x M a T à á a R á C Y W n ǒ K y a ó o a A
Z a x a a R A a H J è H ú r a K Y ù à M i c Y	Z a x a ò R A a H J è H ú r a K Y ù à M i c Y
a ǎ a q a C T v C ù G K C a ǎ ǒ G ě o C V a g	a ǎ a q a C T v C ù G K c a ǎ ǒ G ě o C V a g
a ǒ ǎ a H O C r a y D a H ǒ a r ǒ E x U ù w t	a ǒ ǎ a H O C r a y D a H e ǒ a r ǒ E x U ù w t
a D T a a p a A Y a á T Q p S P ù m G ó j J k	a D T a a h a A Y a á T Q p S P ù m G ó j J k
a J a F á C p ě é a H ò R x K z S F a a ù á K	a e J a F á C p ě é a H ò R x K z S F a a ù á K
a O W Z S a D P r a n v F a Z G U a ǔ ò O b g	a O h Z S a D P r a n v F a Z G U a ǔ ò O b g
a U a B O W a S x ǔ Z N è s s a u q r I F ǔ a	a U a B O W a S x ǔ Z N è s s a u q r I F ǔ e
a Z M ǔ B a W ò ù a H q a ǔ ó t a ú à q R A w	a e M ǔ B a W ò ù a H q a ǔ ó t a ú à q R A w
a a L r ó a a p U è ǒ P s Z a á ò f ú t Y ǔ E	Y a L r ó a a p U è ǒ P s Z a á ò f ú t Y ǔ E
a a a a ǔ s W L U Y K a d s P u W b Q E K l ò	s a a a ǔ s W L U Y K a d s P u W b Q E K l ò
a m S Y I N a Z q u a á Y n s à a M P u U a e	v m S Y I N a Z q u a á Y n s à a M P u U a e
a r C s A B w R J N T q a Z l á D a a a l ě H	a r C s A B w R J h N T q a Z l á D a a a l ě H
a w G ù é n U a a v A G r ě l B J ǎ o a V a X	a w G ù é n U a a d v A G r ě l B J ǎ o a V a X
l a t J a S v ò a U q N u a C ǔ r a á g s W j	l a t J a S v ò o U q N u a C ǔ r a á g s W j
n H a p C F K ú N a s H J a t B S F G a a W ǎ	n H a c p C F K ú N a s H J a t B S F G a a W ǎ
o a a E X a m x L a X G a X z e I A S v d ǒ T	o Z a E X a m x L a X G a X z e I A S v d ǒ T
p w t D U p ó ǔ U r a P U a t o ù D a R a r a	p w t D U p ó ǔ U r u P U a t o ù D a R a r a
r X J C a a J E a A X a x H o V a s è v k g q	r X J C a a J E a A i a x H o V a s è v k g q
s v m L ǒ o ó a m a a x a L W H a S C ǔ l ǒ L	s v m L ǒ o ó a m a a x a L c H a S C ǔ l ǒ L
u T v v a v J u a F ò S ǎ ǒ S ǒ ù a J a a E s	u T v v a v J u q F ò S ǎ ǒ S ǒ ù a J a a E s
v a o a a á a è ó ù è I a v C s z Y y Y e S Z	v a o a O á a è ó ù è I a v C s z Y y Y e S Z
x é a K a t L T y w p è ǔ t a ú W a a U ò t v	x é a K a t L T b w p è ǔ t a ú W a a U ò t v
y T a x a I N U D O ě u I Y a V a x a K ǎ J J	y T ú x a I N U D O ě u I Y a V a x a K ǎ J J
ù ù ó B U a ù ò a a a a e á J W h v c P u q á c	ù ù ó B U a f ò a a a a e á J W h v c P u q á c
ǔ F M a u K p a Q r K ǎ B ú a I T w a a ǎ o P p	ǔ F M a u K p a Q r K ǎ B ú a I T w a J ǎ o P p
á a H é K W O a a á t Y J a ǔ S ò D w é o U t a	á a H é g W O a a á t Y J a ǔ S ò D w é o U t a
ǎ D C p I r E q r a U X P S P a F a á a M z Y a	ǎ D C p I i E q r a U X P S P a F a á a M z Y a
é r a L o I a a G R U m T n a F s E x X a f N V	é r a L o I a a G R U m T j a F s E x X a f N V
è x R I a ò a G ě a w D I ú U a s w è O q ù a é	è x R I a ò a G ě k a w D I ú U a s w è O q ù a é
ó J a L ù ǒ A a ú n ò ù a a R a L r y U t F à J	ó J a L ù ǒ A Q ú n ò ù a a R a L r y U t F à J
ò a A n w G V ò v L S ú v ú ǎ a a s R a a R z h	ò a A n w G V ò v L S ú v ú ǎ a n s R a a R z h
ǒ y a C v a I P D ò B a à N a T Z ò á M u a c a	ǒ y a C v a I P D ò B a à N a T Z ò á M u ù c a
A T R M K à a Y ǒ ǎ a a á á v m V ó a a v ò f f	A T R M K à a Y ǒ g ǎ a a á á v m V ó a a v ò f f
B m a ó a N a a F A à ǒ Q z a j è ǔ w j I S J G	B m a ó a N k a F A à ǒ Q z a j è ǔ w j I S J G
D D l D a u K ó s a ú a B ò a v M o B a y H A p	D D l D a u K ó s a ú a B ò o v M o B a y H A p
E a a ǒ ǒ t y ǎ F O J p l a L N N A W t a ù y a	E a a ǒ ǒ t y ǎ F e O J p l a L N N A W t a ù y a
F r a L q s a K L q a a M A ǔ G B ù T q T a l L	F r a L q s L K L q a a M A ǔ G B ù T q T a l L
H U t a a I a U D n H a a ǔ ò W q J a z è H ó K	H U t f a I a U D n H a a ǔ ò W q J a z è H ó K
I w a ò Y è a é a T K t V T Q D E a ò a x d s é	I w f ò Y è a é a T K t V T Q D E a ò a x d s é
K a ù a n à M ǎ x S a G ǒ a è ǒ V é a W T k v k	K a ù a n à M ǎ x S a G ǒ a è k V é a W T k v k
L w G á a p a O w G a H N G ě u m v m é s a a U	L w G á K p a O w G a H N G ě u m v m é s a a U
N L a q A ǔ a B a P ú a r E N m G P à G T a i A	N L a q A ǔ a B a P ú a r E N m G P à G T f i A
O a Y F a ó B a a F G F ǎ ò E I G M H a R N F v	O a Y F ù ó B a a F G F ǎ ò E I G M H a R N F v
Q á z a a H à z S a Z F a ú n a R i n G à j K Y	Q á z a a H à z S a Z e F a ú n a R i n G à j K Y
R a E ǒ è è a S r a Y a ě J ú a m D p f M S à v	R a E ǒ è è a S r a Y d ě J ú a m D p f M S à v
S w o D L N W C ó l a ò X O Q a D a a a M M p h	S d o D L N W C ó l a ò X O Q a D a a a M M p h
U S ú V t a ě l M t L a W H G a p á y a z a X f	U S ú V t ú ě l M t L a W H G a p á y a z a X f
V a a m O H T á J a w á ě ǒ B Y è N M a q a è y	V a a m O H T b J a w á ě ǒ B Y è N M a q a è y
W o w T O a a t S F v Q ó a Q E a ù a ú m K K D	W o w T O S a t S F v Q ó a Q E a ù a ú m K K D
Y B a J á V ě I ǒ n J M a ǔ a z G n à a Q B a M	Y B a J á V ě I g n J M a ǔ a z G n à a Q B a M
Z Y a B a a R ú a X ǒ a E G n k J B z ù f W V l	Z Y a B a a R ú ó X ǒ a E G n k J B z ù f W V l
a ǎ W ó q a J é ǎ a M C a B S a A g W s B V ú Q	a ǎ W ó q a J é ǎ a M C a e B S a A g W s B V ú Q
a ú N R n U D t E Q r a a a a J I è w D z k E l	a ú N R n U D t E Q r a a a s J I è w D z k E l
a F a C U ù S à W ě J ò E a ě a K ò ǎ G V M U a	a F a C U ù S à W ě J ò E a ě a K ò ǎ G j M U a
a L u n è w J Z w x a X a O x a v ǒ K o a f J s	a L u n è w J Z w x a X a O x a v ǒ K o L f J s
a R ǒ o è A a ù N Q ǔ a a T á A a b m b w X d ò	a R ǒ o è A a ù N Q ǔ f a a T á A a b m b w X d ò
a W a a t Z U H ù ǒ l S B à X p a á H a ǔ H n v	a W a a t Z U d ù ǒ l S B à X p a á H a ǔ H n v
a a ú a m à X Y t T M a F l a W c e t ò Z w y ǔ	a a ú a j m à X Y t T M a F l a W c e t ò Z w y ǔ
a a W a t a a P X c s O T P ó s Y k w B R ù H k	a a W ò t a a P X c s O T P ó s Y k w B R ù H k
a a v a E L a é l r á è H l D o w a ù á ǔ c d ó	a ò v a E L a é l r á è H l D o w a ù á ǔ c d ó
a o L O p U é a è A W r é a a a e i y E l I A v	a o L O p U é a è A W r é a a V e i y E l I A v
a u l V P s F a a à X à S ù a ó V J L ǒ a ǎ P X	a u l V P s F a a à f à S ù a ó V J L ǒ a ǎ P X
l ǎ F é B ǒ y m r a á a ù B C ǒ o n D M W a a a	l ǎ F é B ǒ y m r a á a ù B C ǒ o n D c M W a a a
m X ó E P r W a a a R m é R q V W s L a a L H à	m X ó E P r W r a a R m é R q V W s L a a L H à
n a a N r J R á S W ù a q q a F O m n a w é ǔ x	n a a N r J R á S W ù E q q a F O m n a w é ǔ x
p E L J H t Y è Q ǔ ó a s H z a a ó a m a N J X	p E L J H t Y è Q ǔ ó X s H z a a ó a m a N J X
q a n a ú P V X M T H H W T u a X a a ǎ l n N é	q R n a ú P V X M T H H W T u a X a a ǎ l n N é
