grammatical	ungrammatical
R l á é q W a l c C P r c a a Q R d á à	R l á é q W a l c C P r c a J Q R d á à
T D L l T H G Z c e m w d Q J a a n ò v	T D L l T H G Z c e m w d Q J R a n ò v
U i P c s o S Q M T à s A h P a a ó g S	U i P c s o S Q M T à s A h P a M ó g S
W c R W Q T K n h Q H a a b é z e h z y	W á R W Q T K n h Q H a a b é z e h z y
X s m y J F o n p c á m E Z N è à a a è	X s m y J F o n p Y á m E Z N è à a a è
Z K P E S S c m a a k à E X M ó A ò c P	Z K P E S S c m P a k à E X M ó A ò c P
a c R è E I d r q à c r a a W à ǔ Y é e	a c R è E I d r q à c r a á W à ǔ Y é e
b v c w S n ǎ k w ò N Y e G C e T a a v	b v c w S n ǎ k w ò N Y e G C e T b a v
c A a a E ǎ è F i z m M ǔ ó x ù a Z Z A	c A a ǔ a E ǎ è F i z m M ǔ ó x ù a Z Z A
c K n M O a a ě F U r ù D p o i k B i g	c K n M O a T ě F U r ù D p o i k B i g
c X N K ú n L M ǒ V c l o a a J N U T K	c X N K ú n L M ǒ V c l o E a J N U T K
c f Z t w N m g ě a a w a E B g q w H N	Y f Z t w N m g ě a a w a E B g q w H N
c r ù d A j K a q é a a c ó C U D Q é V	s r ù d A j K a q é a a c ó C U D Q é V
d L F c Z ě s a a I J ú ú D n H o w m e	d L F s Z ě s a a I J ú ú D n H o w m e
e c ù T W l p X ě V a a E N V y N z ù B	e c ù T W l p X ě V a h E N V y N z ù B
f v b ě ě è J ò a c c g ò à a a y ó I Z	f v b ě ě è J ò a c c g ò à W a y ó I Z
h F è a L c q K g e o f g D U S E Z a a	h F è a L c q K g e o f g D U S E Z a G
j ù C ò Y d r u M ě ě á é M á c W P a a	j ù C ò Y d r u M ě ě á é M á c W P S a
k O S f ě è c a S q a a B b t ǎ F Z j e	k O S f ě è c a S q I a B b t ǎ F Z j e
m ò ě Y a ò l J b A N c ǎ x d a a Y ú ǔ	m ò ě Y a ò l J b A N c ǎ x d a G a Y ú ǔ
n K C F ě i y c x P a a B e F m D M ú e	n K C F ě i y M x P a a B e F m D M ú e
o h M A r c L à U D a a G V ù ǎ d x ǔ m	o h M A r c L à U D a k a G V ù ǎ d x ǔ m
q ǒ é Y o h K I ǎ c q C b ú a a R I r ǒ	q ǒ é Y o h K I ǎ c q C b ú a y R I r ǒ
r a Q c J ǔ ù l p O é H ó m ó a a f S ě	r a Q c J ǔ ù l p O é H ó m ó a u a f S ě
s v b W T E w W q j ǔ H ò H C c P a a r	s v b W T E w W q j ǔ H ò H C c P a H r
u a c c S e a a ò n ù f B ù v G t M U a	u a c c S e a ǒ ò n ù f B ù v G t M U a
v x X k U c c ó t ó b S à A E R r a a K	v x X k U c c ó t ó b S à A E R r l a K
x Q k s a ǎ w D N a d ú i c z é b a a q	x Q k s a ǎ w D N a d ú i c z é b d a q
y c r P ó p s Y i b a a S R ǒ H A ù q f	y c r P ó p s Y i b a b S R ǒ H A ù q f
ù á m n c f ù ǒ c C R ǔ k d h a a N F L K	ù á m n c f ù ǒ c C R ǔ k d h a j N F L K
ǔ X c p w a a ǒ ó H i L J c w S s V à y G	ǔ X c p w S a ǒ ó H i L J c w S s V à y G
à ǔ Z à n ò c l F E x f B J m a X u ó a a	à ǔ Z à n ò c l F E x f B J m a X u ó R a
ǎ K y T c j E ú x à ǎ X L v R a a ú Q z A	ǎ K y T x j E ú x à ǎ X L v R a a ú Q z A
é c m h á e P i Y V Z é g S R a a ě ù J ǒ	é c m h á e P i Y V Z é g S R a á a ě ù J ǒ
ě è l A m c L R ú a a b C J Z L P E N N S	ě è l A m c L R ú a z a b C J Z L P E N N S
ó J ě k g c R ó e l x r x g h g ó k a a P	ó J ě k g ǎ R ó e l x r x g h g ó k a a P
ò c S x S q i i v S d P h a a D ǒ d ò U G	ò à S x S q i i v S d P h a a D ǒ d ò U G
ú ě G n ó z c L H t ě E X D Z a a Z J Q r	ú ě G n ó z c L H t ě E X D Z M a Z J Q r
A m c á O ó N ǎ A à k a a ǒ j a h à Z V A	A m c á O ó N ǎ A à k ǔ a ǒ j a h à Z V A
C D à i p r h Y N c s j é é z D U R k a a	C D à i p r h Y N c s j é é z D U R k ǔ a
D e H d D W Y ě T à x ǒ W à x c ó ò a a z	D e H d D W Y ě T à x ǒ W à x f ó ò a a z
F è M a S p p o N W é c c w N ó w ú F a a	F è M a S p p o N W é c c w N ó w ú F a K
G S I D c ú l ù i a a i U f z N L ò C n T	G S I D c ú l ù i a t i U f z N L ò C n T
H m v Y I I c f l Y ǎ ǔ k a a z ǔ e K ě v	H m v Y I I c f l Y ǎ ǔ k T a z ǔ e K ě v
J K ó ò c a a K i g T x G d O t Y è ǎ ú l	J K ó ò c f a K i g T x G d O t Y è ǎ ú l
K c y A G R t W x é m M ǔ ù w m F ǎ a a H	K c y A G R t W x é m M ǔ ù w m F ǎ J a H
M K j à M Y ú N T c ǎ ó t N a a E ǎ N F I	M K j à M Y ú N T c ǎ ó t N a à E ǎ N F I
N c h J a a p K a H g a e y s l Y b R u g	N c h J a d a p K a H g a e y s l Y b R u g
P á U W j M c U q á é à X L y e a a g R è	P á U W j M c U q á é à X L y e g a g R è
Q P p O e c d T v ó x ó Q a é ù T ò k a a	Q P p O e á d T v ó x ó Q a é ù T ò k a a
R w u c ú u g è p R I Y K i Q ó o V R a a	R w u c ú u g è p R I Y K i Q ó o V R D a
T A b ǒ m x c G s V a a A k G h p K I ǎ M	T A b ǒ m x E G s V a a A k G h p K I ǎ M
U c Z u V ǎ e g F q Q a a g j p T s e V b	U c Z u V ǎ e g F q Q J a g j p T s e V b
W à c ě K ě P a a m P y y o p b N W p Y N	W à c ě K ě P a j m P y y o p b N W p Y N
X K c ǒ K a a p J d z ǒ w T s V b S R I ǒ	X K c ǒ K a E p J d z ǒ w T s V b S R I ǒ
Y W ǎ á t m Y X H f I ò c a a á v b e z u	Y W ǎ á t m Y X H f I ò c ě a á v b e z u
Z w s r F Q R c n K Y é a a l A b y V p ù	Z w s r F Q R c n K Y é a o a l A b y V p ù
b e p F G à Q ǎ w N r j c a a c g k ó Q m	b e p F G à Q ǎ w N r j ě a a c g k ó Q m
c ó C d Q ǎ è k à j a a C E C q C e V W ú	c ó C d Q ǎ è k à j a Z C E C q C e V W ú
c J H a a ó L d C p z D ǔ C h H M K ǔ l z	c J H a H a ó L d C p z D ǔ C h H M K ǔ l z
c V H O G S i u a a U N k p ě W U E N e ó	y V H O G S i u a a U N k p ě W U E N e ó
c e Y S N l x u ù ù a a ù x D H E o j Y y	c e Y S N l x u ù ù h a ù x D H E o j Y y
c s ǒ C U ǎ u j d m ó a a G A ó L y V j X	c s ǒ C U ǎ u j d m ó i a G A ó L y V j X
d Y S e H P F è M f ú F c M x r q ú a a y	d Y S e H P F è M f ú F c M x r q ú n a y
e w u ǒ c V L á a a z U T t à u m l v ǎ s	e w u ǒ c V L á a r a z U T t à u m l v ǎ s
g ǎ y c a Q ǎ a N ó X j A Z è i t a a a Z	g ǎ y c a Q ǎ a N ó X j A Z è i t a O a Z
h X é C à v c x R é a a d R F K A Z w M o	h X é C à v c x R é a O a d R F K A Z w M o
i m n b i W a b p l U B c r a a L ù R B V	i m n b i W a b p l U B c r a E a L ù R B V
k K c E K á w ǎ K ǒ s p E F è F z a a N M	k K c E K á w ǎ K ǒ s p E F è F z e a N M
l j v à c é Z k n ò ǎ T G e i Y O f a a b	l j v à r é Z k n ò ǎ T G e i Y O f a a b
n ù S D g p L T z ǒ C c A r o f v I a a B	n ù S D g p L T z ǒ C R A r o f v I a a B
o c g ú B ù r U J D I ù à c a a Q ǎ M P A	o c g ú B ù r U J D I ù à c à a Q ǎ M P A
q ù y t é ú e c r Y p a a T ǔ a F à ó o c	q ù y t é ú e c r Y p Y a T ǔ a F à ó o c
r L L c f y á J p r c C I ó f a a ǔ I ǎ i	r L L c f y á J p r c C I ó f a ó a ǔ I ǎ i
s c r G o a a m U i Y w T P y t E n ǒ ù S	s I r G o a a m U i Y w T P y t E n ǒ ù S
u ě c U ò h o a a Q H à J ú C L Y t d w s	u ě J U ò h o a a Q H à J ú C L Y t d w s
v b f Y L q G Q c i p a a G D è e Z I U n	v b f Y L q G Q c i p a t a G D è e Z I U n
w z i d Z ǔ K á g c è O ě l ǎ h z a a z b	w z i d Z ǔ K á g M è O ě l ǎ h z a a z b
y c D A J D m X à q a a w E b u é X F k g	y c D A J D m X à q b a w E b u é X F k g
ù ǔ á L c ǒ ù J C a a r O è á W S á u ó I S	ù ǔ á L c ǒ ù J C h a r O è á W S á u ó I S
ǔ e y j c u B G p a a J D j Q à K è s ù T E	ǔ e y j c u B G p a b a J D j Q à K è s ù T E
à D k ó J o q b O W c P H z è ǎ n Y a a e x	à D k ó J o q b O W c P H z è ǎ n Y v a e x
ǎ f P s v h S A ǔ O ě w B Y u E C c ǔ a a n	ǎ f P s v h S A ǔ O ě w B Y u E C ò ǔ a a n
è G F H X H c R h á ù ú U i j Y V d a a R a	è G F H X H g R h á ù ú U i j Y V d a a R a
ě U i p W m J c P J I U R A I c ǔ c a g a a	ě U i p W m J c P J I U R A I c ǔ c a g P a
ó c n N D ó a a R r k ǎ n F k C C x F i z e	ó c n N D ó p a R r k ǎ n F k C C x F i z e
ǒ à v f w v c ǒ g J h ù C w N h e a a R w D	ǒ à v f w v c ǒ g J h ù C w N h e a X R w D
ú S S N D w F B c O I i p j q b s a a é O g	ú S S N D w F B Z O I i p j q b s a a é O g
A z P ó c f o L M é p a a H T c T t u p ú F	A z P ó c f o L M é p a ǒ a H T c T t u p ú F
C M ǎ r á X P ù Q K u L à N R c X y a a l h	C M ǎ r á X P ù Q K u L à N R c X y a S a l h
D c K d G V ě S X L w a è V X ě L a a á x C	D c K d G V ě S X L w a è V X ě L a z á x C
F ǎ e c d v q k D P a a è N G ǎ G r I B L G	F ǎ e c d v q k D P a B è N G ǎ G r I B L G
G c m a a v Y J ù E u a I k l c t N o j x ǎ	G c m n a v Y J ù E u a I k l c t N o j x ǎ
I ǔ C z h p c f z V a a i u e W G k N ǎ v F	I ǔ C z h p c f z V a u a i u e W G k N ǎ v F
J K c r b B u a a Z g e R P Q Q m ú ó O a ó	J K c r b B u a e Z g e R P Q Q m ú ó O a ó
K y à O I c é g U a a W O a L é c L R P ò W	K y à O I c é g U a d W O a L é c L R P ò W
M I c i q a a z O e e X ě d z ù C Q e z j B	M I c i q a v z O e e X ě d z ù C Q e z j B
N b h W O Z o é j ǎ X B h c B a a o H h U x	N b h W O Z o é j ǎ X B h c B a v a o H h U x
O o a ǔ T y B ò y F é w w j r ǎ G c a a K T	O o a ǔ T y B ò y F é w w j r ǎ G c G a K T
Q E ǒ g e p c J ò L á I I a a k j v D ǒ B g	Q E ǒ g e p c J ò L á I I N a k j v D ǒ B g
R Y M f g c K ù o s U B ù é v a a g v ǔ m B	R Y M f g c K ù o s U B ù é v O a g v ǔ m B
S s O t G Y H v F n é m g z C c ě k X a a t	S s O t G Y H v F n é m g z C R ě k X a a t
U L c p T y p Q y J a a b C m j u C K l ǔ w	U L c p T y p Q y J a F b C m j u C K l ǔ w
V k T c ó F ǔ k a a t ó i t C ò i ǒ d g O O	V k T c ó F ǔ k a f a t ó i t C ò i ǒ d g O O
X F c ǒ O A Q w ǔ ǎ ǒ P M a a R ú ǎ z a g O	X F c ǒ O A Q w ǔ ǎ ǒ P M a n R ú ǎ z a g O
Y c e t b G i S ú ǒ v à f a a Q M q o y S A	Y c e t b G i S ú ǒ v à f a w Q M q o y S A
a I k E E C B ǎ b ó N I O f K ó c a a N b I	a I k E E C B ǎ b ó N I O f K ó c m a N b I
b k H c M a a Q J G K t T x h e ó d ú i v é	b k H c M D a Q J G K t T x h e ó d ú i v é
c ǒ P D c G v p E n a a b M Q B b j Y s y O	c ǒ P D c G v p E n a á a b M Q B b j Y s y O
c K g B a a h E e Q B O ú Y T y O q b E v Q	j K g B a a h E e Q B O ú Y T y O q b E v Q
c X t b à a a ò b w ǒ d ǔ r ò Y t à v q F V	c X t b à G a ò b w ǒ d ǔ r ò Y t à v q F V
c i ǎ Z e y a m w J a a E V r A ě è é O ú h	c i ǎ Z e y a m w J a x E V r A ě è é O ú h
c w l y P y n X n e s u à I J f A Q h Y a a	c w l y P y n X n e s u à I J f A Q h Y a ǒ
d r N ǒ ò y è m c x à a a A n m a u K à u N	d r N ǒ ò y è m c x à a ó a A n m a u K à u N
f I c F D J x ù q ǔ ǔ à h Y a a ù s E w ě ú	f I c F D J x ù q ǔ ǔ à h Y x a ù s E w ě ú
g c l ù a y l g Q T h ǔ X W a a è é ǎ K o t	g c l ù a y l g Q T h ǔ X W a j è é ǎ K o t
i C o G O i b w b M x M ǒ J e B w c a a s D	i C o G O i b w b M x M ǒ J e B w c a T a s D
j b L q X c è N N ě q F è u H j a a i v b W	j b L q X c è N N ě q F è u H j k a i v b W
k v V i ó á è c s l p v v i x D a a P P F R	k v V i ó á è c s l p v v i x D a m a P P F R
m c ú A K y Q d ǔ a a I ó ǒ y m e Z D u B ú	m c ú A K y Q d ǔ a m a I ó ǒ y m e Z D u B ú
n q W ù w y x U h w D c F E S ú a a H ò k e	n q W ù w y x U h w D ǔ F E S ú a a H ò k e
p ǒ N w x n t K A q ǒ m v Q j K l c n a a B	p ǒ N w x n t K A q ǒ m v Q j K l c n a K a B
q X A i ù S w k S C Y é N V y c V ě T a a h	q X A i ù S w k S C Y é N V y c V ě T a f a h
s ú a f h ó j c o ǔ c X I U Q z a a D ò á E	s ú a f h ó j c o ǔ c X I U Q z a f a D ò á E
t Q c t L q a a F y R ě ǔ S Q á I á o ǔ M R	t Q ǎ t L q a a F y R ě ǔ S Q á I á o ǔ M R
u l N t v a W T e S l c ě o c ě l a a P v F	u l N t v a W T e S l c ě o c ě l a Z P v F
w á s c p a a v A u g D B z V N J d H N ù ě	w á s t p a a v A u g D B z V N J d H N ù ě
x D W s c à d a a Z P ó h R F ǒ P A b s q k	x D W s c à d a x a Z P ó h R F ǒ P A b s q k
y b W V t K o U c D c à j i p z i W a a N J	y b W V t K o U c D c à j i p z i W n a N J
ù ǔ D r Q c ù g w a a Y P Q Y S O B ǒ N j n X	ù ǔ D r Q c ù g w a o Y P Q Y S O B ǒ N j n X
ǔ P U ǎ P W j ǔ c R I h à ú L z n i a a y E e	ǔ P U ǎ P W j ǔ c R I h à ú L z n i V a y E e
á u á f m ù c l W A S X R F a a n ù j R z K W	á u á f m ù c l W A S X R F a C a n ù j R z K W
ǎ B K è a ǔ ó J H c D G L z ó a Y a a T I O ó	ǎ B K è a ǔ ó J H ǔ D G L z ó a Y a a T I O ó
é Y O ǒ y c Q O A à Q a a J ǎ c ǒ é g F e B ǎ	é Y O ǒ y c Q O A à Q j a J ǎ c ǒ é g F e B ǎ
è t f K q x r J V q R L R ě v P c a a j B ò u	è t f K q x r J V q R L R ě v P I a a j B ò u
ó A Q N M l S j P c w R T j x L a a F ǒ ú ú V	ó A Q N M l S j P c w R T j x L a i a F ǒ ú ú V
ò g D d s o c x a a i é h H p P l ě J c k z M	ò g D d s o L x a a i é h H p P l ě J c k z M
ú ú C ó i I ǒ c ǎ y Y J H a a S X M é q A o d	ú ú C ó i I ǒ g ǎ y Y J H a a S X M é q A o d
A c U ǎ D d w G E O d ě c e a a P u U j ǔ s á	A c U ǎ D d w G E O d ě c e r a P u U j ǔ s á
C á ó v n m I a Z Q S h c n n r A a a ù c A á	C á ó v n m I a Z Q S h c n n r A a L a ù c A á
D R ó á x l L a Q e x v c ó M k y O L v a a m	D R ó á x l L a Q e x v c ó M k y O L v a D m
E i e y M t D N k S ě c X P é o T a a O g D P	E i e y M t D N k S ě ó X P é o T a a O g D P
G C D ǔ c M ú à E a a X L á t R f è ú x G n F	G C D ǔ c M ú à E a á X L á t R f è ú x G n F
H d P C L é Y C O J á c n e a ò a a e z S Z s	H d P C L é Y C O J á c n e a ò a ó e z S Z s
J B O é s u l L S Z I W C c i V à u C j y a a	J B O é s u l L S Z I W C p i V à u C j y a a
K g P O K o w B c s F k p T C S a a á f m s y	K g P O K o w B c s F k p T C S a R a á f m s y
M L b c f V á Q l r y N X Z Z F ú O I T a a F	M L b c f V á Q l r y N X Z Z F ú O I T v a F
N W D t z a c ǎ ú o ě g l a a é g h S E T I A	N W D t z a H ǎ ú o ě g l a a é g h S E T I A
O c ú a L l l B J k T i ǎ l R a a à f ù T R a	O c ú a L l l B J k T i ǎ l R a w à f ù T R a
Q E b V ò E c d w a a G Z e Y I K M q E V n p	Q E b V ò E c d w a V a G Z e Y I K M q E V n p
S ǎ ǎ U U l a w é ǒ t c T d a a W J ě n u W k	S ǎ ǎ U U l a w é ǒ t c T d a n a W J ě n u W k
T O C K c S b a a p K R D ǎ ǎ ó G m H g l ù O	T O C K q S b a a p K R D ǎ ǎ ó G m H g l ù O
V à ǔ g r Z c o ǔ T L s I N ó Q ě D a a q R Z	V à ǔ g r Z r o ǔ T L s I N ó Q ě D a a q R Z
W P c r q X L w a a é w Z e c j l o I A R á à	W P c r q X L w a ù é w Z e c j l o I A R á à
X l M g r m F Y c ó k ú x A B T h H f a a D ǒ	X l M g r m F Y c ó k ú x A B T h H f u a D ǒ
Z C Q G P K p l b n S g f c ǒ a a q W u à G H	Z C Q G P K p l b n S g f c ǒ a G a q W u à G H
a c j y X f w Y T o y A é O O è y O ǔ B a a x	a c j y X f w Y T o y A é O O è y O ǔ B a è a x
b p u U b z J ǎ t C o T x c G v X a a ó L à v	b p u U b z J ǎ t C o T x c G v X a Z a ó L à v
c A e h Z n ǎ ò f a a v p w é n m ù f P à ù Q	T A e h Z n ǎ ò f a a v p w é n m ù f P à ù Q
c N J k j x ò f G ù F I j ò A w R E a a V r D	X N J k j x ò f G ù F I j ò A w R E a a V r D
c Z ó A C t a a T a F O g s u ó u e O g ò g X	c Z ó A C t a q a T a F O g s u ó u e O g ò g X
c j T v ǎ E F B e d x w J j D n J a a O D P é	N j T v ǎ E F B e d x w J j D n J a a O D P é
c x I u N D h w p m y n d K B O z T a a Y F ǎ	u x I u N D h w p m y n d K B O z T a a Y F ǎ
d r b q u R f c k ù s ǔ o ǒ e a a g l é U a U	d r b q u R f c k ù s ǔ o ǒ e a U a g l é U a U
f X l V c ù n k A à H F c w ǒ á k I a a O U m	f X l V c ù n k A à H F c w ǒ á k I r a O U m
g l q M N Y L k c D w t a a Z G ǔ g n ú t j P	g l q M N Y L k c D w t e a Z G ǔ g n ú t j P
i H x E c O Q k U r k a a U ǒ r ú h s Z l w è	i H x E c O Q k U r k a è U ǒ r ú h s Z l w è
j T c ò I ǎ l q d è Z s p c w n Z a a O m x e	j T c ò I ǎ l q d è Z s p c w n Z a o O m x e
k S p J b h v N C W S á w R c s v P ǒ a a á J	k S p J b h v N C W S á w R c s v P ǒ ǒ a á J
l w è J c h H X A i a a a n P X I V k P F Y ǒ	l w è J F h H X A i a a a n P X I V k P F Y ǒ
n E y a M f h c S a a N F M S r j d Z E T ǒ n	n E y a M f h c S a s a N F M S r j d Z E T ǒ n
o d ǒ D i ò T W c Y j ǔ J t F á h z e r a a t	o d ǒ D i ò T W c Y j ǔ J t F á h z e r a P a t
p y c r A ǔ ò W T E e Z u p r I L p z X ò a a	p y c r A ǔ ò W T E e Z u p r I L p z X ò d a
r X n k y W à k à k m ǔ X Q l ò i N c r a a ě	r X n k y W à k à k m ǔ X Q l ò i N c r a V a ě
s k N f Z ǎ o c a a ě K U ǔ R t ò ò Y ě X P ù	s k N f Z ǎ o K a a ě K U ǔ R t ò ò Y ě X P ù
u H m é S L o T á c ě G a a i á D p Q j B g p	u H m é S L o T á c ě G a N a i á D p Q j B g p
v p c m s u g j ǎ J z y F Y k G a a X k F x P	v p c m s u g j ǎ J z y F Y k G a N a X k F x P
x ò P q é ú e c a X T d Z G à c Q s ù T a a n	x ò P q é ú e c a X T d Z G à c Q s ù T a d n
y i T w P t c E ǔ á J D G J A A a a c C n y G	y i T w P t l E ǔ á J D G J A A a a c C n y G
ù ù U u à L d Z K M c a a d ú A ú T y b g c X V	ù ù U u à L d Z K M c a d ú A ú T y b g c X V
ǔ S G ǎ o c b Q H J Y é ǎ é H y a a ǎ ù E c y ú	ǔ S G ǎ o c b Q H J Y é ǎ é H y a W a ǎ ù E c y ú
à è H O u á q E L V c x é j ú e a a y I ǎ B k H	à è H O u á q E L V c x é j ú e e a y I ǎ B k H
ǎ c é e R a a e E U ù g e f q P b p n D ě è ǒ f	ǎ c é e R ò a e E U ù g e f q P b p n D ě è ǒ f
é s n S c ǒ X N B m T G f T a a K X t h X t p X	é s n S y ǒ X N B m T G f T a a K X t h X t p X
ě E f X ǎ q N r X m L G c W G c k ó z a a R T y	ě E f X ǎ q N r X m L G c W G c k ó z a B a R T y
ó X p K L B c e ù s a a b ú l o V q m G ǒ c a h	ó X p K L B c e ù s a B a b ú l o V q m G ǒ c a h
ò n z O c t o N ǔ a J t á c ǎ p a a M t L à B S	ò n z O c t o N ǔ a J t á c ǎ p a j a M t L à B S
ú N T c A K E H T Y ò y j P Z é A W a a è a Y c	ú N T c A K E H T Y ò y j P Z é A W a X a è a Y c
A g R ě ě r s C K Y y w e é z ǒ Q N c G a a p S	A g R ě ě r s C K Y y w e é z ǒ Q N c G a c p S
C à v ú v c ǎ W a a o G I D D C P R c ó B a l h	C à v ú v c ǎ W Z a o G I D D C P R c ó B a l h
D J H é z B N c N e á f n x t U à n a a m r F L	D J H é z B N ǒ N e á f n x t U à n a a m r F L
E r m ò é H U S X c ó w x ǔ R c n R i a A U a a	E r m ò é H U S X c ó w x ǔ R c n R i a A U i a
G T V e c h ǔ o K ò G P J b O d ǔ a a G ú j X ě	G T V e c h ǔ o K ò G P J b O d ǔ a r a G ú j X ě
H h ǒ I A C r l Y F C ǎ c ǎ ǒ F é i v a a O ě X	H h ǒ I A C r l Y F C ǎ c ǎ ǒ F é i v a ù O ě X
J H L e G L è ù r Y C c B J E a a r Z Z f i p ǎ	J H L e G L è ù r Y C c B J E g a r Z Z f i p ǎ
K g S p m ǒ c r K e c ó a a e à h à K I ú d ǒ I	K g S p m ǒ c r K e c ó U a e à h à K I ú d ǒ I
M D b ó ú G c L è K ě Q ǔ X K a a S O d q S G ò	M D b ó ú G c L è K ě Q ǔ X K a s a S O d q S G ò
N k V c f z E à T r è ó ǒ C a d A S L d i a a R	N k V c f z E à T r è ó ǒ C a d A S L d i Z a R
P ǎ k T r B b R P x á v y c S a a t k E à F I g	P ǎ k T r B b R P x á v y c S a E t k E à F I g
Q d ò S à o F o W p P b F B L i ě c h m ǒ a a I	Q d ò S à o F o W p P b F B L i ě c h m ǒ a E a I
S ǒ r U r é c Y f z j ě l à a a O D f é p F O H	S ǒ r U r é c Y f z j ě l à a ǎ O D f é p F O H
T Z b i M Z ò y c f ǔ F V H n ǔ o J ò o C a a ó	T Z b i M Z ò y c f ǔ F V H n ǔ o J ò o C a R ó
V á q l b ó P c a a d O w V ó j ó z X w p h n h	V á q l b ó P c a c d O w V ó j ó z X w p h n h
W T G R V F y p c D f H a a ó X P L X t à ǒ p g	W T G R V F y p c D f H n a ó X P L X t à ǒ p g
Y ǎ Q c E e E a a G K Z F N L G Z E d ó z M n e	Y ǎ Q c E e E a M a G K Z F N L G Z E d ó z M n e
Z P g ù R ò X o v c s r a a T g ǒ w F H W L A T	Z P g ù R ò X o v i s r a a T g ǒ w F H W L A T
a q y ó c G a a p d C m G A q V j z j t l s V u	a q y ó c G a q a p d C m G A q V j z j t l s V u
c ù a a Y e s p S H ǒ b w k ǔ L ò ú P Y C e e x	ǒ ù a a Y e s p S H ǒ b w k ǔ L ò ú P Y C e e x
c B p Y m m a w A ó V t n K ě a a h G j l é u Y	c B p Y m m a w A ó V t n K ě a H a h G j l é u Y
c N f ò q Y w V ǎ A à E ù q Z F L Z a a d k Y Q	c N f ò q Y w V ǎ A à E ù q Z F L Z a ó d k Y Q
c a K ǔ F J a a ò f à N a G Z L z J g Y p O N W	c a K ǔ F J a ǔ ò f à N a G Z L z J g Y p O N W
c j C z a a á u z C F y R y ò F h X á V g P T h	p j C z a a á u z C F y R y ò F h X á V g P T h
c x F a a d x f è ò N E u y N á J e t V X v y x	c x F i a d x f è ò N E u y N á J e t V X v y x
d y ě g P u T v f K D i A c w W j a a v j Y G V	d y ě g P u T v f K D i A c w W j a i a v j Y G V
f K T j w i W N X c J A T w U H i G j a a S s r	f K T j w i W N X N J A T w U H i G j a a S s r
g o U f O v m e c r t H J P c ǎ N C á a a W r V	g o U f O v m e c r t H J P c ǎ N C á a l a W r V
i ò ù A H ě ó c r M Z O T y h á z F a a S Z M K	i ò ù A H ě ó q r M Z O T y h á z F a a S Z M K
j a Z k u K c ǎ Y n R K g j é l a a o w R u j C	j a Z k u K c ǎ Y n R K g j é l a d o w R u j C
k o d c F i ó P a a j X w m è w N ó w W a e ò P	k o d c F i ó P j a j X w m è w N ó w W a e ò P
m K k C o c ò w k V f d Y A a a L S ǎ T m i h U	m K k C o c ò w k V f d Y A O a L S ǎ T m i h U
n m è V ó h G S M à i R ǔ e c C X P P l y a a D	n m è V ó h G S M à i R ǔ e j C X P P l y a a D
p L Q c a a z s k w á ó J E b I K R e è D G ǔ y	p L Q ǎ a a z s k w á ó J E b I K R e è D G ǔ y
q k D D S g n ǎ Y K B z S n e ǎ W c a a é b H W	q k D D S g n ǎ Y K B z S n e ǎ W p a a é b H W
s é h Z ù E ò q c K i t k Z X f a a á X K F ò f	s é h Z ù E ò q c K i t k Z X f a H a á X K F ò f
