grammatical	ungrammatical
W ò A F j á W U G a o P s N O J y à G A u T	W ò A F l á W U G a o P s N O J y à G A u T
X N h v y a Q B O i V R F m é á t B a w i ǔ	X N l v y a Q B O i V R F m é á t B a w i ǔ
Y Q g t H ú ǒ t à o s a Y r G V e j à K ǎ ò P	Y Q t H ú ǒ t à o s a Y r G V e j à K ǎ ò P
a X S a O Z ó M S R V ě f s U b w ó a E x H	Z X S a O Z ó M S R V ě f s U b w ó a E x H
ǔ ò ú r Y t p M R ó R ǎ D b n L l M K e a é	a ò ú r Y t p M R ó R ǎ D b n L l M K e a é
w M W P i q p ò Y e Y F O i i U v ǎ ǔ u L O	a M W P i q p ò Y e Y F O i i U v ǎ ǔ u L O
H b ú I A Y ò w F z T Y i T Y ǒ I J ù z ǒ ó	a b ú I A Y ò w F z T Y i T Y ǒ I J ù z ǒ ó
a o K z V ù u u d j à V n a x Y a X t C ù i e	a o K z V ù u u d j à V n a x Y X t C ù i e
l é G ǎ a C O L o B t V J a E l n Q ò ò R y	l é G ǎ a C O L o f t V J a E l n Q ò ò R y
m ò y T m A L s z P T x w f è u a t Y A A Q n	m ò y T m A L s z P T x w è u a t Y A A Q n
n D t P s ǔ B x W i ù s a P C ò P S N á ú à	n D t P s ǔ B x a i ù s a P C ò P S N á ú à
o P ǒ J g j ǎ T z è Z W b f W S K b M ǔ T K	o P ǒ a g j ǎ T z è Z W b f W S K b M ǔ T K
p W c P l S ǒ a I J x ò b A R z q V ǎ a é j v	p W P l S ǒ a I J x ò b A R z q V ǎ a é j v
q m f ò I a L t u l j K ò D R F F t k D X o é	q m ò I a L t u l j K ò D R F F t k D X o é
r n X a B j T c a t á d z ú è C d w J K ě v E	r n X a B j T c a t á z ú è C d w J K ě v E
s y a ò a á ò d V O n è P y G G X s ù V e a	s y U ò a á ò d V O n è P y G G X s ù V e a
u E U T E O Z x Y c x A C V ǎ ò z a Z o ǔ ó ǒ	u E U T E O Z x Y x A C V ǎ ò z a Z o ǔ ó ǒ
v O a ǒ é v e e l ě W ú K g j m E h y ǔ W Z s	v O a ǒ é v e l ě W ú K g j m E h y ǔ W Z s
w J á j C ù Z D m à ǒ P r I n y ó é G L Z	w a J á j C ù Z D m à ǒ P r I n y ó é G L Z
x r a D a C ó á N l z e c y B d L f W Q ú l	x r ò D a C ó á N l z e c y B d L f W Q ú l
y y P U P ǒ N è t c x D ó a R R j U T h ò r	y y P U a ǒ N è t c x D ó a R R j U T h ò r
ù b ù w F ǎ p ǎ D M l R a I Z j T à a ǒ B J Z m	ù ù w F ǎ p ǎ D M l R a I Z j T à a ǒ B J Z m
ù v a M A t L K n r C ó m u a k w N ó ǎ f á H	ù v a M A t g K n r C ó m u a k w N ó ǎ f á H
k á ù p é à à W Q è ǔ u ó a è f q U C H V j O p	á ù p é à à W Q è ǔ u ó a è f q U C H V j O p
à ò I u u z R A h B k ó c G G G ó r é F H ǔ b	à ò I u u a R A h B k ó c G G G ó r é F H ǔ b
ǎ F ù O f D Q J U W a t A Q M m ě x ó X n T p	ǎ F ù O Q D Q J U W a t A Q M m ě x ó X n T p
é v K g V H K A D z I ǎ é u h r J E ǔ z Q v t	é a K g V H K A D z I ǎ é u h r J E ǔ z Q v t
k l a U L P R T Q ǎ S ǔ C V à ǔ P v ó M T R Z	è l a U L P R T Q ǎ S ǔ C V à ǔ P v ó M T R Z
ě y C Q ú x K Z r X S ù Z x Y ú J j Z P ò Q a q	ě y C Q ú x K Z r X S ù Z x Y ú J Z P ò Q a q
ò è R ǒ ò W ǔ l o J U ú c h B w J l o S R S ù	ò è R ǒ a W ǔ l o J U ú c h B w J l o S R S ù
ǒ M p F è M M h k k á s A k s F ě à n i C u c	ǒ M p F è M M a k k á s A k s F ě à n i C u c
ú Q a X o a J r ù B c ò ǔ ù W ú u b L i ǔ J A U	ú Q X o a J r ù B c ò ǔ ù W ú u b L i ǔ J A U
A R N à x w l v m h à ǔ R R a A f k I Z á t P	A R N à x w l v m Z à ǔ R R a A f k I Z á t P
B a U c ě o c H o Y j m p W l Q W J N K V H ù l	B a U ě o c H o Y j m p W l Q W J N K V H ù l
C s G á a ǎ a h T E U Q ě S j a X s E ǒ J U f G	C s G á a ǎ h T E U Q ě S j a X s E ǒ J U f G
j ù a ó T j q H g i ú X G o l c w p t Q è k r	E ù a ó T j q H g i ú X G o l c w p t Q è k r
F A J I á Q ò o r x n a k b z P L d ě x d ǔ M X	F A J I á Q ò o r x n a k b z P L ě x d ǔ M X
G N R ò I B a T U q o W L X B U g d n v d t x	G N R ò I B a T U q o W L X B U g d n v Q t x
H l é j T Y N a w h e ǔ h h M ù ǎ W m t h Y c	H l é é T Y N a w h e ǔ h h M ù ǎ W m t h Y c
I p n F D s Z N M x T ó Y é j ě g B ǔ D Y P ǎ	I p n F D a Z N M x T ó Y é j ě g B ǔ D Y P ǎ
J w p è Z Z Q N a W a c ú è F w w N K g s u x	J w p è Z Z Q N a W á c ú è F w w N K g s u x
L ú ě a o D X M u w e M à ò K á A ú c F Y S c G	L ú ě a o D X M u w e M à ò K á A ú F Y S c G
M R b a ú H o t F T Z S X b V S p s ó X P p o	M R R a ú H o t F T Z S X b V S p s ó X P p o
e N Z a ú w ǔ Y g o j u Y a ù á r l e I d m ǒ w	N Z a ú w ǔ Y g o j u Y a ù á r l e I d m ǒ w
O a O C a N R ǎ I á m F e ù á ǒ U J K z i c é	O a O C k N R ǎ I á m F e ù á ǒ U J K z i c é
P G r i T A H ǔ U K P ǒ b k H w P X Q H j R P	P a r i T A H ǔ U K P ǒ b k H w P X Q H j R P
Q x b t ǎ Y q á Y é r F n ò y a o T t q h V Y	Q x m t ǎ Y q á Y é r F n ò y a o T t q h V Y
S ě n g m X a F o l B L ó p S Q R Q ù w j u è	S ě n D m X a F o l B L ó p S Q R Q ù w j u è
T I n i w W r T b é ú v O H ě c A ǔ p è A B E	T I n a w W r T b é ú v O H ě c A ǔ p è A B E
U B k W a K r v F F y c u U a q C ǎ ó ǎ N c ó	U B Z W a K r v F F y c u U a q C ǎ ó ǎ N c ó
V Y y ě A á l z V V F R G x H b n n Z U Z q a	V Y y ě A á l z V V F R G x H Z n n Z U Z q a
W t O O t g G J F n H a u v Y O Q à d O è ě D R	W t O O t G J F n H a u v Y O Q à d O è ě D R
X v N ù Z f W b P r T u O d V è o Z á à F F ǒ	X v N ù Z a W b P r T u O d V è o Z á à F F ǒ
Z ó c à Z V C ǔ ù a d ǎ U o M i N c X m g M W s	Z ó à Z V C ǔ ù a d ǎ U o M i N c X m g M W s
a á q L k w g j h ǒ w a v x e Z é ǎ e A R h V á	a á q L k w g j h ǒ w a v x e Z é ǎ A R h V á
z D O V b u ě o G F m j b d i v w V j ǔ Y F x	a D O V b u ě o G F m j b d i v w V j ǔ Y F x
B Q X f D S P D N D y ǔ O H o X N T p k I g u	a Q X f D S P D N D y ǔ O H o X N T p k I g u
a h ǎ á ú é é u ě a a c a P R A J l r j s U Q ǒ	a h ǎ á ú é é u ě a c a P R A J l r j s U Q ǒ
ǒ t à b u n W y u ǔ q Y ǔ Q ò ě O s E ǒ g P i	a t à b u n W y u ǔ q Y ǔ Q ò ě O s E ǒ g P i
l X X Q z P ǔ à P á u b F è à a ǎ L w o X á K ò	l X X Q z P ǔ à P á u F è à a ǎ L w o X á K ò
m n i T S V D Q a B ú C ù y ù ǎ W Y D é H G u Q	m n T S V D Q a B ú C ù y ù ǎ W Y D é H G u Q
n s á o X h y y x W a f D r y n o O O F k x ó T	n s á o X y y x W a f D r y n o O O F k x ó T
p á W s a w N b B ǔ V b s Q ǔ G d F v q ó V T	p á W s a w N q B ǔ V b s Q ǔ G d F v q ó V T
k q E ě M O B T ǒ R a I N f F à K j y M N c S N	q E ě M O B T ǒ R a I N f F à K j y M N c S N
r S o ò a a Z D U ò ò F C A d o ù ǔ à ǒ E m ú	r S o ò a e Z D U ò ò F C A d o ù ǔ à ǒ E m ú
s q q ò X L ó V Y y x Z K w ǔ k T ě Q é ǎ x a	s q q ò X L ó V Y y x Z K w ǔ S T ě Q é ǎ x a
u à K á m x p v ú a F t Y Z á B ě a L O M J ù	u à K á m x p v ú n F t Y Z á B ě a L O M J ù
v B h v ó t à y R á a Y d M l ò O U x C F G X Z	v B v ó t à y R á a Y d M l ò O U x C F G X Z
w i P à s U ǔ G a à k w ǎ W è i m ǒ D n g á X ò	w P à s U ǔ G a à k w ǎ W è i m ǒ D n g á X ò
x J q E ě B e ǎ L Y S A B g H k p á t W N r n	x a q E ě B e ǎ L Y S A B g H k p á t W N r n
y s Q á s F Y é J O C E M H ù t N v o g X z C	y s Q á s F a é J O C E M H ù t N v o g X z C
ù ǔ é V V s y d l Y w a g ǒ à s P h ǎ ú è F T k W	ù ǔ é V V s y l Y w a g ǒ à s P h ǎ ú è F T k W
ǔ ú x f T h ù l o s v e a W ǎ F r l O é s B F i	ǔ ú a f T h ù l o s v e a W ǎ F r l O é s B F i
á A a R Y ù h r ù W ù M B n B w U ě I v F R d c c	á A a R Y ù h r ù W ù M B n B w U ě I v F R d c
à F S e D Y U H x m t Y a C L d J S U á g s q R T	à F S D Y U H x m t Y a C L d J S U á g s q R T
ǎ P Z E ǔ f ǔ m ě J H v v F M L v N ò z G Q s ǔ	ǎ P a E ǔ f ǔ m ě J H v v F M L v N ò z G Q s ǔ
é P b s o m ǔ l t á x i B R s c V H ǎ Y à G l J	é a b s o m ǔ l t á x i B R s c V H ǎ Y à G l J
è x T l Z O g F à è M N l m T Z N h z h E P X g	è x T a Z O g F à è M N l m T Z N h z h E P X g
ó ǒ H B q A J b z m L f Z h ǎ ó l K ǔ I t r ǒ T	ó ǒ a B q A J b z m L f Z h ǎ ó l K ǔ I t r ǒ T
ò C ǒ I P L ǔ G r S è d c f e T ǎ Y ú L ǎ W ó i	ò C ǒ I P L ǔ G r S è a c f e T ǎ Y ú L ǎ W ó i
ǒ S Z F A p w z j ǎ y r w S Z m x s I é ù w a d E	ǒ S Z F A p w z ǎ y r w S Z m x s I é ù w a d E
ú W è x I G ú ú r ǎ T S z è Z E r b i a m n O H	ú W è x I G a ú r ǎ T S z è Z E r b i a m n O H
A a B e x è M F s e V k k j U ǒ L R ǔ k D D k H	A a B e x è M F s x V k k j U ǒ L R ǔ k D D k H
b B l U I Z V ǎ K a d W k G A s T o ú b F A X B q	B l U I Z V ǎ K a d W k G A s T o ú b F A X B q
C g z ǒ ǎ ě n C a w Q g a B X è p M P N t f ó y W	C z ǒ ǎ ě n C a w Q g a B X è p M P N t f ó y W
E k I u A è m ǎ J T q w G R o M ù y S ǒ l è z Y a	E I u A è m ǎ J T q w G R o M ù y S ǒ l è z Y a
F O a á u l o f ǒ b I ú A ě K x à x Q b K y s é á	F O a á u l o f ǒ I ú A ě K x à x Q b K y s é á
G X B ù r S v J I z R r ú I S F v u ú I C B P é	G X B ù r S v J I z R r ú I S F v u ú I C B P a
H n r V R k q ǎ Z ù a q ě O ù M O p W è ò p Z D B	H n r V R q ǎ Z ù a q ě O ù M O p W è ò p Z D B
J ǔ G v R C F p á r ǎ ǒ ě w r Z j ó H a e S ó s è	J ǔ G v R C F p á r ǎ ǒ ě w r Z ó H a e S ó s è
K B T u w é A u B ě e I a R s t z r H c q S à ò	K B T u w é A u B ě w I a R s t z r H c q S à ò
L P R a ǒ b L ǔ ó Z W á D f p ú e K W ǔ M Z l e W	L P R a ǒ b L ǔ ó Z W á D f p ú e K W ǔ M Z l W
M U é t á A N x X H l è O à e é p ù Z ó ò Y A b	M U é t á a N x X H l è O à e é p ù Z ó ò Y A b
N v M q g é é V C f K n z ǔ Q O L g v V j r o w	N a M q g é é V C f K n z ǔ Q O L g v V j r o w
j O q C m r E D E a r c b w R e V x R t n A I x N	O q C m r E D E a r c b w R e V x R t n A I x N
Q ù I P I X x O J C á J e x P a u w x X J S v	Q ù I P I X x O J C á a J e x P a u w x X J S v
R ù l r f a C S P è r w U N g U q k y M z b s p ǔ	R ù l r a C S P è r w U N g U q k y M z b s p ǔ
S ě D F x F a a ó ǔ v ǔ à ǒ q U ù r p à é r s z	S ě D F x F a R ó ǔ v ǔ à ǒ q U ù r p à é r s z
T B F é à c W ú Y é Y ǔ v r z ò L x w a è w z h Q	T B F é à W ú Y é Y ǔ v r z ò L x w a è w z h Q
U U S t L z i Z ó x J f c P C ǔ t d a g b f n k	U U S t L z a Z ó x J f c P C ǔ t d a g b f n k
V a s U b B q u H b U E E é d h v ǔ Y T p ù z è I	V a s U b B q u H U E E é d h v ǔ Y T p ù z è I
W w W ó ù T H f N r a B ò N J o u w x x E Y Y w	W w W ó ù T H ě N r a B ò N J o u w x x E Y Y w
X y G V ù A a K m F y Y Z a E V e ó ú w ǒ ò E I	X y G V ù A a j m F y Y Z a E V e ó ú w ǒ ò E I
Z H y c F I K Z M o l x t y D w G a c ù K T g A	Z H y P F I K Z M o l x t y D w G a c ù K T g A
a ǎ q ě ǒ J h c I c S à g A n v n L z w n á Z t	a ǎ q ě ǒ J h c I n S à g A n v n L z w n á Z t
h F j c à q ǒ t i n H u X V T l i l L G V M X N	a F j c à q ǒ t i n H u X V T l i l L G V M X N
S S Q p k à x ò H A o x r V ǒ p b Q t r n ǔ Q G	a S Q p k à x ò H A o x r V ǒ p b Q t r n ǔ Q G
a e v Z ǎ h V é r h é f ě N ǎ Y G G v D v ǔ n ǎ f	a e v Z ǎ h V é r h é ě N ǎ Y G G v D v ǔ n ǎ f
e s b r w à T L d k s é D M H f w P e u u m N ò	a s b r w à T L d k s é D M H f w P e u u m N ò
l Q d á à à ù M l Z V a r I K C h y ǎ O I b R g	l Q A á à à ù M l Z V a r I K C h y ǎ O I b R g
