grammatical	ungrammatical
J S ǔ a à h s ǔ P t b f E w q ǎ W l ù ǎ	e J S ǔ a à h s ǔ P t b f E w q ǎ W l ù ǎ
K V a ò ě Q C Z é I M ǎ u X é e G r ú ó	K k a ò ě Q C Z é I M ǎ u X é e G r ú ó
L Z P Q L ě O p H W S q a b F m à r J p	L Z k Q L ě O p H W S q a b F m à r J p
M q A U O à a O Q ǎ w S ó ò ò y h é b r	M q A U O à e O Q ǎ w S ó ò ò y h é b r
N w a ù c e b c ǎ o T m X b i U R w C U	N w ú ù c e b c ǎ o T m X b i U R w C U
O r o a u u y v A é q X b W u P L t ě F	O r o U u u y v A é q X b W u P L t ě F
P u Q L é F z P W a f ǎ p G c ǒ ù w I ò	P u Q f L é F z P W a f ǎ p G c ǒ ù w I ò
Q t W x a S x ú g c h ě u b C K K ú T j	Q t W x U S x ú g c h ě u b C K K ú T j
S è C T m è a W s y J a z ě Y J V ǒ c H	S è C T d è a W s y J a z ě Y J V ǒ c H
T H L ò L C R D s D è I ù a à c F p x M	T H L b L C R D s D è I ù a à c F p x M
U a á A h j z Y F ǒ w J I ǔ t F y Y N ě	h a á A h j z Y F ǒ w J I ǔ t F y Y N ě
V q E Q ě G z ù è D n ó ǎ ǒ a b N J A n	V q E Q ě G z ù è D n ó f ǒ a b N J A n
X A t H u a I X J J b G è l t U x R P f	h A t H u a I X J J b G è l t U x R P f
Y F T p N u ó R é A ò ú W m s z a O è q	Y F T p N u ó R é f ò ú W m s z a O è q
Z O y q Y n é a a D r t i G B ǒ ě ù M P	Z O y q Y f n é a a D r t i G B ǒ ě ù M P
a ó w R B c l q E ù b W b r q K ě à q l	o ó w R B c l q E ù b W b r q K ě à q l
a K K I c ǔ Z c D R e à g L G Q ǔ t U C	ǎ K K I c ǔ Z c D R e à g L G Q ǔ t U C
a c C Z T e J F k X y G d V H ó k ú M L	V c C Z T e J F k X y G d V H ó k ú M L
a p ǒ g X ǎ T ě h ǎ F R è i ě k ú O S ú	r p ǒ g X ǎ T ě h ǎ F R è i ě k ú O S ú
l T R ú z x Z L a ò B p p p n T m a q a	l T R ú z x Z b a ò B p p p n T m a q a
m a U G Y v U E ù w N à i m u h i Q ù X	m G U G Y v U E ù w N à i m u h i Q ù X
o ǎ ú q Q M ǒ U y W G a á A u l l V è ú	o ǎ ú q Q M k U y W G a á A u l l V è ú
p G q I x è o W C ǒ K I w w K a ǒ Y N p	p G q I x è o W C ǒ d K I w w K a ǒ Y N p
q O V x C a R ò ě M x R è g J n z s S á	q O V x j C a R ò ě M x R è g J n z s S á
r a X T n P L h P l K t q O á O S C R q	c r a X T n P L h P l K t q O á O S C R q
s r à Q ǎ è H L P a D b t s O i O t a P	s r à Q ǎ è H L c a D b t s O i O t a P
u ǎ ù p J M a G L c S F v a ǎ c ǔ é V ó	u ǎ ù p J M è G L c S F v a ǎ c ǔ é V ó
v ú a C ǎ J j P r W á h Q b Q w o P B è	v ú F C ǎ J j P r W á h Q b Q w o P B è
w B T a X N r c K r u P e è J ǒ F L P i	g w B T a X N r c K r u P e è J ǒ F L P i
x F R T a j x D ó ǎ k m t C a W y X Y o	f x F R T a j x D ó ǎ k m t C a W y X Y o
y a q á P d Z G x f u O N é p é F x à ǔ	y p q á P d Z G x f u O N é p é F x à ǔ
ù ù ǎ y q ǔ F ǔ ě u E R v a p a l s h u è	ù ù ǎ y q ǔ j ǔ ě u E R v a p a l s h u è
ǔ ǔ Q O B D G ú T M t M r x R O O a s p é	ǔ ǔ Q O B D G ú T M t M r x R O O ǔ s p é
á ǒ é a c O Q ě I s Q ò t f J T ù l K F r	á ǒ é x c O Q ě I s Q ò t f J T ù l K F r
à ǒ M l n a s Y O ǎ I c è P J a n Y r N ú	à e M l n a s Y O ǎ I c è P J a n Y r N ú
ǎ D I à á a T p V à H d ú M u ò a M V d z	ǎ D I à á ú T p V à H d ú M u ò a M V d z
é I w a L L ǎ g D v ě F ù S M v x ú M ù o	h I w a L L ǎ g D v ě F ù S M v x ú M ù o
è O a S W E B X Z L k R T á b F L A à b O	è e a S W E B X Z L k R T á b F L A à b O
ě a L ú t g i r L ǎ F H y n R à g à t T ù	ě j a L ú t g i r L ǎ F H y n R à g à t T ù
ó t M ě p O é R W è o o t m D a C t T X l	ó t M ě p O é R W c è o o t m D a C t T X l
ò z B W ò F W I w a f q w C ù x O N H v u	ò z B W ò F W I w z f q w C ù x O N H v u
ú ò U a D ù l ǔ Y J L l l à j j è n G u ò	ú ò U ǎ D ù l ǔ Y J L l l à j j è n G u ò
A P q G a D Q è I ú D x F c a P W ú Y O l	f P q G a D Q è I ú D x F c a P W ú Y O l
B a l h w e v V P ǎ u J s q S i n D z m D	d a l h w e v V P ǎ u J s q S i n D z m D
C w n S W V D a U Q h L L t O g o t S i i	C g w n S W V D a U Q h L L t O g o t S i i
E é á t q ě m a X e f ǎ V d E M ù E n á s	E é á d q ě m a X e f ǎ V d E M ù E n á s
F M K l ǒ è a ǒ v v v I I F z g M E a à A	F M K l ǒ è d ǒ v v v I I F z g M E a à A
G W m C x L o v a é p E w O G X Z f á ú a	G c m C x L o v a é p E w O G X Z f á ú a
H s ú è K H ǒ à S ò a á e A ǔ e t è è ó ó	H s ú è K H ǒ à S ò S á e A ǔ e t è è ó ó
J à z è ú x ě m q a v ě O U s j è V w v ǒ	J à z è ú x ě b m q a v ě O U s j è V w v ǒ
J w D a ò m S Z x F u x O ǔ i d K g t w y	J w D ù ò m S Z x F u x O ǔ i d K g t w y
L B ǒ ǒ q M a K ò g V c é j ú H N ù J U P	L B ǒ ǒ q e M a K ò g V c é j ú H N ù J U P
M F X I I s a d ě A M S d O e T W n v m D	M F X I b I s a d ě A M S d O e T W n v m D
N L x E O ě a l K ě S ǔ l ú é Q ú T à B a	N k x E O ě a l K ě S ǔ l ú é Q ú T à B a
O X I p y q a i a w x K a J b V B H ú m ǒ	O X I g y q a i a w x K a J b V B H ú m ǒ
P a Q ě é G Y ò ě W ú b Z L Z e Q ě ó e Y	P P Q ě é G Y ò ě W ú b Z L Z e Q ě ó e Y
Q n a T m c S ǎ A D L l q y u ǎ V v k ǎ Z	Q n U T m c S ǎ A D L l q y u ǎ V v k ǎ Z
R r o à y M G K l l T ǔ x E R à a á ú f t	R i o à y M G K l l T ǔ x E R à a á ú f t
S a x k M I h h E ò p G l H w r E i w W r	e a x k M I h h E ò p G l H w r E i w W r
T p O B P B a a S y s ǔ y ó H Y K ě S T n	T p i B P B a a S y s ǔ y ó H Y K ě S T n
V ù ǒ H F K a W u K W X J Z s A O P p C f	i ù ǒ H F K a W u K W X J Z s A O P p C f
W á ò é ó a j G ò P d p d F n R H d W f B	W á ò é ó ú j G ò P d p d F n R H d W f B
X S W ě ǔ ǔ K ě J m W T p R u F v ǔ a z s	X S j W ě ǔ ǔ K ě J m W T p R u F v ǔ a z s
Y a L U ě q ǔ U j y z V r A c á r e L q A	Y á L U ě q ǔ U j y z V r A c á r e L q A
Z y R o l ù ǔ C p a C o I D B u Y P ù ǒ ǒ	Z y R o i l ù ǔ C p a C o I D B u Y P ù ǒ ǒ
a C O è l T c ě a L z L s ú b p A w T p C	R C O è l T c ě a L z L s ú b p A w T p C
a R W P u é e x i w ù ǔ ù e ú ǔ E t è w u	p R W P u é e x i w ù ǔ ù e ú ǔ E t è w u
a i i r w p à s y h P f P ě V j c b ú H u	z i i r w p à s y h P f P ě V j c b ú H u
l ǔ K à ú P o Q T v è X a D k T D e P p q	l ǔ K i à ú P o Q T v è X a D k T D e P p q
m E a F Z à b U p d á J G Q f N T O u W Y	e m E a F Z à b U p d á J G Q f N T O u W Y
n S n u ù Q a X S h P ò E ǒ Y q Z U X M n	n S n u ù Q à X S h P ò E ǒ Y q Z U X M n
o a d e ó F E K v H g o ú E B G ó l ě N J	i a d e ó F E K v H g o ú E B G ó l ě N J
p p è L à v Y H ú y à t w Y o I a y U N s	p p è L à v Y H ú y à e t w Y o I a y U N s
q x ò a R v z G e b z K J ú s h m à H m y	q x ò ù R v z G e b z K J ú s h m à H m y
s ǎ Q a f p f c A l M Y B U è E c N M d H	s ǎ Q k f p f c A l M Y B U è E c N M d H
t A a L k r b ǔ E g K J q F á x K S I ǒ k	t A P L k r b ǔ E g K J q F á x K S I ǒ k
u A y S Z a V X ě N L I m f B ǎ è N é z I	u i y S Z a V X ě N L I m f B ǎ è N é z I
v a è n b z á E o ù R á Q G O ǒ Q u m v ó	f v a è n b z á E o ù R á Q G O ǒ Q u m v ó
w a C v R à n c f h H H u T u D i x L J r	h a C v R à n c f h H H u T u D i x L J r
x m X a L T è ú Q Q s k Z x r Z x á Q w R	x m X L L T è ú Q Q s k Z x r Z x á Q w R
y a W é k t X y ò U ù y T G Y è é w K Y V	y m W é k t X y ò U ù y T G Y è é w K Y V
ù ù ú ù a Z o é K z q u i C k d y P N L e n	ù ù b ù a Z o é K z q u i C k d y P N L e n
ǔ J ò X ó M a Q g L S U J I é E ǔ ǒ e I K B	d J ò X ó M a Q g L S U J I é E ǔ ǒ e I K B
á a g a J H q I x y r á ǎ t ǎ é t B U l W ù	á r g a J H q I x y r á ǎ t ǎ é t B U l W ù
à x a ǔ a Y g j Q H j u J B ǔ a x d ó i A x	à g a ǔ a Y g j Q H j u J B ǔ a x d ó i A x
é ó F y á r à m S C N s T L t a s ǎ n O p M	e ó F y á r à m S C N s T L t a s ǎ n O p M
è I a p h S é à l t d Z ó m O q U C y I I z	è I k p h S é à l t d Z ó m O q U C y I I z
ě a S j è n G s ó d x ò o V ě ǎ T I I T Q S	ě O S j è n G s ó d x ò o V ě ǎ T I I T Q S
ó x W a m s p ǒ D R a l á r f Q x e a O r ǎ	ó x W h a m s p ǒ D R a l á r f Q x e a O r ǎ
ò w n q ù a J r b X W p è d K c H W I á t B	ò w n q h ù a J r b X W p è d K c H W I á t B
ǒ x K B x P w J X P a Q R z ò k U z v n k J	ǒ x K B x P w J X h a Q R z ò k U z v n k J
A ó m ǒ w S m w ú D ǔ m L a H v E c é y e T	A ó m ǒ w S m w ú D ǔ m L à H v E c é y e T
B A r p s q I H a A w P x T s y y à I S o X	B A r p s q I H j a A w P x T s y y à I S o X
C N t r ǔ V a M K Y s L A j ǒ b v A S B K k	C d N t r ǔ V a M K Y s L A j ǒ b v A S B K k
D U D a m m ě G D a X ǒ q G c j A ò f o Q z	D U j D a m m ě G D a X ǒ q G c j A ò f o Q z
E a o F ǔ b a à n i D J u c k w v F ù ó P ǔ	E Q o F ǔ b a à n i D J u c k w v F ù ó P ǔ
F q N K z y ù a ě p y c d L w a r ú l d I è	F q N e z y ù a ě p y c d L w a r ú l d I è
G x L F N é ù D ǔ ǔ q Q m y è U a g y F G m	G x L F N é ù D ǔ ǔ j q Q m y è U a g y F G m
I à a G Y G ú r l é G ó w y è r L t v c x Z	I j à a G Y G ú r l é G ó w y è r L t v c x Z
J A C X s O H q u H E Z X E O ǒ a R O V P o	J d C X s O H q u H E Z X E O ǒ a R O V P o
K M T G a Z W l i p ǎ I ó ó ǒ ú h ǒ y ò s Q	K M T G d a Z W l i p ǎ I ó ó ǒ ú h ǒ y ò s Q
L K ú K X u a ǎ ú J s Q ù N a f H X d ó i c	L K ú b X u a ǎ ú J s Q ù N a f H X d ó i c
M Q U m s S H J a h u R P H s D W y m ǒ á w	M h Q U m s S H J a h u R P H s D W y m ǒ á w
N W ò o a n h m B F k v Y h b t ǎ o B g Q V	N g W ò o a n h m B F k v Y h b t ǎ o B g Q V
O l W a q l ě w h a T N ě q y V è g F C o K	O l c a q l ě w h a T N ě q y V è g F C o K
P w ǎ K S B S X T K a F m n ó F n y o ò m D	P w ǎ K S B S X g K a F m n ó F n y o ò m D
R è G a w ù ǔ G ǎ ǎ z N C N á Y F y D K J o	h R è G a w ù ǔ G ǎ ǎ z N C N á Y F y D K J o
S I ǎ G D x m ě C Z é a L ǔ ǒ s I E D ě o ě	S I ǎ G D x m ě C Z é ě L ǔ ǒ s I E D ě o ě
T R P l N P W p o ò a E z a Z c c L u j k X	T R P l N P W g o ò a E z a Z c c L u j k X
U a n R ǒ V ǔ R ú h v x f W B B V m l A O ě	U B n R ǒ V ǔ R ú h v x f W B B V m l A O ě
V u ò G y a k N é S ǒ e á x B N b I q Q à L	V u b G y a k N é S ǒ e á x B N b I q Q à L
W x t N n q L à ǒ p H J à è W p s o ó w a x	W x t N n q L à ǒ p H J à è W p s o ó w q x
Y ò C B L q T r T S u U a C ù n b à ǔ r è h	Y ò C B L f T r T S u U a C ù n b à ǔ r è h
Z F a F P K à x x è f n d d é J ě Z K G y ò	f Z F a F P K à x x è f n d d é J ě Z K G y ò
a ě P P m g y n y U o P H G T t ú r z ó E k	U ě P P m g y n y U o P H G T t ú r z ó E k
a L D F m z v e ú C A s J H t L ě X ǔ G q K	z L D F m z v e ú C A s J H t L ě X ǔ G q K
a c s A f Q t c ǔ m b o B J H ǔ X c à t H i	u c s A f Q t c ǔ m b o B J H ǔ X c à t H i
a q u g k X s è Z F p ù r n m e S à é v ó n	à q u g k X s è Z F p ù r n m e S à é v ó n
l X m Z B t ǎ a Q ě è z R n ò M d j J C m e	l X m Z B t ǎ Q Q ě è z R n ò M d j J C m e
m T N ó ó B L ǎ ǎ H é a h N F ǎ T A e l C J	m T N ó ó B L ǎ ǎ H é j a h N F ǎ T A e l C J
n S O N O a B a l Q L ú M g I V v ú O á u w	d S O N O a B a l Q L ú M g I V v ú O á u w
o Y B B è S ù T s M a b B I y c D V s r á L	o Y B B è S ù T s M q b B I y c D V s r á L
p V a b r c y J M Q T i a k P á v e T ǔ F a	c p V a b r c y J M Q T i a k P á v e T ǔ F a
q x t ú l s B F U o I X n A K a a ó e L q s	q f x t ú l s B F U o I X n A K a a ó e L q s
s ǎ à ó A ó a T X t E O ě N q v W á m x q b	s ǎ à ó A f ó a T X t E O ě N q v W á m x q b
t D à N l q v n Q K S G Z a H l ě F C é p w	t D g à N l q v n Q K S G Z a H l ě F C é p w
u ú x P K y G a O T J ǔ L B N q M g ǔ i f M	b u ú x P K y G a O T J ǔ L B N q M g ǔ i f M
v B è ǎ Y a F J o e r U z C l N B G O N Q à	v B è ǎ Y s F J o e r U z C l N B G O N Q à
w l H U a m ě B m e k U b ò j n f T ǎ b s k	w b l H U a m ě B m e k U b ò j n f T ǎ b s k
x n B P B y U m W S à a g B g r E W m Z n l	x n B P B y U m W S à i g B g r E W m Z n l
y s a i ú l ó k M e ú q g w ǒ i J F S s j K	y s B i ú l ó k M e ú q g w ǒ i J F S s j K
ù ù a i e w z r R C n b h ě W n K á Q P f ó O	ù ù h i e w z r R C n b h ě W n K á Q P f ó O
ù z C ǔ r B N E L G p a n D b J a Y H s M U t	i ù z C ǔ r B N E L G p a n D b J a Y H s M U t
á à é L ò è Z o ǎ ě a q V I n S O b B s ǔ T U	á à é L ò è Z o ǎ ě F q V I n S O b B s ǔ T U
á z I é B y Y T W q é ù E n A Q a K ǒ Y B é o	á f z I é B y Y T W q é ù E n A Q a K ǒ Y B é o
ǎ G N U v V ě J u a s é à d a Z r A è f P D O	ǎ G N U v V ě b u a s é à d a Z r A è f P D O
é O w m A a I N V Q è x A r j ǔ j m W t E Q è	é O w m A o I N V Q è x A r j ǔ j m W t E Q è
è V ó s a B w n J N l J è f r ù R Y R P c z ǎ	è V k s a B w n J N l J è f r ù R Y R P c z ǎ
ě a R f S X C D R á b X M Y e j a v ǒ m j x W	ě M R f S X C D R á b X M Y e j a v ǒ m j x W
ò é n A y E á o a W è h R I O i b U v J ù ù C	ò é n A y E á o ó W è h R I O i b U v J ù ù C
ǒ A t Q N ò A a X Q r x U L O m l V ǔ á Y R w	e ǒ A t Q N ò A a X Q r x U L O m l V ǔ á Y R w
ú ǒ v z L n z s ǎ w a T c d b M W k n i S I z	ú k v z L n z s ǎ w a T c d b M W k n i S I z
A ò ǒ O l F O ǒ a è V W X è J E W g V ú n a ǔ	A ò ǒ O l F h ǒ a è V W X è J E W g V ú n a ǔ
B L U a S t i e P ú ǎ z H T S W y I à B u H m	B L f U a S t i e P ú ǎ z H T S W y I à B u H m
C K ě P N è ú R ǒ K ǒ M v M p n v n H D á a Q	C K ě c P N è ú R ǒ K ǒ M v M p n v n H D á a Q
D V W D W q U ù l ǔ ǎ G é m W P r S o l u a N	D V W D W q U ù l ǔ ǎ G é m f P r S o l u a N
E V T a H I s v g k O ó s H m y i z a ò w z x	E V T h a H I s v g k O ó s H m y i z a ò w z x
F w à v a è T N x L a W ó p i X y a A ò k l X	F w à v c a è T N x L a W ó p i X y a A ò k l X
G x a Z g i V F X R q F y n w R à e R J à é w	e x a Z g i V F X R q F y n w R à e R J à é w
I ǎ X G ó à W J W B w p s W W S a Q m O W L G	I ǎ X G ó à W J W B w p s W W S I Q m O W L G
J B o E a S M v D q à p k W z y à d B r o M E	J k o E a S M v D q à p k W z y à d B r o M E
K K Z L r R R ù S C L ǔ ó q a q i o m j Y M o	K K Z L r R R ù S C L ǔ ó c a q i o m j Y M o
L a X F c z M ǒ N a W i k e A e ó I o M e C à	L d a X F c z M ǒ N a W i k e A e ó I o M e C à
M o v r v H q V p U K a O o h d ò L f ǔ u H m	M o v r v H q V p j K a O o h d ò L f ǔ u H m
N y A a O l P X Q a g j e P a y S b ú T è x a	N y f a O l P X Q a g j e P a y S b ú T è x a
P ò C l J a Q ě s ǎ u G F ǎ D E Q i U L m à x	P ò C b l J a Q ě s ǎ u G F ǎ D E Q i U L m à x
Q F ǎ o S V è a r Z k e v Z Y e f D p f k D è	Q F ǎ o S V è P r Z k e v Z Y e f D p f k D è
R G G à ě o M r J P u N ǎ a v E D é F J e U e	R G G à ě o M r J P u N ǎ t v E D é F J e U e
S Y S é ù M M a V t ǒ D s q ò v K o T s M ǒ J	S Y S i ù M M a V t ǒ D s q ò v K o T s M ǒ J
T t w C ě ǎ x ǒ G ó a B L X b m á g M B S e Q	T t w C b ě ǎ x ǒ G ó a B L X b m á g M B S e Q
U p t ù a z ě F Y t ě s w ó ǔ H o G r ú t v z	U p t ù j a z ě F Y t ě s w ó ǔ H o G r ú t v z
W ǎ S ǔ a ě T H d à p m H O U P Q r l z A W U	W ǎ S ǔ Z ě T H d à p m H O U P Q r l z A W U
X G I l à ǎ a r ǎ t t N à c T e i U f r O Y D	X G I l k ǎ a r ǎ t t N à c T e i U f r O Y D
Y T z o Q F a O G R P H t J m U W ú y k T R x	Y T z f Q F a O G R P H t J m U W ú y k T R x
Z Y w P o w J L q S Z R o a ě A I B r ù V N è	Z Y w P o i w J L q S Z R o a ě A I B r ù V N è
a B N b ò E Z n L n D l f ǔ h k U S v ó á n F	h B N b ò E Z n L n D l f ǔ h k U S v ó á n F
a Q o ǒ W é ó ǎ r K ù ó à à ú R V M m U J D z	j a Q o ǒ W é ó ǎ r K ù ó à à ú R V M m U J D z
a e x ě é q ò i l w i C c z p s v Z ě ó Z J g	c e x ě é q ò i l w i C c z p s v Z ě ó Z J g
a w m P N X j é x c F z g á b a a x ó q X Z G	ú w m P N X j é x c F z g á b a a x ó q X Z G
m è A H B F B è ě s a K á u c n A B ě N Y t u	m è A H B F B e ě s a K á u c n A B ě N Y t u
n ě N é P T ǒ ó o é T Z D u à w ò r Y è Q J a	n ě N é P T ǒ e o é T Z D u à w ò r Y è Q J a
o F V w a I f ǒ Q ǔ G g B k J I ó ǎ x S C ò Z	o F V w B I f ǒ Q ǔ G g B k J I ó ǎ x S C ò Z
p S P a Y O b g A z c N Q b C ě i B e P á y y	p S P A Y O b g A z c N Q b C ě i B e P á y y
q n ó v W z l C N I a X i ě o K ǒ Z p ú ó I B	q n ó v W z l C N I ú X i ě o K ǒ Z p ú ó I B
s á P a ù A ú u x Q Z E é ú k O Q T L N k L N	s á P H ù A ú u x Q Z E é ú k O Q T L N k L N
t B è X a i N D A c Y F S V ú q q b ù ú t H u	t B è e a i N D A c Y F S V ú q q b ù ú t H u
u G Z V a o E r I f Y L v P i é P ú b e y ǒ k	u G Z V T o E r I f Y L v P i é P ú b e y ǒ k
v L ò P G X A a ó y o w U l X k à h z n è S m	i L ò P G X A a ó y o w U l X k à h z n è S m
w N S Q a v G ě i D w V i a i V P R ú a e b I	w N S Q y v G ě i D w V i a i V P R ú a e b I
x l y J O ě U Z T D K H a O p ě U o q t u Y L	x l i J O ě U Z T D K H a O p ě U o q t u Y L
y m O N y D O a v C c s z ù s F g u ě B Q l l	y m O N y D O j a v C c s z ù s F g u ě B Q l l
ù á G ě ǎ V X D Z ò K ǎ E y a k q Z ě H f Z o d	ù á G ě ǎ V X D Z i K ǎ E y a k q Z ě H f Z o d
ǔ é a A e k h t ǒ X T s j è ó Y g ó F ú g k V b	ǔ é p A e k h t ǒ X T s j è ó Y g ó F ú g k V b
á è l X I ǎ s ě y a t ǔ y à M x U J F X é é ù e	á è i X I ǎ s ě y a t ǔ y à M x U J F X é é ù e
à ǒ a l f ò W l z m N ú L T E Z A P ò P N I z u	à ǒ L l f ò W l z m N ú L T E Z A P ò P N I z u
ǎ I N T Y à X v ǒ E C B ǎ è Q é a y l ě V H y I	ǎ i N T Y à X v ǒ E C B ǎ è Q é a y l ě V H y I
é O I O m N z a D ù h à Q o s h è h r q S ò L A	é j O I O m N z a D ù h à Q o s h è h r q S ò L A
è W G W è ǒ V è P D Q x n r é m D ǒ B ù A R A a	è W G W è ǒ V è P i D Q x n r é m D ǒ B ù A R A a
ě r Z T à a ǎ ó E f y é Y T X K ě E J é n à I M	ě r Z T à k a ǎ ó E f y é Y T X K ě E J é n à I M
ò ù a M q B m m ó i t o H a è è U A ú ù I J d D	ò ù A M q B m m ó i t o H a è è U A ú ù I J d D
ǒ C a f Y ò s ǎ F P i a ó è C r H D N w O k H g	j C a f Y ò s ǎ F P i a ó è C r H D N w O k H g
ú W a ǔ M B c C W S t P D E s l H N J Q ó O d J	ú W g ǔ M B c C W S t P D E s l H N J Q ó O d J
A o ǔ R Q U B E M P é Z a ò ù p y U g O à j g h	A o ǔ R Q j B E M P é Z a ò ù p y U g O à j g h
B t F o L u p a ě V ǎ Z u F k L á N v k E h b M	B t F o L u p S ě V ǎ Z u F k L á N v k E h b M
C w Q m o a K P z B K e e n l w v n è ě i ě ò ě	C w Q m o S K P z B K e e n l w v n è ě i ě ò ě
E á t G M I D é F F L r u è t ǒ a U i p ù z z ǎ	E á t G M I D é F k L r u è t ǒ a U i p ù z z ǎ
F C è B A a u U Z x U é L I p k y ò h ú ě q á T	F C è B k a u U Z x U é L I p k y ò h ú ě q á T
G K B o W V z E H W K á è Q a G R è é U x à s ò	G K B o g V z E H W K á è Q a G R è é U x à s ò
H T L a v j L j m M f V Z o ǔ o n Q r C C H ǒ J	g T L a v j L j m M f V Z o ǔ o n Q r C C H ǒ J
I V m t ó B E n K E à ó a ò k U á G w Q C C X K	I V m t ó B E n K E à e ó a ò k U á G w Q C C X K
J a C ǎ e w s y J ǔ x Z è ò t m ó U v P á I w b	h J a C ǎ e w s y J ǔ x Z è ò t m ó U v P á I w b
K v r a i h G M z Q ǔ x S N ǎ i b ǔ a Q m b ú ó	K j r a i h G M z Q ǔ x S N ǎ i b ǔ a Q m b ú ó
L q I B m ǔ V n U ú o ò A S ó K N W a h B m U j	L q I B m ǔ V n U ú o ò A S ó K N h a h B m U j
N ǎ à ó F ǎ A H é a i e à á h H V P r V T x F b	N ǎ à ó F ǎ A e é a i e à á h H V P r V T x F b
O ò a R A á C y W ǒ k F è ú W P ǔ è I U s c ě f	O ò Z R A á C y W ǒ k F è ú W P ǔ è I U s c ě f
P P D u m v ù P P à M V a R g a i M h á j T E J	P P D u m v ù P P à M i a R g a i M h á j T E J
Q V a j C x z T ù ǒ X ǎ R Q A f p a q l à m u y	Q V f a j C x z T ù ǒ X ǎ R Q A f p a q l à m u y
R X ǔ I H O l D L C l v Q O a ǒ N K h l m ě ǔ j	R X ǔ I H O l D L C l v Q O p ǒ N K h l m ě ǔ j
S P P ò B B E a Y F l ú J ù w u I o l e e é z B	S P P ò B B e E a Y F l ú J ù w u I o l e e é z B
T O I R U B è à a ǎ G à ù é B z ǔ V á Z ě v d c	T O I R U B è à g ǎ G à ù é B z ǔ V á Z ě v d c
U W A A T a F b h ǎ w W J B V a V è k e ǒ z a ù	U W k A A T a F b h ǎ w W J B V a V è k e ǒ z a ù
V t X B a r ǔ W ù D w G W S à A y H f H é ó E w	V t X B g r ǔ W ù D w G W S à A y H f H é ó E w
W y z é T à ú X B t ě A ò ǔ w à m n L N X S a O	W y z é T à ú X B t ě A ò ǔ w à m n L g N X S a O
Y H v N V H V S X ǎ ǒ a j ù ě D N O Q ǔ u y J H	Y H v N V H V S X ǎ ǒ ù j ù ě D N O Q ǔ u y J H
Z K X è W Q ú C u G S z è D R é A y t z a i è G	Z K X è W Q ú C u G S z è D R é A y e t z a i è G
a è B Z j ǔ e ú c q Y r n W a a N H W E q ǒ i O	c a è B Z j ǔ e ú c q Y r n W a a N H W E q ǒ i O
a M à q ǔ P j V g y u ó u A G X ě B é Z ǒ U G X	à M à q ǔ P j V g y u ó u A G X ě B é Z ǒ U G X
a d z v q P y Z L g v t è w x p ù t à I f F G é	L d z v q P y Z L g v t è w x p ù t à I f F G é
a t m O f v o S ó c p P Q m Y B J è V Y ě ó i x	ǒ t m O f v o S ó c p P Q m Y B J è V Y ě ó i x
l a á E ǒ f m X B T l Q L X x J E ǔ o c P o ú t	e a á E ǒ f m X B T l Q L X x J E ǔ o c P o ú t
m a u à O ǔ I j x W A B X W ǒ t I d à Z N q l Q	k m a u à O ǔ I j x W A B X W ǒ t I d à Z N q l Q
