grammatical	ungrammatical
u H w ǔ ě N k h B b D c t T J ò R E C s h	u H w ǔ ě N k h B b D E t T J ò R E C s h
v d ǒ D é W S U V U l á a á à ě G a W Y Y b	v d ǒ D é W S U V U l á a á à ě G a W Y Y
x à c P h K ě T V G x R é N z ù J s d ǔ I á	x à c P h K ě T V G x R é N z ù J s ǔ I á
y e c H ě d l t K S M C I n o o ú z Y Y t	y e i H ě d l t K S M C I n o o ú z Y Y t
ù ù N q ù z Q q E c c G B é k x K S é q F d	ù ù N q ù z Q q E c c G B é k x K S é q F R
ǔ N O a F l x h q z X j J s a Z H H ě N n l b	ǔ N O a F l x h q z X j J s a Z H H ě N n l
á O ó b j L Z u q R a c s U ǎ u j M E é F i R	á O ó j L Z u q R a c s U ǎ u j M E é F i R
à h ù Q é á X r W j ě à Q l e b R N D c V x V	à h ù Q é á X r W j ě à Q l e R N D c V x V
b J r W i S o ǒ t Z r q X ù A c v K W c Z K	é J r W i S o ǒ t Z r q X ù A c v K W c Z K
è d Z X à F r T y b è v ú c t K K l D ú e e w	è d Z X à F r T y b è v ú t K K l D ú e e w
ě x E u z E ú J O b ǔ Z ó c E ò w l F ò w ò X	ě x E u z E ú J O ǔ Z ó c E ò w l F ò w ò X
ò S b a ǔ W M i ò Z o I R c Z M V ò v k n A	ò S K a ǔ W M i ò Z o I R c Z M V ò v k n A
ǒ U c d F ǎ N Z X m ǎ ě p è r ó n C S l ò A P	ǒ U d F ǎ N Z X m ǎ ě p è r ó n C S l ò A P
A ó ǎ y Y k a n á b e B G E ó W J U k W A g	A ó ǎ y Y k a n á N e B G E ó W J U k W A g
B N r h h N y y K s u c V G I C d y ǔ b T B s	B N r h h N y y K s u V G I C d y ǔ b T B s
C m e s c é X i B ǎ p K n d R H l o c y a Z T	C m e s é X i B ǎ p K n d R H l o c y a Z T
E ǔ c ú e B J H d B n é r o U N O m e H b J	E ǔ w ú e B J H d B n é r o U N O m e H b J
F Y D S l ù ǔ b á k K j R z V Y ò X c F J e h	F Y D S l ù ǔ á k K j R z V Y ò X c F J e h
G m b f U ǒ o t Z C e X I c W w é g V k v I	G m k f U ǒ o t Z C e X I c W w é g V k v I
H s c e o v d é w C c H u V j P H h V h é R	H s W e o v d é w C c H u V j P H h V h é R
J ù G I y R E W V x ǒ H I c O x M ǒ W x d N m	J ù G I y R E W V x ǒ H I c O x M ǒ W x N m
K M u R ǎ m Z c L D O O d é é c S U s á é F	K M u R ǎ m Z c L D O O q é é c S U s á é F
L e z á p P e d B o a Y M J t b h Z k ǒ è ù	L e z á p P e d B o a Y M J t F h Z k ǒ è ù
M n c ǎ y d N g s o w I G i l R f ò O H ú ǎ ú	M n ǎ y d N g s o w I G i l R f ò O H ú ǎ ú
O ú B x c ù b c I m ò v T s ǔ ò t ǔ U r w u	O ú B x c ù A c I m ò v T s ǔ ò t ǔ U r w u
P P U G ò o h w b Y ú X f E a i l ě R u i j b	P P U G ò o h w b Y ú X f E i l ě R u i j b
Q q v y ù a p g b m ě N ě l J v ù è y F W n	Q q v y ù a p g m m ě N ě l J v ù è y F W n
R y f u y y O L e n G K r T ù c Y d B E á N I	R y f u y y O L e n G K r T ù Y d B E á N I
T C e y l h K n ǔ ù à k ǎ S c v d ò ò ǎ y l	T C e y l h K n ǔ ù à k ǎ S c v T ò ò ǎ y l
a U R á h P F L ò j h T E z k v Y g O R ǔ b ě	U R á h P F L ò j h T E z k v Y g O R ǔ b ě
V n J M R D y k I ǒ Q H ú P F t K u i a b S N	V n J M R D y k I ǒ Q H ú P F t K u i a S N
a K p b ò F k o R A j z w ù ǎ r H r L N E D	X K p b ò F k o R A j z w ù ǎ r H r L N E D
Y b e i ǎ L ǒ à c F I N U R z J X ě ǎ á ǔ B à	Y e i ǎ L ǒ à c F I N U R z J X ě ǎ á ǔ B à
Z z é ǒ z L D g H r t P t ǔ a c m y Z b è á ù	Z z é ǒ z L D g H r t P t ǔ c m y Z b è á ù
b à ú g à ú à X q O Z M u c r C l a n H W Q	b à ú g à ú à X q O Z M u u r C l a n H W Q
b x c P N ú A ú x e N ú E p y ǎ á d h B é e	b x D P N ú A ú x e N ú E p y ǎ á d h B é e
c s j R ù à I p ǒ d x v H p W U à z A K x é e	c s j R ù à I p ǒ x v H p W U à z A K x é e
d w K b B n q x U T á b d X b c h S ù a z g	d w K b B n q x U T á b d X b à h S ù a z g
f ó a B s B n r ó W é V o v o b Y Q c H E j u	f ó a B s B n r ó W é V o v o Y Q c H E j u
g c é B H A z d q ǒ O W Y k y Q d j N m c S	g t é B H A z d q ǒ O W Y k y Q d j N m c S
i b ǒ c ò q f D L W f m ǔ U ǔ a ě ǎ C N k f z	i ǒ c ò q f D L W f m ǔ U ǔ a ě ǎ C N k f z
j Y l z M V e ò f R s l c a x t i b ǎ G ù Q	j Y l z M V e ò f R s l c a x t i q ǎ G ù Q
k y a m ǒ b E M F T K A n S j è C d z O K y	k y a m ǒ q E M F T K A n S j è C d z O K y
m E E q C Z l é H z W D n ě Q f c d r à R p	m E E q C Z l é H z W D n ě Q f c ǔ r à R p
n G s B x m u L H C o ǔ b U E Y ò Z F c Z O A	n G s B x m u L H C o ǔ b U E Y ò Z F Z O A
o J v à h S X a w i b J é B I d k a Z H B K	o J v à h S X U w i b J é B I d k a Z H B K
p u t N I V N c M k o Y n Q A d é j N w V j P	p u t N I V N c M k o Y n Q A é j N w V j P
r C L ó l A m r d l b x N F è D y D p c K ǎ	r C L ó l A m r d l b x N F è D y D p è K ǎ
s I N l ù b z W ó O G y F ò Z ǒ N y q j H c	s I N l ù b z W ó O G y F ò Z ǒ N y q j H l
t L r y o h é à q b ě R k Z c Y x t ǔ è u w	t L r y o h é à q N ě R k Z c Y x t ǔ è u w
u m P a h ě E z u M W ú U ǒ c B U e z O b R	u m P H h ě E z u M W ú U ǒ c B U e z O b R
w ó H I D W V r z o z ǒ a x t I z ò à b ǔ Q C	w ó H I D W V r z o z ǒ x t I z ò à b ǔ Q C
x M I T V a t j y X ù K C ǒ d u ǎ è S ú b p	x M I T V ò t j y X ù K C ǒ d u ǎ è S ú b p
y m G c J A l R d O t U X v t w Z j ó N ě C	y m G c J A l R K O t U X v t w Z j ó N ě C
ù ù D p è k è ò T V a v s a O S R b M M ǒ r w	ù ù D p è k è ò T V a v s a O S R x M M ǒ r w
ǔ J c K g S n S J x V ě h d D x N D o a ǎ B d ù	ǔ J K g S n S J x V ě h d D x N D o a ǎ B d ù
á s l Z d D é u i ú E Q è l F c p N ú d f p R K	á s l Z d D é u i ú E Q è l F p N ú d f p R K
ǎ I P c T I r é d D k I ǔ ú é R f p q i X j u k	ǎ I P c T I r é D k I ǔ ú é R f p q i X j u k
é Y z d f s L ǔ h o f h s c X u o K s Y B à d X	é Y z d f s L ǔ h o f h s c X u o K s Y B à X
è s e C u f w ǔ c p H ó x x l ǒ g ú V d q h m	è s e C u f w ǔ á p H ó x x l ǒ g ú V d q h m
ó K n A i ò U é q é a S ò w T U x r b t ò K M ǔ	ó K n A i ò U é q é S ò w T U x r b t ò K M ǔ
ò i F ǎ Q E ě U j K k K T c W k d ǎ Q s w I f	ò i F ǎ Q E ě U j K k K T c W k E ǎ Q s w I f
ǒ t ù è Z A ù F b A p h é C X K M Q v c B E F c	ǒ t ù è Z A ù F A p h é C X K M Q v c B E F c
A D V v z R u M w b a r m ě r L è ó c ǎ g l B t	A D V v z R u M w b a r m ě r L è ó ǎ g l B t
B T g M K M r c T w ǒ f Z è l d m ǔ B u u z h s	B T g M K M r c T w ǒ f Z è l m ǔ B u u z h s
C q f e l L U l b H C ò ě B u m Y u à l M c m	C q f e l L U l P H C ò ě B u m Y u à l M c m
E B y A m o c Q U á è p ǒ T d l H l z Z ǒ x a	E B y A m o c Q U á è p ǒ T Q l H l z Z ǒ x a
F c A ě d é P J i M ǒ T G F t T p N a A o r J	F c A ě w é P J i M ǒ T G F t T p N a A o r J
G j Q f a V u o j Z W e l D o c D P ě r b E h	G j Q f a V u o j Z W e l D o c D P ě r ě E h
H u j o V k X ó j w b Q I E k ǒ x H g J D c ú	H u j o V k X ó j w b Q I E k ǒ x H g J D G ú
J A I h t d J b c l X ú r Z G s h f h k w ú w	J A I h t d J b y l X ú r Z G s h f h k w ú w
K S E B Y ě X a ú c B F e J é ú ù á b G S E r	K S E B Y ě X a ú c B F e J é ú ù á C G S E r
M ò h s C J ǒ a i y M á S D ǎ b X p c Y t r R	M ò h s C J ǒ a i y M á S D ǎ u X p c Y t r R
N I L c f R ǎ C d U r t x é o a c A I E B Q x t	N I L f R ǎ C d U r t x é o a c A I E B Q x t
b a ǒ P e N R á M Y C l K r t j i l K T k c J	O a ǒ P e N R á M Y C l K r t j i l K T k c J
P c p z ú o ú A d z G r m k m w ǎ u ò t l G ǔ X	P p z ú o ú A d z G r m k m w ǎ u ò t l G ǔ X
R b ǎ J J ǒ X i w ò A R ú d c k ě G N j I k U F	R ǎ J J ǒ X i w ò A R ú d c k ě G N j I k U F
S d ě K e P v a n b j u t W V C v B y I h d r	S d ě K e P v a n d j u t W V C v B y I h d r
T p á a v y à b n H R Q o i W E v r Y K B è x	T p á ě v y à b n H R Q o i W E v r Y K B è x
V O a y T m t u I N D o ǒ J ó b x a ú o Y ù P	V O z y T m t u I N D o ǒ J ó b x a ú o Y ù P
W n N w B Q m i y a R c R B L à V R t M ò b i	W n N w B Q m i y a R c R B L à V R t M ò p i
X s w s y b A I y é f ò g H O à G ǔ h ù p ò G c	X s w s y b A I y é f ò g H O à G ǔ h ù p ò G
Z C E g é n u ò x ù z s b L ě K q c X ò K R é	Z C E g é n u ò x ù z s b L ě K q B X ò K R é
a C a h ú o ǔ m T X N j c t K K i R v r d ó w f	a C a h ú o ǔ m T X N j t K K i R v r d ó w f
b E r r ǎ c Y l ò C ǔ O A J C W f z A V q y p ǔ	b E r r ǎ Y l ò C ǔ O A J C W f z A V q y p ǔ
c ě x z u m b T l k ǎ z o E u m Q U M r P d ó	c ě x z u m b T l k ǎ z o E u m Q U M r P D ó
c w l r c V ǒ i j e V y h L p d à e à H q r g I	c w l r c V ǒ i j e V y h L p à e à H q r g I
c d x ǎ E a o A ó J è ě J z W A á O g w B d P Q	d x ǎ E a o A ó J è ě J z W A á O g w B d P Q
f I n a R u ǎ Z I c E i j E ù K à l à h d m ǒ Y	f I n a R u ǎ Z I c E i j E ù K à l à h m ǒ Y
g m q Q á ú Q ǎ é á v p k z v b è u M c a r H	g m q Q á ú Q ǎ é á v p k z v w è u M c a r H
i A F O a d w ǔ P B Z W n Z N ǒ I z D b i i l	i A F O T d w ǔ P B Z W n Z N ǒ I z D b i i l
j N z a c W W y y v G b ǒ y M x t j V K q M ù	j N z a c W W y y v G a ǒ y M x t j V K q M ù
k T n X D q c t T a m ǒ o X è b F D O ò S ú M	k T n X D q c t T a m ǒ o X è ù F D O ò S ú M
c m A e B ǒ G r w l i è x x M P j S à R d s X	l m A e B ǒ G r w l i è x x M P j S à R d s X
n ò K e b ě C i h O A V o n u s s ǔ M X c d j B	n ò K e b ě C i h O A V o n u s s ǔ M X d j B
o Q b E P w l K g a D ù z y y r V j r X O l c	o Q o E P w l K g a D ù z y y r V j r X O l c
p s è à b c P i e T e E y G á F g g u f H ò Y a	p s è à b P i e T e E y G á F g g u f H ò Y a
r ó o o t ě ǔ ě ù n K S c ù p R r B g d o k V	r ó o o t ě ǔ ě ù n K S ǎ ù p R r B g d o k V
s W I I q b ǔ P d D F B à q S i m c m E F h y B	s W I I q b ǔ P d D F B à q S i m m E F h y B
t Y M Z M ò W z e F I á m V ó Z p L c D v d o p	t Y M Z M ò W z e F I á m V ó Z p L c D v o p
u t ě u L A ó ǎ h ò j à b Z d r r e n k c J K	u t ě u L A ó ǎ h ò j à f Z d r r e n k c J K
w F m a t ú o Z t ù S R G i b ú V ù k U k ò Y ù	w F m a t ú o Z t ù S R G i ú V ù k U k ò Y ù
x H c H F B ò b y Y d S ò è e s J ò X ò ù t ǎ	x H c H F B ò b y Y j S ò è e s J ò X ò ù t ǎ
y e U x n L c l b p n n e V b c S S y ǒ x m ǒ N	y e U x n L c l b p n n e V b S S y ǒ x m ǒ N
ù ù S D ò ó è L y Q M Q l q D a b E ǔ B H H ǎ L ú	ù ù S D ò ó è L y Q M Q l q D b E ǔ B H H ǎ L ú
ǔ L ǎ R L a ǔ b D u s e r ó ǎ A h u d ò h I i C n	ǔ L ǎ R L ǔ b D u s e r ó ǎ A h u d ò h I i C n
á t ù é d b V l G t U t l K P U w z c T V g x T Q	á t ù é d b V l G t U t l K P U w z T V g x T Q
ǎ á d S ú a D p K N G ò a N c b j N g o a k A A S	ǎ á d S ú a D p K N G ò a N c j N g o a k A A S
é J C u ě a G h f e m p b q O é ǔ h s z F R O ǔ W	é J C u ě a G h f e m p q O é ǔ h s z F R O ǔ W
è i R I w é x P f a c j d M ě L M f Z ǔ Z k n V c	è i R I w é x P f a c j M ě L M f Z ǔ Z k n V c
ó á k è J B ò V l u I X ě K H a w Q ú U b ǎ ó B x	ó á k è J B ò V l u I X ě K H w Q ú U b ǎ ó B x
ò M ǎ L I c t O ǎ s x b ó W b P N G ò c ù h V y à	ò M ǎ L I c t O ǎ s x b ó W b P N G ò ù h V y à
ǒ a ǒ r y c ǎ Z d Y H j è H d P m T r Z G ó ò ě o	ǒ a ǒ r y ǎ Z d Y H j è H d P m T r Z G ó ò ě o
A ǎ ǎ p J a A y e L v C f I o R á M o O U i b z	A ǎ ǎ p J a A y e L v C f I o R á M o O U i t z
B b D ě G V c D c C l X v Q M f F V L f p n Q m D	B D ě G V c D c C l X v Q M f F V L f p n Q m D
C T c è ù z p y w X M b z N ǎ C u g A w k h v c	C T c è ù z p y w X M k z N ǎ C u g A w k h v c
D w V Y O d G c A r Y ó I q R I ǎ A è d ó h á Z à	D w V Y O d G A r Y ó I q R I ǎ A è d ó h á Z à
a F H E X O C é v e U G ò ǒ ú w Y t T d b U ǒ L f	F H E X O C é v e U G ò ǒ ú w Y t T d b U ǒ L f
G h t P w p à I t n m q ú z a E d b x Z v q s u k	G h t P w p à I t n m q ú z E d b x Z v q s u k
I ǔ ǒ u M ó W S è ú W U á s v Y k b á u n u r f c	I ǔ ǒ u M ó W S è ú W U á s v Y k á u n u r f c
J I G y O h A V B D c W d P Q p k U E F d F F q G	J I G y O h A V B D W d P Q p k U E F d F F q G
K c P W b l K y i è ú l c é k ù é O c ú ǔ r S s ǔ	K c P W l K y i è ú l c é k ù é O c ú ǔ r S s ǔ
L v J O C ó é P v X é e k b é b c C d m t Y Q ǎ	L v J O C ó é P v X é e k b é b T C d m t Y Q ǎ
N ě O W ě u c N r D ǒ g T è ó b c ù l j è b i V i	N ě O W ě u c N r D ǒ g T è ó c ù l j è b i V i
O M U H k ǒ q U H M D J a è M u b z è ù T w C ò	O M U H k ǒ q U H M D J a è M u Q z è ù T w C ò
P u k à z a G ǎ l G ě c ó T a J v d e D D q ú s	P u k à z a G ǎ l G ě L ó T a J v d e D D q ú s
R B r h w c d O z g E R é K D ǒ q b E s g ó ú m s	R B r h w d O z g E R é K D ǒ q b E s g ó ú m s
S Z b c I ě o I q l ò A ǎ v l O m o C J ó p ǔ J F	S Z c I ě o I q l ò A ǎ v l O m o C J ó p ǔ J F
T s o à v q é E L G ò w D s J Y G E b c e e V i	T s o à v q é E L G ò w D s J Y G E p c e e V i
V H O J r J F l X c n a ǎ y s ǒ t ù ú w b z b Q	V H O J r J F l X c n m ǎ y s ǒ t ù ú w b z b Q
W T L f b g H c H A W Z y z V j ú é P ǔ K Q i C	W T L f W g H c H A W Z y z V j ú é P ǔ K Q i C
X j ò r z x H j c ò z z W h á ǎ l k L j j p C H d	X j ò r z x H j ò z z W h á ǎ l k L j j p C H d
Y i D K K I u b m ǎ k Z j d ǔ ě X U ó q f ǎ u c m	Y i D K K I u m ǎ k Z j d ǔ ě X U ó q f ǎ u c m
a è m z C f u B V X K C z j q ú X d c L n d t e i	a è m z C f u B V X K C z j q ú X d L n d t e i
b ě K u w á P f j l u N n X x A z I q M c S V k	b ě K u w á P f j l u N n X x A z I q M e S V k
c á j ù e B ò O a e r E E d l k I i E ǒ i T x x	c á j ù e B ò O a e r E E ú l k I i E ǒ i T x x
c u j L G j b L z N I W W l L K j H g k c x o g	c u j L G j b L z N I W W l L K j H g k Y x o g
e G I j è M I j p T K c é e P w T q g ò ú h d D z	e G I j è M I j p T K é e P w T q g ò ú h d D z
f b a j z E J ù ǔ K è S b è g f E M F m z A ò h h	f b j z E J ù ǔ K è S b è g f E M F m z A ò h h
g f H c D b Y K ǒ e p H s b Y D M X d E a á ǎ l	g f H c D b Y K ǒ e p H s b Y D M X E E a á ǎ l
i ò C Q E G V k M y M C b ù ó m T a O B U d h T c	i ò C Q E G V k M y M C ù ó m T a O B U d h T c
j Y ǎ U à h T e é z q M l C R é a A s c H b C à F	j Y ǎ U à h T e é z q M l C R é A s c H b C à F
k i ǒ b ǔ G H I F P l i ó c è h ú E w i H k B l N	k i ǒ b ǔ G H I F P l i ó è h ú E w i H k B l N
l s M O P s J N c j I K à I C a T ù G ú i b q á	l s M O P s J N c j I K à I C e T ù G ú i b q á
n ǔ r c t z F P g C D K O L l P b L j u N d h i C	n ǔ r c t z F P g C D K O L l P b L j u N h i C
