grammatical	ungrammatical
ù ù F M a W N H O O I a n q O X ě ù z i T	ù ù F M a W N H O a I a n q O X ě ù z i T
ǔ ě U é ù a l P a è K s I K Y a S à m Y a	ǔ ě U é ù a l P Y è K s I K Y a S à m Y a
á X D U è M I y o I a u O O a s M ě j L H	á X D U è M I y o a a u O O a s M ě j L H
à q p a y T L D t s O S u I T a ǔ ǒ ú J g	à q a a y T L D t s O S u I T a ǔ ǒ ú J g
é è ǒ l B q D U V q a a ǒ á k ù y u q à q	é è ǒ l B q D U a q a a ǒ á k ù y u q à q
è a b C u a y B ú I O L x ǎ H K a t ù X á	è a D C u a y B ú I O L x ǎ H K a t ù X á
ě p f S Q a o E J n ǒ a è a ǔ V ó g ǎ Z i	ě p F S Q a o E J n ǒ a è a ǔ V ó g ǎ Z i
ó u Z a ě ú P N ǎ ǎ á ó P U G C Q m y Q a	ó u Z a ě a P N ǎ ǎ á ó P U G C Q m y Q a
ǒ à Y F L u G t a T C ǔ b l y ǎ a A W D z	ǒ à Y F L u G t a T C ǔ a l y ǎ a A W D z
ú M m n è à U ě W G a a j a u G p e M Y t	ú M m n è à U ě W G a a X a u G p e M Y t
A a ú à ò è w z ù ó a P T D k Z x k J g P	A a ú à ò è w z ù ó a P T D a Z x k J g P
f u a o O w M J p a ǎ a w Q c a Y ě W B p	B u a o O w M J p a ǎ a w Q c a Y ě W B p
D C r h X H M A a a v a Z O A q w Q ú k g I	D C r X H M A a a v a Z O A q w Q ú k g I
E X H X T a i q ě a U ó é I Y r a z n á d	E X H X T a Y q ě a U ó é I Y r a z n á d
F o s x E Q J ú H H T H a ě M a s P K G V	F o s x a Q J ú H H T H a ě M a s P K G V
H ǔ ǎ o O H J T m ú a a q S s F t q ǔ K ǔ	H ǔ ǎ o O H J T m ú a a q S s F t a ǔ K ǔ
I ó W ǎ A c W à a X U a t u A a H j Z g a	I ó W ǎ A T W à a X U a t u A a H j Z g a
J a ǒ S k v K á P ě z ú a A y ǔ a b è a l u	J a ǒ S v K á P ě z ú a A y ǔ a b è a l u
K z ǒ o G a E S Y M ò T a T è F ǔ i y O ó	K z ǒ o G a E S Y M ò T a a è F ǔ i y O ó
M ó ú v R v Z w I a n ǒ A a y V D w x T Y	M ó ú v R v a w I a n ǒ A a y V D w x T Y
N F l è a D f D á a ò X Q a C q L y i ú V C	N F l è a D D á a ò X Q a C q L y i ú V C
O X R v S N s v q F a L ǎ à a X N f à e l	O X R v S N s v q F a L ǎ à a X N a à e l
P z á a y I v a à ǔ á U j B p c p c c L ǎ	P z á a y I v a a ǔ á U j B p c p c c L ǎ
R R C a J y W ù Z m R a ó O g ù l F ǒ a d ǎ	R R C a J y W ù Z m R a ó O ù l F ǒ a d ǎ
S r a l è L f H U K x a u K á a f E F s z B	S r a l è L H U K x a u K á a f E F s z B
U N ò E C I ǎ n I m k z a n Z ù K N Q a a P	U N ò E C I ǎ n I m z a n Z ù K N Q a a P
V a Y G K a B l ě L r ǒ a a è J V F Z á F	V a Y G K a B l ě L r ǒ a Z è J V F Z á F
X E a h l a a M W l g i m A J U C X g w A S	X E a l a a M W l g i m A J U C X g w A S
Y F I C L s H D J t h ó r é V a S a a E v D	Y F I C L s H D J t ó r é V a S a a E v D
e a v u K p J a q y V C a Y l Y s L é ǎ V	Z a v u K p J a q y V C a Y l Y s L é ǎ V
a ǎ x S ú J W è t ě a d G U a W H Y à u V	a ǎ x S ú J W è t ě a T G U a W H Y à u V
a ú U t v m G n l ù L v é a i a u Z f á A Q	a ú U t v m G n l ù L v é a a u Z f á A Q
a G E M t a w ǎ ǔ R M N A N Z c S X r è j	a G E M t a w ǎ ǔ R M N A a Z c S X r è j
a M a m K T p G e ò ǒ à y z z Y u ó A K m	a M a m K T p G a ò ǒ à y z z Y u ó A K m
a U C a P ǎ z k ě ě J m V P o x I T U O x	a U C a P ǎ a k ě ě J m V P o x I T U O x
a d a ú C á z J G x U ú Q n D a Z y E Z o H	a a ú C á z J G x U ú Q n D a Z y E Z o H
á a u n m a R J V j q D ò á X U s u á ǔ ǎ	a a u n m a R J V j q D ò á X U s u á ǔ ǎ
a q ó e é a o ó p o I ò a k ò e R R L ù F ó	a q ó é a o ó p o I ò a k ò e R R L ù F ó
a x ò ě v Z m Q a g C L M L a ú j ě G e p	a x ò ě v Z m Q a ò C L M L a ú j ě G e p
l o W a c J a H ǎ E v ò ù è K M K B Z k G	l o W a a J a H ǎ E v ò ù è K M K B Z k G
n è ǒ V v Q ǒ D b y B x U a w a à a H á b o	n è ǒ V v Q ǒ D y B x U a w a à a H á b o
o Q C è l q w a Z H s K N h N u a ǎ N ó a w	o Q C è l q w a Z H s K N N u a ǎ N ó a w
p e a ě Y s C é a ǎ H ó u a g c t v ǒ u q E	p a ě Y s C é a ǎ H ó u a g c t v ǒ u q E
r ǔ o s ě a z o á c ù a P ǒ W s X á a i h	r ǔ o s ě a z o á X ù a P ǒ W s X á a i h
s é a Y I z G P p T O e a p u ǔ ǒ W a Y G v	s é a Y I z G P p T O a p u ǔ ǒ W a Y G v
t X z y è T D Y V T a g á ù M a O a ò D n	t X z y è T D Y V T a o á ù M a O a ò D n
u u a a M x s J U ǎ è Z h Q ǒ à X R a é u P	u u a a M x s J U ǎ è Z Q ǒ à X R a é u P
w E N w B W ǔ s á t a N f M ú H a a é ò i á	w E N w B W ǔ s á t a N M ú H a a é ò i á
x a z q O J ǒ J è E X P s H a a ù a m R Z l	x a z q O J ǒ J è E X P s H a ù a m R Z l
y s y a o u v è B ǔ B a ě X A B à R r O a a	y s y a o u v è B ǔ B ě X A B à R r O a a
ù ǔ ó x u è b v ú u ǎ ǔ a ó L ò n x a ó è a	ù ǔ ó x u è ù v ú u ǎ ǔ a ó L ò n x a ó è a
ǔ R r a u O Y r ó R a n ǒ D ú é N K á C O n	ǔ R r a u O Y r ó R a n ǒ a ú é N K á C O n
á Z ú r C a c ǎ Z à S S á a é V n M D m a l ó	á Z ú r C a ǎ Z à S S á a é V n M D m a l ó
à a w n n X K a S x e U r è U I m a D I G W T	à a w n n X K a S x U r è U I m a D I G W T
ǎ y p D B ǒ u x è S é L z ǔ a O H a e T P V	ǎ y p D B ǒ u a è S é L z ǔ a O H a e T P V
è R a z V A P R a G e p F R n V E y r C I g	è R a z V a P R a G e p F R n V E y r C I g
ě m w q J O a U ě f ǎ ě y n N a ú ó M a V é	ě m w q J O a U ě u ǎ ě y n N a ú ó M a V é
ò ò a ǔ a u ó ó m W D B I Z I z M C v k a M s	ò ò a ǔ a u ó ó m W D B I Z I z M C v a M s
ǒ O F a n à a u M b A O X m N L H a é ě S y	ǒ O F a n à a u M è A O X m N L H a é ě S y
ú m v a à G J a D y E a ě Q v t a i U w K r	ú m v a à G J a D y E a ě Q v t n i U w K r
B ò ǎ ù C P ǎ C a D a t g b q O f s V L F y	B ò ǎ a C P ǎ C a D a t g b q O f s V L F y
C D U ǔ à u V t ě R á ě O U a y a ù m è U á	C a U ǔ à u V t ě R á ě O U a y a ù m è U á
a ě a P M X I a r A w V m a F è A R b e G u	E ě a P M X I a r A w V m a F è A R b e G u
F M a ǒ Y ě a à é é k h r s G I H x M R q K	F M a ǒ Y ě a à é é a h r s G I H x M R q K
G Q a è A g Z é L q a a d ò O P z P U U a Q é	G Q a è A Z é L q a a d ò O P z P U U a Q é
H a V a A à R N z Z ù j ǔ ě q ǎ ǎ F h ǔ i D	H a a a A à R N z Z ù j ǔ ě q ǎ ǎ F h ǔ i D
J ǒ ú a a x t ǔ K v b A R Z A é F d b C r g	J ǒ a a a x t ǔ K v b A R Z A é F d b C r g
K T é L B I J a A F ú J a l G o y M y P E l	K T é L a I J a A F ú J a l G o y M y P E l
L a a ú S a è t I M v a é o G é h E J C ò f	L a a ú S a è t d M v a é o G é h E J C ò f
M z ò a o c a o a l ǒ ǔ o u R C K H F P i u	M z ò a o L a o a l ǒ ǔ o u R C K H F P i u
k E t Z l ú a y ě G Q v p a a ǔ V v q d é Q	O E t Z l ú a y ě G Q v p a a ǔ V v q d é Q
P j a r J s C Z A V a R F Z a Q y B M N ó z	P O a r J s C Z A V a R F Z a Q y B M N ó z
Q r I t M l P à a g w B á J Q p a B ǎ l a s	Q r I t M l P à a R w B á J Q p a B ǎ l a s
S F a Q a ú g R i F I u è y K G ò A V S G F	S F a Q a a g R i F I u è y K G ò A V S G F
T S E a a ǎ H Y ǒ L x j ě F t è w R y Y a B	T S E a a ǎ H Y ǒ L x O ě F t è w R y Y a B
U R L U N a E H F X a V v ò n à r o u à k B	U a L U N a E H F X a V v ò n à r o u à k B
V t z s I a t p x U q z R Q ò a ó ò ǎ N t D	V t z s I a t p x a q z R Q ò a ó ò ǎ N t D
X ú ǔ a H L a V P a U z O M D C E a S p w G	X ú ǔ a H L a V P a U z O M D C E ò S p w G
Y g S a U W l è z á l a ǔ a ù R n w Z d é J ǔ	Y S a U W l è z á l a ǔ a ù R n w Z d é J ǔ
Z V ǒ e a U l O Q G M a I p a G Q k k V t T	Z V ǒ à a U l O Q G M a I p a G Q k k V t T
a ǎ ǎ u i a l a R è ó s t U f ǒ z m f M F B M	a ǎ ǎ u a l a R è ó s t U f ǒ z m f M F B M
a ú U P x O w X x ò ù W Z ǒ e a C t a Y r d v	a ú U P x O w X x ò ù W Z ǒ a C t a Y r d v
i G ǎ z E X à m a D I z a S N W Q I h G k x	a G ǎ z E X à m a D I z a S N W Q I h G k x
a N ú K ǎ r Q F W T ě r a ě ě á M A m z S ǒ	a N ú K ǎ r Q F W T ě r a ě ě á M A a z S ǒ
c U B a è I I à a à e b a h I x ǔ ǔ P f B m	a U B a è I I à a à e b a h I x ǔ ǔ P f B m
a ǎ ě U H C J u S a á M Q B p K X O á O ě k	a a ě U H C J u S a á M Q B p K X O á O ě k
a a p V P b J o a i x J o m q l X n W V M U	a a p V P C J o a i x J o m q l X n W V M U
a s B r M D y q ǔ a Z ě s S F v f I p z a q	a s B r M D y q ǔ a Z ě s S F v ǔ I p z a q
a x a v T J Q O A J E l ǎ m W ǒ Q i S k i r	a x a v T J Q O A J a l ǎ m W ǒ Q i S k i r
l z p F T à ú a ó r i x p ě a T y U D ǔ a h B	l z p F T à ú a ó r x p ě a T y U D ǔ a h B
n T I t K z O C ú L T v a I ù l J a R G p s	n T I t K z O C a L T v a I ù l J a R G p s
o n é T d X y G z a S á a y p ù w Y T I a ú ǔ	o n é T X y G z a S á a y p ù w Y T I a ú ǔ
p y a K a y Y v G e Y a ù L y S Y x W C è s R	p y a K a y Y v G Y a ù L y S Y x W C è s R
r C a P a D I H Y l q ǎ X B s C u q Q ǔ X Z	r C a P a D I H Y l q ǎ X B s C u q Q ǔ a Z
s a à á z a D h v T e Z ó á z v q ò r o c F	s a à á z a a h v T e Z ó á z v q ò r o c F
t x F F F e S ò G C a R B a a ú r j H g R s	t x F F F G S ò G C a R B a a ú r j H g R s
v B p g a P G S v r ǒ W D I a w B a E f n S r	v B p a P G S v r ǒ W D I a w B a E f n S r
w f N ù R o a B J x B C X p Z a F a n ǔ O V Y	w N ù R o a B J x B C X p Z a F a n ǔ O V Y
x Q Z a P a u d P F h P g M C T u Z G ǎ Z X	x Q Z a P a a d P F h P g M C T u Z G ǎ Z X
y a K R U t Y w R à e ǎ Y x P é D a a r Q ù E	y a K R U t Y w R à ǎ Y x P é D a a r Q ù E
ù ǔ L z V o a ò K s ò H B a n w X m Z c a R ǎ	ù ǔ L z V o a a K s ò H B a n w X m Z c a R ǎ
ǔ H M ó r F w ó a W u C á ě S t V f a u u a W q	ǔ H M ó r F w ó a W u C á ě S t V a u u a W q
á Y p t H R B ǎ I à q ǒ o ě A a G a G ǒ e a A B	á Y p t H R B ǎ I à q ǒ o ě A a G a G ǒ a A B
à a X z O Y g V A V ú R a X Z L t ó a C g C x ù	à a X z O Y V A V ú R a X Z L t ó a C g C x ù
ǎ y r Z a z x p a B X T F ò x è b B M è B w X	ǎ y r Z a z x p a B X T F ò x è a B M è B w X
è K B k a r M ù O u V X u H G P a a è Q V Z E X	è K B a r M ù O u V X u H G P a a è Q V Z E X
ě U v é R y U P i a a a u m k f é k z X l D ó	ě U v é R y U P F a a a u m k f é k z X l D ó
ó a o L ǒ M ǔ L a J N E P h C D a à ó R Q Z P	ó a o L ǒ M ǔ a a J N E P h C D a à ó R Q Z P
ò r Z o W ǎ Z E a Y e a O à a H e b L j ú ù T	ò r Z o W ǎ Z E a Y r a O à a H e b L j ú ù T
ú J w a t k l T U Q H P J R o W v M R U a V a	ú J w a t m l T U Q H P J R o W v M R U a V a
A a Q a Q p L l à ě ò A ǒ n O ǔ r d I Y ǒ m E a	A a Q a Q p L l à ě ò A ǒ n O ǔ r I Y ǒ m E a
B y W ò ù X ě ǒ a D w U Q H J a q S V z T A D	B y W ò ù X ě a a D w U Q H J a q S V z T A D
D M ù R ó ǎ X L t I O a V ú a l m w S q U ó H	D M ù R ó a X L t I O a V ú a l m w S q U ó H
E U d a H S ǎ G u w a x z T C Z a ǒ G N B ú U b	E U a H S ǎ G u w a x z T C Z a ǒ G N B ú U b
F a G v I w ú G l t ǔ B a ǔ p h E y è ǔ a I E	F a a v I w ú G l t ǔ B a ǔ p h E y è ǔ a I E
G t v x y H ǒ ú ó E D a a Z F a a w O B Z s l á	G t v x y H ǒ ú ó E D a a Z F a w O B Z s l á
I ò w a I y u B G t á A Y J R a L l u n l z á	I ò w a a y u B G t á A Y J R a L l u n l z á
J P ó o C è t F L ó N ǒ F a a è a W a P t F Z é	J P ó o C è t F L ó N ǒ F a a è a W P t F Z é
K X a M ù z m W a m J t F f ǔ Q a G Y P t U ǒ N	K X a M ù z m W a m J t F ǔ Q a G Y P t U ǒ N
L s S K Q S x a g B r a n ù a z A ù X ú T ě q	L s S K Q S x a H B r a n ù a z A ù X ú T ě q
N G d O v a D é Y D a Y m T Z m á a N ó á h T g	N G O v a D é Y D a Y m T Z m á a N ó á h T g
O a ò t G à E a n q t i N Q R v w r w a T á ǎ l	O a ò t G à E a n q t N Q R v w r w a T á ǎ l
P r z u E l k J r a n B a z K é a w L V i n l I	P r z u E l J r a n B a z K é a w L V i n l I
R F a ó u D ú ò o a g p ú l X C G m m ó j u s	R F a ó u D ú ò o a a p ú l X C G m m ó j u s
S U é a L ò C r M q a G K C X x ó R D F U q á	S U é a L ò C r M q a G K C X x ó R a F U q á
T m E ǔ p ǎ é D a D M é ǔ p a b à ě a Z A N è l	T m E ǔ p ǎ é D a D M é ǔ p a à ě a Z A N è l
a D a D a ǔ a s l W o z r V y b F d f O J á O	V D a D a ǔ a s l W o z r V y b F d f O J á O
W V P a H a D Q Y ó V N k D y v z l u x F y M	W V P a H a a Q Y ó V N k D y v z l u x F y M
X a t Z L J E V a N ǔ p B F X J Q I N ú p G V	X a t a L J E V a N ǔ p B F X J Q I N ú p G V
Z i ǔ y y m w W a U Z T a J a á X F á p F U d f	Z ǔ y y m w W a U Z T a J a á X F á p F U d f
a ù n ó v F d a z A o N m C M ǒ T Z C J a T i u	a ù n ó v F a z A o N m C M ǒ T Z C J a T i u
a è a Y A M K è B w i W a X o F c Y E O G t d W	a è a Y A M K è B w W a X o F c Y E O G t d W
a B ó n f U W w y á x x V S à ò O ó a ú a ě N S	a B ó n U W w y á x x V S à ò O ó a ú a ě N S
a f L è a a ǔ Y m b m N O Y R ù J ú M á H é Q	a I L è a a ǔ Y m b m N O Y R ù J ú M á H é Q
a O o S v E ǔ ò é W p T a u Y s j E n a c I D	a O o S v E ǔ ò é W p T a u Y s p E n a c I D
a W f P q ú a G u n á B Z U J T a B ò T N L W	a W V P q ú a G u n á B Z U J T a B ò T N L W
Q a L Y a ǔ l l e è K f W a S ú d q K m V v ó	a a L Y a ǔ l l e è K f W a S ú d q K m V v ó
a m e m l ǎ A N W S q H Y l M v a a z ó W w U	a m s m l ǎ A N W S q H Y l M v a a z ó W w U
a u f D G o N a l l j V C I n X H S E i X g U	a u a D G o N a l l j V C I n X H S E i X g U
l b G ù R J C l a à a D a V h B ǒ g G k Q F e è	l G ù R J C l a à a D a V h B ǒ g G k Q F e è
m a O N B a S è W o L M l g M r y m a P F é G	m a O N B a S è W o L M l E M r y m a P F é G
o é p c è M m Z Q N w à ǎ T a x S a W u o h v	o é p a è M m Z Q N w à ǎ T a x S a W u o h v
p T m y O f a ǎ V E B z a a w T è K O I X X R f	p T m y O a ǎ V E B z a a w T è K O I X X R f
q q p ò W G w a ò A P o H O n O o W o a é Y V	q q p ò W G w a a A P o H O n O o W o a é Y V
s ě a W l T Z U y q y a R I U N l a Z U F L ó a	s ě a W l T Z U y q y a R I U N l Z U F L ó a
t K a L è ǒ t o E d a K H à a O j a Z Z V N V	t K a L è ǒ t o E l a K H à a O j a Z Z V N V
u ǔ L á s s s I r E ǎ Q x ǒ V K a a S s K V V	u a L á s s s I r E ǎ Q x ǒ V K a a S s K V V
w ǎ a H N U I M è Q L à á N u a k G n k q ě x	w ǎ a H N U I M è Q a à á N u a k G n k q ě x
x E N y O a P F w è a s S q i K H Z ù v v ǔ F	x E a y O a P F w è a s S q i K H Z ù v v ǔ F
y Y a W H Y a z T v B s ò d I Y D a c O l ù ò	y Y a W H Y a z T v B s ò x I Y D a c O l ù ò
ù ù ó L a ù n n a J o p A ò t R n m ǒ S r ó q ó	ù ù ó a a ù n n a J o p A ò t R n m ǒ S r ó q ó
ǔ J ǎ á X a V n q ó a X x A p G L è ǔ z W n U o	ǔ J ǎ á a a V n q ó a X x A p G L è ǔ z W n U o
á a w ó a E n g R Q w u V I q a E I e ǎ u p V Q	á a w ó a E n S R Q w u V I q a E I e ǎ u p V Q
à u x V ǎ r ě P O B L W N H z I l a F a ú K I ù	à u x V ǎ r a P O B L W N H z I l a F a ú K I ù
é K X ě o A v e Z C N n z a à m a b V á r G V g	é K X ě o A v a Z C N n z a à m a b V á r G V g
è q z z n ù C i Q A a à a V l U i p z m i g z à	è q z z n ù C a Q A a à a V l U i p z m i g z à
ó ǔ o o ǒ a ó x a ǔ ù I é ě X s ú H U Q à B F j	ó ǔ o o ǒ a ó x a ǔ ù a é ě X s ú H U Q à B F j
ò B r a a w h ǒ S C q ǔ N n ú g B Z j I ě ǎ ǔ W	ò B r a a a h ǒ S C q ǔ N n ú g B Z j I ě ǎ ǔ W
ǒ J z o O a ě ǒ ǔ v ǒ D a X W L m é Z ǒ y R i J	ǒ J z o O a ě ǒ ǔ v ǒ D a X W L a é Z ǒ y R i J
A á ó h w a s S w ě à o a ò H a x T Z è A W g P ě	A á ó w a s S w ě à o a ò H a x T Z è A W g P ě
B J W o a I a j n K B e L è U g y k t s t w r v	B J a o a I a j n K B e L è U g y k t s t w r v
C a a á C J G y ó Q E e W X u ò e ó ǒ T d x F Z	C a a á C J a y ó Q E e W X u ò e ó ǒ T d x F Z
D p B D n ǔ X v a V Y à I F a D ò s G a a X L Z	D p B D n ǔ X v Z V Y à I F a D ò s G a a X L Z
E w a X b a D F z é X a á m y l p q l ǎ N j S T a	E w a X a D F z é X a á m y l p q l ǎ N j S T a
G N s b ě a G ù a ó q z a X t P z ó H w y y à c	G N s O ě a G ù a ó q z a X t P z ó H w y y à c
H Q u X ó F L ú a a ǔ p m J H r O ú v a z C a ě	H Q u X ó F L ú a ǒ ǔ p m J H r O ú v a z C a ě
I p s u m Q Y a J ó ó g K I S a ǎ è P P á U s C a	I p s u m Q Y a J ó ó K I S a ǎ è P P á U s C a
K B t w a A ò X W t M z p a V é F w q L F u à g	K B t w a A ò X W t M z p a V a F w q L F u à g
L Z ó G a a O ǔ H y Y C V m q ě n j F z a I o l F	L Z ó G a a O ǔ H y Y C V m q ě n F z a I o l F
M á a n O ǎ Q é Q ù a ú à ǔ S G ú w E x z x V t	M a a n O ǎ Q é Q ù a ú à ǔ S G ú w E x z x V t
O á a ǎ Z t W a O z I C ó J H è R y J L á B ó ǔ	O á a ǎ Z t W a O a I C ó J H è R y J L á B ó ǔ
P ú K v P D a l Y D é Z x g P ǔ U a M S x I d à	P ú K v P D a l Y D é Z x a P ǔ U a M S x I d à
Q q H u m è R g ù D J y N F L X u Y O G a a a é	Q q H u m è R U ù D J y N F L X u Y O G a a a é
S C a H u n J a ó f K H A e G t g R H T Y a q e	S C a H u n a a ó f K H A e G t g R H T Y a q e
T X n ě J J X w a M z S C a o E Q b Y X A J h s	T X n ě J J X w a a z S C a o E Q b Y X A J h s
U n g r s a l m t N a ǎ w X è m a L ù é l r W N	U n y r s a l m t N a ǎ w X è m a L ù é l r W N
W ě d O a z J I T a M a h Y P V O E F T a ò P S n	W ě O a z J I T a M a h Y P V O E F T a ò P S n
X I X ù C ò q L C T V B a l t a u m e s B u S ú a	X I X ù C ò q L C T V B a l t a u m s B u S ú a
Y Y a x N a N o a a m f ò A è w A b L i é j w ě M	Y Y a x N a N o a m f ò A è w A b L i é j w ě M
Z p L ǒ s P Q Q s W P L a a u e ǒ a r Y f ě L g e	Z p L ǒ s P Q Q s W P L a a u ǒ a r Y f ě L g e
a è p F F ò a q i B a z O h r q n V b j V U o Y	a è p F F ò a q é B a z O h r q n V b j V U o Y
a B w T ò u y B è ě a ú l q T á z X x d y B D H	a B a T ò u y B è ě a ú l q T á z X x d y B D H
l I R o a a ǒ á u b G S á H o U ú C q q p w m ò	a I R o a a ǒ á u b G S á H o U ú C q q p w m ò
a O á y W Q K ò a f ò D à k p J d ù A R ě K s ě	a O a y W Q K ò a f ò D à k p J d ù A R ě K s ě
a V B C a A é U u ó ě u x J M á B Y à I ǒ ò g ù	a V B C a A é U u ó ě u x J M a B Y à I ǒ ò g ù
a G G B v a E g A k S o ù T V v s C ě S ǒ M z c	a a G B v a E g A k S o ù T V v s C ě S ǒ M z c
a m Y Z G q P é T a ú é e X U B a p o é p t ò ě ò	a m Y Z G q P é T a ú é X U B a p o é p t ò ě ò
a t è F r j u K ǔ O O w Z Z T n a u w ǔ H ǔ p a H	a t è F r u K ǔ O O w Z Z T n a u w ǔ H ǔ p a H
l L O è P z B a F q w é D r è è X ù R a à R s ǒ	l L O è P z B a F q w é D r è è X ù R a a R s ǒ
m a E Q o O l L x X I J o à r ó l l ǒ l T a S t	m a E Q o O l L x X I J o à r ó l l ǒ l T a a t
n d o P ú I O Z X x N ě Q a a a h P m Y q M K k X	n o P ú I O Z X x N ě Q a a a h P m Y q M K k X
o z é a U n S w N a ě k J X J è U ú U M J z k r	o z é a U n S w N a ě a J X J è U ú U M J z k r
q ǒ N a H è ě a r a u ǒ a T R e S m t R á U d U	q ǒ N a H è ě a r Z u ǒ a T R e S m t R á U d U
