grammatical	ungrammatical
b k G V U t R á z N j J s ǎ O C á W è w	b g k G V U t R á z N j J s ǎ O C á W è w
d ǔ ò o V T L x E W i P R I P M J K c à	d ǔ ò o V T L x E W i P R I P M g K c à
e T ǎ u P W ó ù u à v N d r F U X ó é h	e T ǎ u P W ó ù u à v N d r F U X g é h
f Y w V u Y t H M i x k n U r w B f A I	f Y w V u Y t H M i x k n U r w B g A I
g g c c J Y o ǎ R j c h á è w A j ǔ J G	g R c c J Y o ǎ R j c h á è w A j ǔ J G
h x W l é o c è O t y g S g d j k P A q	h x W l é o c è O t y g S d d j k P A q
j ó Z i ò G ǎ K J x ǒ C M o I W H h C S	j ó Z i ò G ǎ K J x ǒ C M o I W g H h C S
k D O C F à z é A v f B N i m C é c t j	k D O C F à z é A v f g N i m C é c t j
l F ó J á F c á á x Q e G h N J E T V D	g l F ó J á F c á á x Q e G h N J E T V D
m c m J t B k ò y V l E c Z B c ù I v a	m c m J t B k ò y V l E c Z B c ù I v g a
n y ě h ě B r ǎ C s j b N ò G B L p G J	n g ě h ě B r ǎ C s j b N ò G B L p G J
p F h t z B F q m s I o F l M W t x i H	p F h t g B F q m s I o F l M W t x i H
q a ù s M f h g v o N G g ó k b L c s q	q a ù s M f h v v o N G g ó k b L c s q
r z ú I è d Z ě ǎ á ú d V t b Z e Q C G	r z ú I è d Z ě ǎ á ú d V t b g e Q C G
t A ó à j a j ù é r q V M F R é D u e Z	t A ó à j a j ù é r q V M g R é D u e Z
u a X q E T e A ó I h I ǎ ó U T I b s J	u a X q E T e A ó I h I g ǎ ó U T I b s J
v q á W s U M U P ǎ ó h o I ó c e K I T	v q á W s U M U P ǎ ó h o I ó c e g K I T
x K Y e L S Q q k f k P i P h S D S i s	x K Y e L S Q q k f k P i P h S D S i s g
y Z b s K J x u j H J l à S J M k B k A	y Z b s K J x u j H J l à S J M k B g A
ù ǔ Q è ǔ ǒ V j G Q C C k i S f O A E o ú	ù ǔ Q è g ǔ ǒ V j G Q C C k i S f O A E o ú
ǔ I è ǒ M U H m v H X l ǒ q w á D W v F à	ǔ I è ǒ M U H m v H X l ǒ q w á D W v g F à
á R ú o N X é u é h V N o ù z h K h E n w	á R ú o N X é u é h V N o ù z h K h E g n w
à q t ǔ w ě H I ǔ H g g e w e X M d A k S	à g t ǔ w ě H I ǔ H g g e w e X M d A k S
é A ó e d S A é W P A D c i p S q ǒ q j ǔ	é A ó e d S A é W P A g c i p S q ǒ q j ǔ
è L y W Q V y ě k è ò K q è F A r Z F z Z	è L y W Q V y g ě k è ò K q è F A r Z F z Z
ě r v b a U a P ǒ O j N ù j p a D T n è x	ě r v b g a U a P ǒ O j N ù j p a D T n è x
ò ǎ I t L ǒ C i e é e c z I à A w D J Q è	ò ǎ I t L g ǒ C i e é e c z I à A w D J Q è
ǒ O S S e q Y g Z u O g r ù o D e ǎ u à B	ǒ O S S e q Y g Z u O g r g o D e ǎ u à B
ú b n f I h w z w ò S x b H J f i i W d Y	ú b n f I h w z w ò S x b H J f i g i W d Y
A z T à ú v ó I N c u d W x P N e B à ò i	A g z T à ú v ó I N c u d W x P N e B à ò i
C L I ǔ z q P k y j Y U è ǔ z Y o d O ú ú	C L I ǔ z q P g y j Y U è ǔ z Y o d O ú ú
D f A P I p r H c L S D ù Y Y s T h I I O	D f A P I p r H c L S D ù g Y Y s T h I I O
E v ǔ ǎ K n s i Y V v F U j F m Z y S L ǒ	E v ǔ ǎ K n s i Y V v F U j F m Z g S L ǒ
G ǒ N Q D S D ò X v H D y u d d ě ě n k Q	G ǒ N Q D S D ò X v H D y u g d ě ě n k Q
H E L B D q K g a g w w L h R x T a N U S	H E L B D q K s a g w w L h R x T a N U S
I Y é D ǎ à n ǎ E r ǎ è H m G d x è F s Q	I Y é D ǎ à n ǎ E r ǎ è H m G d x è F s g
J s Z C r ó o h N A ó S h u è e ǎ A L b H	J s Z C r ó g h N A ó S h u è e ǎ A L b H
L E j y ó S A B F q E p ó W O è T y m f ǒ	L E j y ó S A B F q E p ó W O è T g m f ǒ
M c V o w ě o X F U G H F G è ó b ú s F X	M c V g o w ě o X F U G H F G è ó b ú s F X
N n m é o ú G O B m O w ó M á E A p G w A	N n m é o ú G O B m O w ó M g E A p G w A
O t q n ǒ i d J D m K r u r p i y b y w L	O t q n ǒ i d g J D m K r u r p i y b y w L
Q ó x y à t A r d t B K r I Q P ò s k F r	Q ó x y à t A r d t B K g r I Q P ò s k F r
R W Y v ù i R F é u K ǎ E I W E Q ó ù ò ǔ	R W Y v ù i R F é u g ǎ E I W E Q ó ù ò ǔ
S p F J t M C ě ù o i C ó ò B y Q B ú ǔ B	S p F J t M C ě ù o i C ó ò B y Q g B ú ǔ B
U ǔ q t C t R u Q B M G A Z f C K R p O Y	U ǔ q t C t R u Q B M G g A Z f C K R p O Y
V E U ǎ Q Z á D E J o e f ú x E d c P K ǎ	V E g ǎ Q Z á D E J o e f ú x E d c P K ǎ
W k ú g Z g j ǔ e e c z u ò à Z p á á M H	W k ú n Z g j ǔ e e c z u ò à Z p á á M H
X y ú é D I á Y M T L b Q h f A x Q ú s ò	X g y ú é D I á Y M T L b Q h f A x Q ú s ò
Z ǒ ǎ ě V M G ǎ ě K n q m z G R d p O c Y	g ǒ ǎ ě V M G ǎ ě K n q m z G R d p O c Y
a W b è m Y a m c á T r ù f b i ù é ò ò p	a W b è m Y a m c á T r g ù f b i ù é ò ò p
b r à ó I f E y e D l V r Q j B y è ě y H	b r g ó I f E y e D l V r Q j B y è ě y H
d ě e y à l á l T z z ǔ l q é ù p è ě R j	d ě e y à l á l T z z ǔ l q é ù p è ě R j g
e P O M ě ù i d L j L I e p ǔ o W v j X Q	e P O M ě ù i d L j L I e p g ǔ o W v j X Q
f k ù v t ù m S H s z ǎ H è P e é h è M x	f k ù v t ù m S H s z ǎ H è P e é g h è M x
g y u f L z f M L ǒ g J K v W N M x P h ú	g y u f L z f M L ǒ F J K v W N M x P h ú
i L z Z K C H v S E V J b A ě h j i I h G	i L z Z K C H v S E V J b A ě h j i I h g G
j c V k Z g h v T P ǎ ù T G W K r L g X é	j g c V k Z g h v T P ǎ ù T G W K r L g X é
k p R L x i G F C ǎ ě I F d B d h ǔ i z ú	k p R L x i G F C ǎ ě I g d B d h ǔ i z ú
m ǒ E l y V á B N p N C ù x à y h N R u ǔ	m ǒ E l y V á B N p N C ù g à y h N R u ǔ
n U l ǔ V v F c X X C L d ǎ k ě O Q I U é	n U l g ǔ V v F c X X C L d ǎ k ě O Q I U é
o q I o ò à F D g W ǒ w á W g T Q p o s H	o q I o ò à F D g W ǒ w á W g T Q p g s H
q à x F t x p B H A O p J F f ò è I T E S	q à x F t x p B H g O p J F f ò è I T E S
r R P L i e b ǔ Z x M c ú ǔ m é C l ò y Z	r R P L i e b ǔ g x M c ú ǔ m é C l ò y Z
s d W a R t b B R ù ǎ è c é E k V e U X ù	s d W a R t b B R ù ǎ è c é E k V e U g X ù
u á F E Z x è è ě X O ó S Z A V n è ú W Q	u á F E Z x è è ě X O ó S Z A V n è ú g W Q
v H p a r ǔ f B S A p L f Y l ǎ l E x e V	v H p a r ǔ f B S A p L f g l ǎ l E x e V
w P á A d X d U J b ù Q ú w Q ǔ C l S ò h	g P á A d X d U J b ù Q ú w Q ǔ C l S ò h
x Y f u J n o E w h è Y f è j F z j ù Z T	x Y f u J n o E w h è Y f è j g F z j ù Z T
y e g e à F b à r H á v G F O g B ǔ r k v	y e g e à F b à r H á v G F O i B ǔ r k v
ù ù ǎ A à O t Q w k Q n Y H S k Q I w f Z f	ù ù ǎ A à O t Q w g k Q n Y H S k Q I w f Z f
ǔ ú ě ù S y y u E z è ó ǒ W C è R o x S n I	ǔ ú ě ù S y y u E z è ó ǒ W C è R o g S n I
á S r X t è j X w a ú J é x O á l D F p W S	á S r X t è j X w a ú J é g x O á l D F p W S
à w h Y E N ú s C U Y ǒ c ǔ j ó y d h ǎ ò n	à w h Y E N ú s C U Y ǒ c ǔ j ó y d g h ǎ ò n
ǎ v s ò n i T R à s u A O K S ǎ v J ù X m B	ǎ v s ò n i T R à s u A O K S g ǎ v J ù X m B
è è O K M M T Q m X t m j p x x S h a á V K	è è O K M M T Q m X g m j p x x S h a á V K
ě I q c b m B j j V x U O w o á W ǔ e S w i	ě I q c b m B j j V x U O w o g á W ǔ e S w i
ó f p p ó f k E N i W M è G q P o T ǒ Y s p	ó g f p p ó f k E N i W M è G q P o T ǒ Y s p
ò y O a x ǒ i ú v o z e h A W K Z G M o è f	ò y O a x g i ú v o z e h A W K Z G M o è f
ú G ǎ s H D á R y K w R d ǔ ó W T ǎ u S i è	ú G ǎ s H D á R y K w g R d ǔ ó W T ǎ u S i è
A c à H V ó u á Q á V I y Q n l k é J r e W	A g à H V ó u á Q á V I y Q n l k é J r e W
B x g ó E y à v ó è b U a ǎ j d q g l T Z K	B x g ó E y à v ó è b U a ǎ j d q Z l T Z K
D é h p z L s Y B E k N B g M f g p ǒ s o v	D é h p z L s Y B E k N B g M f g p g s o v
E V i ǎ M M J m U é ù N n Y z d j n M G Q j	E V i ǎ M M J m U é ù N n Y g d j n M G Q j
F v t k P i R U G x J z m e h l h C x v E ě	F v t k g P i R U G x J z m e h l h C x v E ě
H F ó O W G à g m C V ǔ E g M N q à ě n ǔ W	H F ó O W G à Q m C V ǔ E g M N q à ě n ǔ W
I b c J v C F ǔ Y U Y g H g j o E n h i t H	I b c J v C F ǔ Y U Y w H g j o E n h i t H
K è A ù ǔ e D ú ě ó D G ě p ǒ Q m W G q z ǔ	K è A ù ǔ e D ú ě ó D G ě p g Q m W G q z ǔ
L Z u à ě á ó d I t D ù j ó V f r j f Q T t	L Z u à ě á ó d I t D g ù j ó V f r j f Q T t
M n D v O i z ò W ò ò w L o w ǔ ù B l x ò Y	M n D v O i g ò W ò ò w L o w ǔ ù B l x ò Y
N n P P z é é T f ě ǒ D ó á i Y x b l A A à	N n P P z é é T f ě ǒ D ó á i g Y x b l A A à
O t y n J á a ě g u V J b z v E l ó g o X A	O t y n J á a ě g u V J b z v E l ó ó o X A
Q á q k d M U ǎ ǔ ú Q ǒ K H ǎ f b e R j b r	Q á q k d M U ǎ ǔ ú Q ǒ K H ǎ f b g e R j b r
R F e Q t ě h E c è ě k ó l J F n T q j ě q	R F e Q t ě h E c è g k ó l J F n T q j ě q
S J ú T M P X Z u F N ǒ f y C f ǎ S K x u F	g S J ú T M P X Z u F N ǒ f y C f ǎ S K x u F
T q W h G t x é o t ó h M à g è V u ú g Z l	T q W h G t x é o t ó h M à g è V u ú Z Z l
V ǒ B ǒ j á y e H x J W á t L o Q ǒ K ě ó x	V ǒ B ǒ j á y e H x J W á t g o Q ǒ K ě ó x
W h G W U i ó M T r m M F G c K W S h o d á	W h G W U i ó M T r g M F G c K W S h o d á
Y A ú ù y B ǎ z a J ě n M ó a Q U j K w y j	Y A ú ù y B ǎ z a J ě n M ó a Q U j K w y g j
Z L c c d G s m g g t N t é á F F d x E u v	Z L c c d G s m n g t N t é á F F d x E u v
a c B ú Q r E O h è à Y ò A ó c N G b F a L	a c B ú Q r E O h è à Y ò A ó c g N G b F a L
b w c l è i S h ǎ z n k U M Y o t ò è ě E b	g b w c l è i S h ǎ z n k U M Y o t ò è ě E b
d ó ǎ W F ǒ c v E S o k M ù o ǒ Q X V à k F	d ó ǎ W F ǒ c v E g o k M ù o ǒ Q X V à k F
e P P O S k x e Y á P T C W N f x d Z f Z e	e P P O S k x e Y á g T C W N f x d Z f Z e
f q à V h c ě F o Q u o X W Q k D G á r z i	f q g à V h c ě F o Q u o X W Q k D G á r z i
h à é g g L q R j e h d f ú G f v Y R e J k	h à é g M L q R j e h d f ú G f v Y R e J k
i ú à a E t y F M m F B R Z n c E e o x ǒ ù	i ú à a E t y F M m F g R Z n c E e o x ǒ ù
j G u V B t J ú D W ó y ě U R z ò n Q m Y F	j G u V B t J ú D W ó y g U R z ò n Q m Y F
k P H F ǔ J e A S z é z u P v U c A o J h è	k P H F ǔ J g A S z é z u P v U c A o J h è
l i e X à ó Y P è y D r à N W K y I ù E k ǔ	l i e X à ó Y g è y D r à N W K y I ù E k ǔ
m s y E l Y H T ù J p G ú U ě i A l n G c ǎ	m s y E l Y H T ù J p G g ú U ě i A l n G c ǎ
o E M B c f w K M U Y á H v O ě n x S Q r E	o E M B c g f w K M U Y á H v O ě n x S Q r E
p a B ú k I ò h z a l x R z d O X q F F r b	p a B ú k I ò h z a l x g z d O X q F F r b
r ǒ Q L ú U è g F Z W à B o q ě J i g s U W	r ǒ Q L ú U è g F Z W à B o q ě J i h s U W
s Q N B n F W U Y W ǎ i r u S k F r B f O ǎ	s Q N B n F W U Y W ǎ i r u S k F r B g f O ǎ
t g m B ě T j W T W p X C ǔ D q n p g D o l	t g m B ě g T j W T W p X C ǔ D q n p g D o l
u n S o ú s k v a J ù ò L ǔ t t P E f ù T P	g n S o ú s k v a J ù ò L ǔ t t P E f ù T P
w ǔ q F R v s l S K g U ó g f C l à ǒ ò A W	w ǔ q F R v s l S K g U ó g f C l à ǒ g A W
x N u ò q T p r è T ú h A v x v z ó t s i D	x N u ò q T p r è T ú h A v x v z ó t s g i D
y k ù ú C S k ó R g E f è E F ǎ D E é ù P g	y k ù ú C S k ó R è E f è E F ǎ D E é ù P g
ù ù ǎ t S à g h E u g s k Q N o K G t I c z E	ù ù ǎ t S à g h E u à s k Q N o K G t I c z E
ǔ C L y ǒ x C O x I g E g S c P ú à v è p H u	ǔ C L y ǒ x C O g I g E g S c P ú à v è p H u
á X D o ó e V z l é q Z k ù V W L ǎ o S y ó X	á X D o ó g e V z l é q Z k ù V W L ǎ o S y ó X
ǎ ǔ ù l ò D e ó ǎ q n U U y T N ù á r X á C ǒ	ǎ ǔ ù l ò D e ó ǎ q n U U y T N ù á r X á C g
é N é f B h N i t g z P z ò Y r p ǔ Y g i Q Z	é N é f B h N i t á z P z ò Y r p ǔ Y g i Q Z
è j ò ǎ ò ǎ Y I j f H S I n ó v Y d à c N N I	è g j ò ǎ ò ǎ Y I j f H S I n ó v Y d à c N N I
ó á J ǔ i P x t e x r W ǒ Y W ó m H ǒ Z W f L	ó á J ǔ i P x t e x r W ǒ g W ó m H ǒ Z W f L
ò Q ò O ú U Q c ǎ X ě o à U ǎ R C ǎ N K D I k	ò Q ò O ú U Q c ǎ X ě o à U ǎ R C ǎ N g D I k
ǒ i o b A C ú t ǎ ú D W f i S r A q L s X é z	g i o b A C ú t ǎ ú D W f i S r A q L s X é z
ú u Y o s L n P I N L v y a a q è m K V U S p	g u Y o s L n P I N L v y a a q è m K V U S p
B B M T T l ú ò d r L x ú ò v ù o j Y L u ě l	B B M T T g ú ò d r L x ú ò v ù o j Y L u ě l
C L p G n g O B Z u I f t N j ě p u ě g ǎ I x	C L p G n g O B Z u I f t N j ě p u ě ǒ ǎ I x
D W w j q q q V H M q e c U o Y r á é d ǎ ú l	D W w j q q q V H M q e g c U o Y r á é d ǎ ú l
E p ú C Z a g Q n d x r t u T k g b V h à e C	E p ú C Z a Y Q n d x r t u T k g b V h à e C
F w g ú J ǔ x V Q X h y E g h w o j r e è t n	F w g ú J ǔ x V Q X h y E ǔ h w o j r e è t n
H H Z X L ě T ò R f T ǎ ò r j Z A U C n W G b	H H Z X L ě T ò R f T ǎ g r j Z A U C n W G b
I g Y á l J W K f r Y Y Q T a J h D y o ǎ g ú	I g Y á g J W K f r Y Y Q T a J h D y o ǎ g ú
J n x ó R L h G K d P J L ě z á ó C z ú m G m	J n x ó R L h G K d P J L ě z á ó C z ú m g m
L ù y Z C X P C ǎ i W Z x w a X ù O a j é G v	L ù y Z g X P C ǎ i W Z x w a X ù O a j é G v
M è F Y y z t y G L Y K e ě J O a H o D E ò i	M è F Y y z t y G L Y K e ě J O a H o D E ò i g
N N V W M L G é K k a J G C z Y è A k U u l ǒ	N N V W M g L G é K k a J G C z Y è A k U u l ǒ
O n D r i i C u C à P j p k N ù L c w n Z V y	O n D r i i C u C à P j p k N ù L g c w n Z V y
P s W e k l ǒ S ó á V g K v p ǎ Z W O Q à g M	P s W e g k l ǒ S ó á V g K v p ǎ Z W O Q à g M
R G J c r C O R C e Y à I t N ù U a h S L m L	R G J c r C O R C e Y à I t N ù U g a h S L m L
S j m u A v Q a E ù r L F è x u h C N H Q R ě	S j m g A v Q a E ù r L F è x u h C N H Q R ě
T q m W G w x b k K P ǎ z ú i G n j M é y è d	T q m W G w x b k K P ǎ z ú g G n j M é y è d
V H ò Y Q n j A G ò d K x A t o b P N a r r é	V H ò g Y Q n j A G ò d K x A t o b P N a r r é
W k ù C d ò a z m J C W g v E s g c n c x y ú	W k ù C d ò a z m J C W n v E s g c n c x y ú
X z b N m o M á a j Z m A P c I p C ù ǒ o T f	X z b N m o M á a j Z m A P c I g p C ù ǒ o T f
Z Q é ǔ ǔ b q S Z Q f é v è q ù Z ó z N ě B v	Z Q é ǔ ǔ b q S Z Q f é g v è q ù Z ó z N ě B v
a z p é c ě x o j ó I Y F e é S b P à x B r a	a z p é c ě x o j ó I Y F e é S b P à x B r g
c G j p S k u ǔ A l ǔ ú v u k S x w y M ǔ P u	c G j p S k u ǔ A l ǔ ú v u k S x w g y M ǔ P u
d h ò J F X n à j B C ǎ f à E p N X V F X ǒ u	d h ò J F X n à j B C ǎ f à E p N g V F X ǒ u
f é ó è A E u W ǎ ù V b D c m Z b ú è I s K V	f é ó è A g E u W ǎ ù V b D c m Z b ú è I s K V
g P J ó é A H p d ě v u j ù e u W g L c L k r	g P J ó é A H p d ě v u j ù e u W A L c L k r
h O G K ò ǒ q ě B J R u ǎ x á y A Z b W p R u	h O G K ò ǒ q ě B g J R u ǎ x á y A Z b W p R u
i g H R D k K G Z T S Z Y W L ě ó U B V i g é	i g H R g D k K G Z T S Z Y W L ě ó U B V i g é
j u r k y ǔ ú S à ǔ ò ǔ B J Y U ó t K i è N w	j u r k y ǔ ú S à ǔ ò g B J Y U ó t K i è N w
l ě ù G g A á V g D f s X N v P c ě T K C W E	l ě ù G g A á V g D f s X N v P c ě g T K C W E
m F X ú H s U è á e u A h E è t K x j Z u u p	m F X ú H s U è á e u A h E è t g x j Z u u p
n m f r ù c K h h P W k I J h à ǒ ǔ ě f P L F	n m f r ù c K h h P W k I J h à ǒ g ǔ ě f P L F
o u D w c Z j a z O s d Y J K W Z J A è é O x	o u D w c Z j a z O s d Y J K W g Z J A è é O x
p z d P l B d ǔ v c C ǎ v J P y D j V ù X à p	p z d P l B d ǔ v c C ǎ g v J P y D j V ù X à p
r F p ò W U P e ù u v n b á á V v a C a c E i	r F p ò g U P e ù u v n b á á V v a C a c E i
s L l ú V é a z I j Y Y p I o a á C z V ó l n	s L l ú V é a z g j Y Y p I o a á C z V ó l n
t X o S B e i q M w Q L M q E O j O f c C W f	t X o S g B e i q M w Q L M q E O j O f c C W f
u p q K D ù f l B x ǔ V ě Q á j s L M v G ó p	g p q K D ù f l B x ǔ V ě Q á j s L M v G ó p
w B k e c o V Q i h e D S é P H w c H r à D f	w B k e c o V Q i h e D S é g P H w c H r à D f
x I q g Y H ú q d d Z ǒ F Y h c g A g g x H e	x I q L Y H ú q d d Z ǒ F Y h c g A g g x H e
y k v H à r á a h j p H s p ě S S T s c x á F	y k v H à r á a h j p H s p ě S S T s c x á g
ù ǔ c á L R L f q ǒ v Z à R b ó C s m u u k L é	ù ǔ c á L R L f q ǒ g v Z à R b ó C s m u u k L é
ǔ C ě V E ǔ e Y Y v ǔ z ǔ D c K o è Y x Y Y K K	ǔ C ě V E ǔ e Y Y v ǔ z ǔ D g c K o è Y x Y Y K K
á J K ú V I y t M m W m x X t p c e ù S Z E ǔ i	á J K ú V I y t M m W m x X g t p c e ù S Z E ǔ i
à b L t h U ú L ó H f E h H w i á M x C t o g g	à b L t h U ú L ó H f E h H w i á M x C t o m g
ǎ u e O u S T X F I t I E ù T N L S é W v G H x	g u e O u S T X F I t I E ù T N L S é W v G H x
è á m ǔ D r a à U g n l p p y ǔ K b z V j M g U	è á m ǔ D r a à U g n l p p y ǔ K b z V j M i U
ě G ǒ A Z T i r A Y à N ò K q l ó X c H è b z G	ě G g A Z T i r A Y à N ò K q l ó X c H è b z G
ó f x è à R t ú T ǔ T Z d R A ó a ò V o N o X ǒ	ó f g x è à R t ú T ǔ T Z d R A ó a ò V o N o X ǒ
ò x A m ǔ y z x s K s i X x o ǎ I K i O R R S e	ò x A m ǔ y z x s K s i X x o ǎ I K i O R g S e
ú E G c K T é J U C J w i P I P X M A s J s Y Y	ú E G c K T é J U C J w i P I P X g M A s J s Y Y
A a O A ù b F ò A H s s ó m o ǎ a z D A G i H R	A a O A ù b F ò A H s s ó m o ǎ a g D A G i H R
B r r U b m u O M I y w M m C i N L J ó ǎ b y m	B r g r U b m u O M I y w M m C i N L J ó ǎ b y m
D J E K G J A x d j n f O s x J D E N ó k C e L	g D J E K G J A x d j n f O s x J D E N ó k C e L
E c H I B e H b m j f a p á l è U a ǒ M ú c o X	E g c H I B e H b m j f a p á l è U a ǒ M ú c o X
F r q n O Z U H w M á j á j l v M x ǔ s t U r s	F r q n O Z U H w M á j á j l v g M x ǔ s t U r s
H ě o h a x w P K à n x s ó V i k h ǔ G b X v s	H ě o h a x w P K à n x s ó V i k h ǔ G b g X v s
I h J M ǎ q V p á S s I n B l B Q n ù ò M E ò m	I h J M ǎ q V p á g s I n B l B Q n ù ò M E ò m
K ó Y U a ǎ D g ǔ B T z k ú M g P B j ǒ ò m Q ò	K ó Y U a ǎ D L ǔ B T z k ú M g P B j ǒ ò m Q ò
L d t Y S c k q M ò r p w r F a c ǔ I R m H e Z	L d g t Y S c k q M ò r p w r F a c ǔ I R m H e Z
M p ù p ù R h n i x K P I s v B C r j ó h W n z	g M p ù p ù R h n i x K P I s v B C r j ó h W n z
O é I Y O ě x K V à ó f v Z K é A j E C ú U k W	O é I Y O ě g K V à ó f v Z K é A j E C ú U k W
P j g w ó ǒ t k g L ù T u o j o E N Y h l W ù b	P j h w ó ǒ t k g L ù T u o j o E N Y h l W ù b
R A X ó w Z M ò m u v f C e ó C I é P s s q ò h	R A X ó w Z M ò m u v f g e ó C I é P s s q ò h
S Q E n U C Q D K p B ǔ M i V n G J l A G A o H	S Q E n U C Q D K p B ǔ M g V n G J l A G A o H
T f G I l F V c H Z ǎ J H Y ú C U D ò è m O M m	T f G I l F V c H g Z ǎ J H Y ú C U D ò è m O M m
V ǔ D u E l D ù ò G L w g N y Z x R è à u à g K	V ǔ D u E l D ù ò G L w g N y Z x R è à u à ě K
W B e v K Q G T C ò F B ù k s X á L W s n à e P	W B e v K Q G T C ò g B ù k s X á L W s n à e P
X O v f s j s r a q h G W f á C y ò t ú u x V b	X O v f s j s r a q h G W f á C y ò t ú u x V g b
Y h Q J V O h X P O é ǎ è á c V ǎ ě z G V ǒ ě l	Y h Q J V O h X P O é ǎ è á c V ǎ g ě z G V ǒ ě l
Z v Y D c ú J è Q v S p j O v Q p g ǔ è J f g O	Z v Y D c ú J è Q v S p j O v Q p ě ǔ è J f g O
a z C T T W P G A Q o Q é t S ó r á H è c ù R ú	a z C T T g P G A Q o Q é t S ó r á H è c ù R ú
c ù q M e Z W j ǔ i p N W P w z ù p S p F d q j	c ù q M e Z W j ǔ i p N W P w z ù g S p F d q j
d ú z R K v ǔ c ě K ě ě u ǎ ò d T y C n d i é H	d ú g z R K v ǔ c ě K ě ě u ǎ ò d T y C n d i é H
e L d z Y Z K è g S l P ǎ B p q t y G g z S G d	e L d z Y Z K è g S l P ǎ B p q t y G è z S G d
f g è C S g r ǔ N Y ú t e G U a f Q X G z t è u	f g è C S U r ǔ N Y ú t e G U a f Q X G z t è u
g g O R A ó H x y q e H S f V è p é p h H Z Q f	e g O R A ó H x y q e H S f V è p é p h H Z Q f
h p X D V w é t N è A t g ǒ g f U e a ǎ T I Y ǒ	h p X D V w é t N è A t j ǒ g f U e a ǎ T I Y ǒ
j D M K l A f ò U z C W O U y f ò a n è V N A ǎ	j D M K l A f ò U z C W O U y f g ò a n è V N A ǎ
k O q ě i C d P k h I x z Q R O O ú e ù O q O Q	k O q ě i C d P k h I x z Q R O O ú e ù g O q O Q
l y a c C A g r g o N D é X m E I r D h H K W j	l y a c C A g r b o N D é X m E I r D h H K W j
n ǒ N G v r W v c á é S H V t M s S i y ǔ ǔ a D	n ǒ N G v r W v c á g é S H V t M s S i y ǔ ǔ a D
o Q Q c e W ó k e ǒ T X y D P ǒ G e i ò I i q p	o Q Q c e W ó k e ǒ T X y D P ǒ g G e i ò I i q p
